"DIRECTORIO","SECUENCIA_P","ORDEN","FEX_C"
8457758,1,1,49.6688369895038
8457759,1,1,84.4911526843245
8457760,1,1,103.667643478667
8457760,1,2,103.667643478667
8457760,1,3,103.667643478667
8457761,1,1,70.4273421088508
8457761,1,2,70.4273421088508
8457761,1,3,70.4273421088508
8457762,1,1,58.53375466356
8457762,1,2,58.53375466356
8457762,1,3,58.53375466356
8457762,1,4,58.53375466356
8457762,1,5,58.53375466356
8457762,1,6,58.53375466356
8457763,1,1,105.613940855406
8457764,1,1,86.9735792455512
8457764,1,2,86.9735792455512
8457764,1,3,86.9735792455512
8457765,1,1,113.236536593076
8457765,1,2,113.236536593076
8457765,1,3,113.236536593076
8460210,1,1,65.9820414545268
8460210,1,2,65.9820414545268
8460210,1,3,65.9820414545268
8460210,1,4,65.9820414545268
8460210,1,5,65.9820414545268
8460211,1,1,46.2779992428618
8460211,1,2,46.2779992428618
8460212,1,1,55.3524298056376
8460212,1,2,55.3524298056376
8460212,1,3,55.3524298056376
8460212,1,4,55.3524298056376
8460212,1,5,55.3524298056376
8460213,1,1,27.2178079841669
8460214,1,1,30.409698202469
8460214,1,2,30.409698202469
8460215,1,1,49.1273365134224
8460215,1,2,49.1273365134224
8460215,1,3,49.1273365134224
8460216,1,1,34.4504511648854
8460217,1,1,44.3985802757316
8460217,1,2,44.3985802757316
8460218,1,1,34.0735947915463
8460218,1,2,34.0735947915463
8460219,1,1,57.8749199072459
8460230,1,1,91.6575213229668
8460230,1,2,91.6575213229668
8460230,1,3,91.6575213229668
8460231,1,1,51.1322089696486
8460231,1,2,51.1322089696486
8460231,1,3,51.1322089696486
8460232,1,1,98.38109610428
8460232,1,2,98.38109610428
8460232,1,3,98.38109610428
8460232,1,4,98.38109610428
8460233,1,1,102.427329353244
8460234,1,1,76.956784837648
8460235,1,1,102.37879978613
8460235,1,2,102.37879978613
8460236,1,1,59.5458074410604
8460236,1,2,59.5458074410604
8460237,1,1,84.4374815106083
8460237,1,2,84.4374815106083
8460238,1,1,109.241063688585
8460238,1,2,109.241063688585
8460238,1,3,109.241063688585
8460239,1,1,60.2127697786798
8460240,1,1,108.48324873922
8460240,1,2,108.48324873922
8460240,1,3,108.48324873922
8460241,1,1,59.5458074410604
8460241,1,2,59.5458074410604
8460242,1,1,87.6929823858582
8460242,1,2,87.6929823858582
8460242,1,3,87.6929823858582
8460243,1,1,57.3858026888682
8460243,1,2,57.3858026888682
8460243,1,3,57.3858026888682
8460244,1,1,97.5498374792804
8460245,1,1,57.3454950273141
8460246,1,1,57.3454950273141
8460248,1,1,56.71029280101
8460248,1,2,56.71029280101
8460249,1,1,57.2992763919671
8460249,1,2,57.2992763919671
8460250,1,1,56.71029280101
8460250,1,2,56.71029280101
8460251,1,1,58.0210049151724
8460251,1,2,58.0210049151724
8460252,1,1,78.5143798733915
8460252,1,2,78.5143798733915
8460253,1,1,128.468159796313
8460253,1,2,128.468159796313
8460253,1,3,128.468159796313
8460253,1,4,128.468159796313
8460254,1,1,73.2223906794469
8460254,1,2,73.2223906794469
8460254,1,3,73.2223906794469
8460255,1,1,55.6916570416633
8460255,1,2,55.6916570416633
8460256,1,1,62.0841740929845
8460256,1,2,62.0841740929845
8460256,1,3,62.0841740929845
8460257,1,1,101.995217317688
8460257,1,2,101.995217317688
8460257,1,3,101.995217317688
8460257,1,4,101.995217317688
8460258,1,1,55.6077527537592
8460259,1,1,56.3076107156552
8460260,1,1,83.8011623524268
8460260,1,2,83.8011623524268
8460260,1,3,83.8011623524268
8460261,1,1,54.9917990797672
8460261,1,2,54.9917990797672
8460262,1,1,54.9917990797672
8460262,1,2,54.9917990797672
8460263,1,1,85.0654392015149
8460263,1,2,85.0654392015149
8460264,1,1,85.0654392015149
8460264,1,2,85.0654392015149
8460265,1,1,146.324756218921
8460266,1,1,155.932816852878
8460266,1,2,155.932816852878
8460266,1,3,155.932816852878
8460266,1,4,155.932816852878
8460267,1,1,85.0654392015149
8460267,1,2,85.0654392015149
8460268,1,1,86.0182425409712
8460269,1,1,96.105784753106
8460269,1,2,96.105784753106
8460270,1,1,146.324756218921
8460271,1,1,146.324756218921
8460272,1,1,129.62992301391
8460272,1,2,129.62992301391
8460272,1,3,129.62992301391
8460273,1,1,71.4137268017331
8460273,1,2,71.4137268017331
8460273,1,3,71.4137268017331
8460273,1,4,71.4137268017331
8460274,1,1,88.5544603026247
8460274,1,2,88.5544603026247
8460274,1,3,88.5544603026247
8460275,1,1,71.5473791247739
8460275,1,2,71.5473791247739
8460275,1,3,71.5473791247739
8460275,1,4,71.5473791247739
8460276,1,1,63.7342184936614
8460276,1,2,63.7342184936614
8460277,1,1,81.3347580955775
8460278,1,1,108.254289376791
8460279,1,1,64.4391234673239
8460280,1,1,81.988372716998
8464282,1,1,94.2260972415834
8464282,1,2,94.2260972415834
8464283,1,1,243.617814519267
8464283,1,2,243.617814519267
8464283,1,3,243.617814519267
8464283,1,4,243.617814519267
8464283,1,5,243.617814519267
8464284,1,1,215.004303806924
8464284,1,2,215.004303806924
8464284,1,3,215.004303806924
8464284,1,4,215.004303806924
8464284,1,5,215.004303806924
8464285,1,1,85.3522870247785
8464285,1,2,85.3522870247785
8464285,1,3,85.3522870247785
8464285,1,4,85.3522870247785
8464286,1,1,37.5612491247204
8464286,1,2,37.5612491247204
8464287,1,1,69.578863396441
8464287,1,2,69.578863396441
8464287,1,3,69.578863396441
8464289,1,1,49.1186672539624
8464289,1,2,49.1186672539624
8464290,1,1,50.2939500232772
8464291,1,1,79.1392356419773
8464291,1,2,79.1392356419773
8464293,1,1,50.2539185288445
8464293,1,2,50.2539185288445
8464294,1,1,56.327435122883
8464295,1,1,33.1125579930025
8464296,1,1,42.6339290353203
8464296,1,2,42.6339290353203
8464297,1,1,47.1427431142154
8464297,1,2,47.1427431142154
8464297,1,3,47.1427431142154
8464298,1,1,43.6281737452276
8464298,1,2,43.6281737452276
8464299,1,1,59.3394058613235
8464299,1,2,59.3394058613235
8464299,1,3,59.3394058613235
8464300,1,1,72.979536622976
8464300,1,2,72.979536622976
8464300,1,3,72.979536622976
8464300,1,4,72.979536622976
8464301,1,1,57.26830450688
8464301,1,2,57.26830450688
8464301,1,3,57.26830450688
8464302,1,1,33.502612352563
8464302,1,2,33.502612352563
8464303,1,1,33.5293000155181
8464304,1,1,33.1125579930025
8464305,1,1,33.1125579930025
8464306,1,1,144.305186364695
8464306,1,2,144.305186364695
8464306,1,3,144.305186364695
8464306,1,4,144.305186364695
8464307,1,1,72.8353593439142
8464307,1,2,72.8353593439142
8464308,1,1,74.112898009035
8464308,1,2,74.112898009035
8464308,1,3,74.112898009035
8464308,1,4,74.112898009035
8464309,1,1,116.102357511583
8464309,1,2,116.102357511583
8464309,1,3,116.102357511583
8464309,1,4,116.102357511583
8464310,1,1,112.694433161477
8464310,1,2,112.694433161477
8464310,1,3,112.694433161477
8464310,1,4,112.694433161477
8464311,1,1,92.8648168425545
8464311,1,2,92.8648168425545
8464312,1,1,72.7828180074712
8464312,1,2,72.7828180074712
8464312,1,3,72.7828180074712
8464313,1,1,66.0108094055513
8464314,1,1,110.894637898176
8464316,1,1,110.894637898176
8464317,1,1,122.987853705891
8464317,1,2,122.987853705891
8464317,1,3,122.987853705891
8464317,1,4,122.987853705891
8464318,1,1,66.998887418346
8464318,1,2,66.998887418346
8464319,1,1,114.063056123838
8464320,1,1,67.8968325314242
8464321,1,1,94.6741947281763
8464321,1,2,94.6741947281763
8464322,1,1,86.3337062965235
8464322,1,2,86.3337062965235
8464323,1,1,86.3877488140077
8464324,1,1,67.0529299358302
8464325,1,1,74.9163696108832
8464325,1,2,74.9163696108832
8464326,1,1,50.7076863183726
8464326,1,2,50.7076863183726
8464326,1,3,50.7076863183726
8465908,1,1,145.073105885079
8465908,1,2,145.073105885079
8465908,1,3,145.073105885079
8465908,1,4,145.073105885079
8465908,1,5,145.073105885079
8466362,1,1,30.0671452547276
8466362,1,2,30.0671452547276
8466363,1,1,27.5603609319083
8466364,1,1,47.0733102521543
8466364,1,2,47.0733102521543
8466364,1,3,47.0733102521543
8466365,1,1,46.1945629830782
8466365,1,2,46.1945629830782
8466365,1,3,46.1945629830782
8466365,1,4,46.1945629830782
8466366,1,1,53.9748373614067
8466366,1,2,53.9748373614067
8466366,1,3,53.9748373614067
8466367,1,1,38.1680358978625
8466367,1,2,38.1680358978625
8466368,1,1,38.7107544388874
8466368,1,2,38.7107544388874
8466368,1,3,38.7107544388874
8466369,1,1,55.5612398424027
8466369,1,2,55.5612398424027
8466369,1,3,55.5612398424027
8466369,1,4,55.5612398424027
8466369,1,5,55.5612398424027
8466370,1,1,48.676762780275
8466370,1,2,48.676762780275
8466370,1,3,48.676762780275
8466370,1,4,48.676762780275
8466371,1,1,58.413446630516
8466371,1,2,58.413446630516
8466371,1,3,58.413446630516
8466372,1,1,65.2591619616446
8466372,1,2,65.2591619616446
8466372,1,3,65.2591619616446
8466372,1,4,65.2591619616446
8466372,1,5,65.2591619616446
8466384,1,1,92.8122755061115
8466384,1,2,92.8122755061115
8466384,1,3,92.8122755061115
8468183,1,1,57.076767100235
8468183,1,2,57.076767100235
8468183,1,3,57.076767100235
8468183,1,4,57.076767100235
8468184,1,1,47.0513735692193
8468184,1,2,47.0513735692193
8468184,1,3,47.0513735692193
8468184,1,4,47.0513735692193
8468185,1,1,46.2999359257967
8468186,1,1,30.409698202469
8468186,1,2,30.409698202469
8468187,1,1,49.9226475227149
8468187,1,2,49.9226475227149
8468187,1,3,49.9226475227149
8468187,1,4,49.9226475227149
8468188,1,1,46.2999359257967
8468189,1,1,26.9163228854956
8468189,1,2,26.9163228854956
8468190,1,1,27.2369391503021
8468190,1,2,27.2369391503021
8468190,1,3,27.2369391503021
8468191,1,1,34.3956094575479
8468191,1,2,34.3956094575479
8468191,1,3,34.3956094575479
8468192,1,1,34.4504511648854
8468193,1,1,48.3884430486092
8468193,1,2,48.3884430486092
8468193,1,3,48.3884430486092
8468194,1,1,37.9572810457487
8468194,1,2,37.9572810457487
8468194,1,3,37.9572810457487
8468194,1,4,37.9572810457487
8468304,1,1,63.2948360513761
8468304,1,2,63.2948360513761
8468304,1,3,63.2948360513761
8468305,1,1,75.0325496157664
8468305,1,2,75.0325496157664
8468305,1,3,75.0325496157664
8468305,1,4,75.0325496157664
8468306,1,1,58.9617884714632
8468306,1,2,58.9617884714632
8468307,1,1,31.301040937267
8468307,1,2,31.301040937267
8468307,1,3,31.301040937267
8468308,1,1,58.0095815943321
8468308,1,2,58.0095815943321
8468308,1,3,58.0095815943321
8468309,1,1,63.2614764726822
8468309,1,2,63.2614764726822
8468309,1,3,63.2614764726822
8468309,1,4,63.2614764726822
8468310,1,1,58.9284288927693
8468310,1,2,58.9284288927693
8468310,1,3,58.9284288927693
8468311,1,1,58.9617884714632
8468311,1,2,58.9617884714632
8468312,1,1,41.9116250193977
8468313,1,1,58.9617884714632
8468313,1,2,58.9617884714632
8468314,1,1,70.4092939036037
8468315,1,1,70.6665333351629
8468315,1,2,70.6665333351629
8468315,1,3,70.6665333351629
8468316,1,1,107.123827735639
8468317,1,1,93.645462013604
8468317,1,2,93.645462013604
8468318,1,1,102.419883362928
8468318,1,2,102.419883362928
8468318,1,3,102.419883362928
8468319,1,1,84.803487517425
8468319,1,2,84.803487517425
8468320,1,1,93.4273459465669
8468320,1,2,93.4273459465669
8468320,1,3,93.4273459465669
8468320,1,4,93.4273459465669
8468321,1,1,152.06353686581
8468321,1,2,152.06353686581
8468321,1,3,152.06353686581
8468322,1,1,93.645462013604
8468322,1,2,93.645462013604
8468323,1,1,73.6780008809435
8468323,1,2,73.6780008809435
8468324,1,1,95.9863875711197
8468325,1,1,56.3418736870806
8468325,1,2,56.3418736870806
8468326,1,1,106.131219248634
8468326,1,2,106.131219248634
8468327,1,1,98.103343685113
8468327,1,2,98.103343685113
8468327,1,3,98.103343685113
8468328,1,1,74.6156704316036
8468328,1,2,74.6156704316036
8468329,1,1,63.9909250474131
8468330,1,1,50.2939500232772
8468331,1,1,63.9909250474131
8468332,1,1,63.9909250474131
8468333,1,1,50.2939500232772
8468334,1,1,50.2939500232772
8468335,1,1,63.9909250474131
8468336,1,1,50.2939500232772
8468337,1,1,63.9909250474131
8468338,1,1,70.7541461657558
8468338,1,2,70.7541461657558
8470974,1,1,170.523169911367
8470974,1,2,170.523169911367
8470974,1,3,170.523169911367
8470974,1,4,170.523169911367
8470975,1,1,110.366261645752
8470975,1,2,110.366261645752
8470975,1,3,110.366261645752
8470976,1,1,84.8710406642802
8470977,1,1,59.1525434932862
8470978,1,1,84.8764102275144
8470978,1,2,84.8764102275144
8470978,1,3,84.8764102275144
8470978,1,4,84.8764102275144
8470979,1,1,44.1771509591882
8470979,1,2,44.1771509591882
8470979,1,3,44.1771509591882
8470980,1,1,89.8270843155059
8470980,1,2,89.8270843155059
8470980,1,3,89.8270843155059
8470980,1,4,89.8270843155059
8470981,1,1,111.557046159138
8470981,1,2,111.557046159138
8470981,1,3,111.557046159138
8470981,1,4,111.557046159138
8470982,1,1,58.5054688611437
8470982,1,2,58.5054688611437
8470983,1,1,83.2165241835878
8470983,1,2,83.2165241835878
8472054,1,1,75.5105903881797
8472054,1,2,75.5105903881797
8472054,1,3,75.5105903881797
8475828,1,1,82.8376369700917
8475828,1,2,82.8376369700917
8475829,1,1,28.5694001548295
8475829,1,2,28.5694001548295
8475830,1,1,39.8303648149279
8475830,1,2,39.8303648149279
8475831,1,1,31.945541546028
8475831,1,2,31.945541546028
8475832,1,1,37.6725998535957
8475832,1,2,37.6725998535957
8475833,1,1,31.9224969498135
8475833,1,2,31.9224969498135
8475833,1,3,31.9224969498135
8475834,1,1,47.9805377474625
8475834,1,2,47.9805377474625
8475835,1,1,37.6725998535957
8475835,1,2,37.6725998535957
8475836,1,1,46.0822008651951
8475836,1,2,46.0822008651951
8475836,1,3,46.0822008651951
8475836,1,4,46.0822008651951
8475837,1,1,40.0957144785626
8475837,1,2,40.0957144785626
8475838,1,1,28.592444751044
8475839,1,1,48.6383165281097
8475872,1,1,50.2939500232772
8475881,1,1,99.3731170775862
8475882,1,1,71.3835550711314
8475882,1,2,71.3835550711314
8475882,1,3,71.3835550711314
8475883,1,1,58.4173253228823
8477425,1,1,90.2537247507397
8477425,1,2,90.2537247507397
8477425,1,3,90.2537247507397
8477425,1,4,90.2537247507397
8477425,1,5,90.2537247507397
8477426,1,1,40.1335776372959
8477426,1,2,40.1335776372959
8477427,1,1,57.7786525953685
8477427,1,2,57.7786525953685
8477427,1,3,57.7786525953685
8477428,1,1,30.6903137274999
8477428,1,2,30.6903137274999
8477429,1,1,73.6279328324874
8477429,1,2,73.6279328324874
8477429,1,3,73.6279328324874
8477430,1,1,30.6903137274999
8477430,1,2,30.6903137274999
8477431,1,1,40.5831069309325
8477432,1,1,45.6862934374411
8477432,1,2,45.6862934374411
8477432,1,3,45.6862934374411
8477433,1,1,51.8684896842743
8477434,1,1,45.3096654901936
8477434,1,2,45.3096654901936
8477434,1,3,45.3096654901936
8477435,1,1,65.4470514066555
8477435,1,2,65.4470514066555
8477435,1,3,65.4470514066555
8477436,1,1,36.0992288464153
8477436,1,2,36.0992288464153
8477436,1,3,36.0992288464153
8477437,1,1,36.5278848287815
8477438,1,1,36.0738728274956
8477439,1,1,51.3878766950167
8477439,1,2,51.3878766950167
8477440,1,1,54.7647428734196
8477440,1,2,54.7647428734196
8477440,1,3,54.7647428734196
8477440,1,4,54.7647428734196
8477441,1,1,76.2248894906134
8477441,1,2,76.2248894906134
8477442,1,1,36.1283032344379
8477442,1,2,36.1283032344379
8477443,1,1,65.3889026306104
8477443,1,2,65.3889026306104
8477443,1,3,65.3889026306104
8477443,1,4,65.3889026306104
8477443,1,5,65.3889026306104
8477444,1,1,60.5350060817592
8477444,1,2,60.5350060817592
8477445,1,1,75.9950733377362
8477445,1,2,75.9950733377362
8477445,1,3,75.9950733377362
8477445,1,4,75.9950733377362
8477446,1,1,40.2752582135055
8477446,1,2,40.2752582135055
8477446,1,3,40.2752582135055
8477447,1,1,40.9821997832891
8477447,1,2,40.9821997832891
8477447,1,3,40.9821997832891
8477447,1,4,40.9821997832891
8477447,1,5,40.9821997832891
8477448,1,1,45.7057425694557
8477448,1,2,45.7057425694557
8477449,1,1,36.0738728274956
8477450,1,1,40.0217400076177
8477450,1,2,40.0217400076177
8477450,1,3,40.0217400076177
8477450,1,4,40.0217400076177
8477450,1,5,40.0217400076177
8477451,1,1,69.9428061728764
8477451,1,2,69.9428061728764
8477451,1,3,69.9428061728764
8477451,1,4,69.9428061728764
8477451,1,5,69.9428061728764
8477452,1,1,85.5283525310068
8477452,1,2,85.5283525310068
8477452,1,3,85.5283525310068
8477452,1,4,85.5283525310068
8477453,1,1,77.9873882842293
8477453,1,2,77.9873882842293
8477453,1,3,77.9873882842293
8477454,1,1,57.6316552047492
8477456,1,1,68.8463766296195
8477456,1,2,68.8463766296195
8477456,1,3,68.8463766296195
8477456,1,4,68.8463766296195
8477456,1,5,68.8463766296195
8477456,1,6,68.8463766296195
8477457,1,1,75.668757602199
8477457,1,2,75.668757602199
8477458,1,1,75.7051005872271
8477460,1,1,64.1985028837427
8477460,1,2,64.1985028837427
8477460,1,3,64.1985028837427
8477461,1,1,63.6673308671635
8477461,1,2,63.6673308671635
8477462,1,1,46.4758313701205
8477463,1,1,50.5870595404202
8477463,1,2,50.5870595404202
8477464,1,1,36.498810440759
8477464,1,2,36.498810440759
8477465,1,1,69.9565684767808
8477465,1,2,69.9565684767808
8477465,1,3,69.9565684767808
8477465,1,4,69.9565684767808
8477465,1,5,69.9565684767808
8477466,1,1,60.7591474581084
8477466,1,2,60.7591474581084
8477466,1,3,60.7591474581084
8477466,1,4,60.7591474581084
8477466,1,5,60.7591474581084
8477467,1,1,61.2936938530702
8477467,1,2,61.2936938530702
8477467,1,3,61.2936938530702
8477468,1,1,65.4897469338997
8477468,1,2,65.4897469338997
8477468,1,3,65.4897469338997
8477468,1,4,65.4897469338997
8477469,1,1,61.2936938530702
8477469,1,2,61.2936938530702
8477469,1,3,61.2936938530702
8477470,1,1,56.9747690509691
8477470,1,2,56.9747690509691
8477470,1,3,56.9747690509691
8477470,1,4,56.9747690509691
8477471,1,1,76.3741049122119
8477471,1,2,76.3741049122119
8477471,1,3,76.3741049122119
8477471,1,4,76.3741049122119
8477471,1,5,76.3741049122119
8477471,1,6,76.3741049122119
8477471,1,7,76.3741049122119
8477471,1,8,76.3741049122119
8477472,1,1,73.0095866997125
8477472,1,2,73.0095866997125
8477472,1,3,73.0095866997125
8477472,1,4,73.0095866997125
8477472,1,5,73.0095866997125
8477472,1,6,73.0095866997125
8477472,1,7,73.0095866997125
8477473,1,1,80.5658628623312
8477473,1,2,80.5658628623312
8477473,1,3,80.5658628623312
8477473,1,4,80.5658628623312
8477473,1,5,80.5658628623312
8477473,1,6,80.5658628623312
8477474,1,1,44.5928640414399
8477474,1,2,44.5928640414399
8477475,1,1,99.3827826478677
8477475,1,2,99.3827826478677
8477475,1,3,99.3827826478677
8477475,1,4,99.3827826478677
8477476,1,1,86.5293739742524
8477476,1,2,86.5293739742524
8477476,1,3,86.5293739742524
8477476,1,4,86.5293739742524
8477477,1,1,59.8215351837762
8477477,1,2,59.8215351837762
8477477,1,3,59.8215351837762
8477477,1,4,59.8215351837762
8477478,1,1,45.6598560359769
8477479,1,1,76.7061220304727
8477480,1,1,86.8609927144881
8477480,1,2,86.8609927144881
8477480,1,3,86.8609927144881
8477480,1,4,86.8609927144881
8477480,1,5,86.8609927144881
8477481,1,1,45.3746533022669
8477481,1,2,45.3746533022669
8477481,1,3,45.3746533022669
8477481,1,4,45.3746533022669
8477481,1,5,45.3746533022669
8477482,1,1,58.8448834498278
8477482,1,2,58.8448834498278
8477483,1,1,77.9873882842293
8477483,1,2,77.9873882842293
8477483,1,3,77.9873882842293
8477484,1,1,90.422321460903
8477484,1,2,90.422321460903
8477484,1,3,90.422321460903
8477485,1,1,75.7051005872271
8477486,1,1,57.6316552047492
8477504,1,1,158.420911283108
8477508,1,1,49.6688369895038
8477514,1,1,110.894637898176
8479379,1,1,72.8353593439142
8479379,1,2,72.8353593439142
8482136,1,1,96.1449227735103
8482136,1,2,96.1449227735103
8482136,1,3,96.1449227735103
8482136,1,4,96.1449227735103
8482137,1,1,115.370521306391
8482137,1,2,115.370521306391
8482137,1,3,115.370521306391
8482137,1,4,115.370521306391
8482137,1,5,115.370521306391
8482138,1,1,66.8892960621599
8482138,1,2,66.8892960621599
8482139,1,1,94.7962221607457
8482139,1,2,94.7962221607457
8482139,1,3,94.7962221607457
8482140,1,1,143.342035010667
8482140,1,2,143.342035010667
8482140,1,3,143.342035010667
8482140,1,4,143.342035010667
8482141,1,1,116.981082426344
8482141,1,2,116.981082426344
8482141,1,3,116.981082426344
8482142,1,1,115.059183045709
8482143,1,1,75.570623627865
8482143,1,2,75.570623627865
8482144,1,1,115.059183045709
