DIRECTORIO,SECUENCIA_P,ORDEN,es_desplazado,es_victima,fex_c_victi
8428488,1,1,1,1,182.19137145
8428507,1,1,1,1,155.89073384
8428507,1,2,1,1,155.89073384
8428511,1,1,1,1,457.18757907
8428511,1,2,1,1,457.18757907
8428511,1,3,1,1,457.18757907
8428511,1,4,1,1,457.18757907
8428513,1,2,1,1,355.5804773
8428520,1,1,1,1,250.46725331
8428520,1,2,1,1,250.46725331
8428520,1,3,1,1,250.46725331
8428529,1,1,1,1,120.81491276
8428530,1,1,1,1,179.53586359
8428531,1,1,1,1,120.81491276
8428532,1,1,1,1,275.25531745
8428532,1,3,1,1,275.25531745
8428533,1,1,1,1,353.08791784
8428536,1,1,1,1,120.2790857
8428541,1,2,1,1,268.43780475
8428548,1,2,1,1,82.340237124
8428548,1,3,1,1,82.340237124
8428549,1,1,1,1,73.893024968
8428551,1,2,1,1,170.52110082
8428553,1,1,1,1,147.34717091
8428554,1,1,1,1,127.00969112
8428554,1,2,1,1,127.00969112
8428556,1,1,1,1,194.16699793
8428556,1,2,1,1,194.16699793
8428556,1,3,1,1,194.16699793
8428557,1,1,1,1,147.34717091
8428559,1,1,1,1,104.2166591
8428559,1,3,1,1,104.2166591
8428560,1,1,1,1,255.93050288
8428560,1,2,1,1,255.93050288
8428561,1,1,0,1,130.11859894
8428562,1,1,1,1,73.5653015
8428563,1,3,1,1,83.204944344
8428565,1,1,1,1,180.60360675
8428568,1,1,1,1,262.01244556
8428568,1,2,1,1,262.01244556
8428570,1,1,1,1,110.1347756
8428570,1,2,1,1,110.1347756
8428572,1,1,1,1,115.59364133
8428572,1,2,1,1,115.59364133
8428575,1,1,1,1,109.32102365
8428588,1,2,1,1,5.7764986167
8428596,1,1,1,1,18.191449789
8428598,1,1,1,1,18.191449789
8428610,1,1,1,1,20.996476413
8428610,1,3,1,1,20.996476413
8428611,1,1,1,1,21.215760078
8428611,1,2,1,1,21.215760078
8428612,1,1,1,1,19.970526412
8428612,1,2,1,1,19.970526412
8428614,1,2,1,1,21.857836025
8428619,1,1,1,1,12.908085479
8428622,1,1,1,1,18.533772437
8428622,1,2,1,1,18.533772437
8428622,1,4,1,1,18.533772437
8428625,1,2,1,1,22.487962302
8428625,1,3,1,1,22.487962302
8428625,1,4,1,1,22.487962302
8428626,1,2,1,1,22.282370014
8428632,1,1,1,1,18.729893994
8428634,1,1,1,1,15.052618352
8428634,1,3,1,1,15.052618352
8428636,1,1,1,1,17.821238465
8428637,1,1,1,1,15.760484948
8428640,1,1,1,1,15.760484948
8428641,1,1,1,1,15.760484948
8428642,1,1,1,1,19.016375929
8428644,1,1,0,1,28.512429829
8428645,1,2,1,1,36.552671747
8428646,1,1,1,1,12.300889403
8428647,1,1,1,1,21.190981046
8428647,1,2,1,1,21.190981046
8428653,1,1,1,1,14.321944204
8428660,1,1,1,1,22.113724137
8428660,1,2,1,1,22.113724137
8428660,1,3,1,1,22.113724137
8428662,1,1,1,1,12.813390968
8428668,1,3,0,1,9.3547571451
8428670,1,1,1,1,78.684174287
8428672,1,2,1,1,9.4800209985
8428672,1,3,1,1,9.4800209985
8428675,1,2,1,1,12.988865287
8428680,1,1,0,1,8.5043246774
8428680,1,2,0,1,8.5043246774
8428681,1,1,1,1,8.6182009077
8428683,1,5,1,1,8.6182009077
8428688,1,1,1,1,8.6182009077
8428688,1,2,1,1,8.6182009077
8428692,1,1,1,1,8.6182009077
8428692,1,2,1,1,8.6182009077
8428692,1,3,1,1,8.6182009077
8428694,1,2,0,1,8.5043246774
8428696,1,2,1,1,8.6182009077
8428703,1,1,1,1,8.6182009077
8428704,1,1,1,1,8.6182009077
8428704,1,2,1,1,8.6182009077
8428704,1,3,1,1,8.6182009077
8428706,1,2,1,1,8.6182009077
8428708,1,2,1,1,8.6182009077
8428709,1,2,1,1,8.6182009077
8428715,1,2,0,1,15.4762194
8428716,1,1,1,1,12.358576335
8428718,1,1,1,1,8.6182009077
8428720,1,1,1,1,9.4934869374
8428720,1,2,1,1,9.4934869374
8428720,1,3,1,1,9.4934869374
8428725,1,2,0,1,9.3680451524
8428726,1,2,0,1,12.195276813
8428729,1,1,0,1,10.792276105
8428729,1,3,1,1,10.936788899
8428732,1,2,1,1,10.341841089
8428734,1,2,1,1,85.837281041
8428734,1,3,1,1,85.837281041
8428737,1,2,1,1,10.234113578
8428738,1,1,1,1,9.4934869374
8428738,1,2,1,1,9.4934869374
8428738,1,3,1,1,9.4934869374
8428740,1,2,0,1,10.205189613
8428741,1,1,1,1,13.124146679
8428741,1,2,1,1,13.124146679
8428741,1,4,1,1,13.124146679
8428748,1,1,1,1,10.341841089
8428748,1,2,1,1,10.341841089
8428748,1,3,1,1,10.341841089
8428748,1,4,1,1,10.341841089
8428748,1,5,1,1,10.341841089
8428750,1,2,1,1,9.4934869374
8428753,1,2,1,1,10.234113578
8428756,1,4,1,1,8.6182009077
8428759,1,1,1,1,37.485591105
8428765,1,1,1,1,10.234113578
8428765,1,2,1,1,10.234113578
8428772,1,2,1,1,10.234113578
8428772,1,3,1,1,10.234113578
8428773,1,1,1,1,9.4016737175
8428773,1,2,1,1,9.4016737175
8428774,1,2,1,1,10.234113578
8428781,1,2,1,1,9.4016737175
8428783,1,1,1,1,9.4016737175
8428783,1,2,1,1,9.4016737175
8428785,1,1,1,1,9.4016737175
8428787,1,1,1,1,39.501146865
8428787,1,2,1,1,39.501146865
8428787,1,3,1,1,39.501146865
8428787,1,5,1,1,39.501146865
8428787,1,6,1,1,39.501146865
8428788,1,1,1,1,12.280936293
8428789,1,1,1,1,9.4016737175
8428790,1,1,1,1,48.645181905
8428790,1,2,1,1,48.645181905
8428796,1,1,1,1,8.6182009077
8428798,1,4,1,1,12.280936293
8428804,1,1,1,1,8.6182009077
8428804,1,2,1,1,8.6182009077
8428804,1,3,1,1,8.6182009077
8428810,1,2,1,1,8.6182009077
8428810,1,3,1,1,8.6182009077
8428811,1,1,1,1,8.6182009077
8428811,1,2,1,1,8.6182009077
8428812,1,2,1,1,8.6182009077
8428818,1,2,0,1,8.5043246774
8428825,1,2,1,1,303.61150672
8428847,1,4,0,1,221.47448934
8428912,1,1,1,1,361.02265633
8428912,1,2,1,1,361.02265633
8428912,1,3,1,1,361.02265633
8428920,1,2,1,1,217.25626116
8428928,1,1,1,1,710.58313668
8428928,1,3,1,1,710.58313668
8428938,1,1,1,1,607.15273185
8428997,1,1,1,1,318.22800721
8429013,1,2,1,1,170.8093011
8429013,1,3,1,1,170.8093011
8429033,1,1,1,1,152.04636442
8429035,1,1,1,1,78.494519623
8429039,1,1,1,1,84.630100769
8429039,1,3,1,1,84.630100769
8429040,1,1,1,1,62.396246243
8429040,1,2,1,1,62.396246243
8429040,1,4,1,1,62.396246243
8429041,1,1,1,1,51.432157414
8429048,1,1,1,1,75.133073969
8429048,1,3,1,1,75.133073969
8429048,1,4,1,1,75.133073969
8429049,1,1,1,1,54.257492527
8429049,1,2,1,1,54.257492527
8429051,1,1,1,1,60.496169833
8429057,1,1,0,1,138.72867653
8429059,1,1,1,1,115.39937409
8429059,1,2,1,1,115.39937409
8429059,1,3,1,1,115.39937409
8429060,1,2,1,1,135.25077777
8429060,1,3,1,1,135.25077777
8429060,1,4,1,1,135.25077777
8429061,1,1,1,1,41.114544148
8429062,1,1,1,1,28.474952928
8429063,1,2,1,1,26.142362918
8429064,1,1,1,1,23.005279368
8429064,1,2,1,1,23.005279368
8429066,1,1,1,1,23.005279368
8429066,1,2,1,1,23.005279368
8429066,1,3,1,1,23.005279368
8429068,1,1,1,1,26.142362918
8429068,1,2,1,1,26.142362918
8429069,1,1,1,1,26.142362918
8429069,1,2,1,1,26.142362918
8429072,1,1,1,1,21.927756879
8429074,1,1,1,1,20.478184286
8429074,1,2,1,1,20.478184286
8429078,1,1,1,1,26.142362918
8429078,1,2,1,1,26.142362918
8429099,1,1,1,1,86.605346542
8429103,1,6,1,1,165.04985376
8429104,1,2,1,1,120.38062556
8429104,1,3,1,1,120.38062556
8429107,1,2,1,1,97.189996186
8429107,1,3,1,1,97.189996186
8429109,1,1,1,1,186.2139894
8429109,1,2,1,1,186.2139894
8429110,1,2,0,1,168.99028021
8429113,1,2,1,1,172.91078074
8429117,1,3,0,1,36.430364135
8429121,1,1,1,1,26.796961153
8429121,1,2,1,1,26.796961153
8429124,1,2,0,1,41.884770364
8429125,1,1,1,1,118.70666543
8429127,1,1,1,1,119.55624703
8429127,1,2,1,1,119.55624703
8429127,1,3,1,1,119.55624703
8429133,1,2,1,1,601.07393543
8429161,1,1,1,1,476.58733765
8429162,1,1,1,1,370.34831333
8429162,1,2,1,1,370.34831333
8429163,1,1,1,1,485.38428634
8429163,1,2,1,1,485.38428634
8429165,1,3,1,1,497.997463
8429180,1,5,0,1,1172.7644258
8429191,1,1,1,1,526.6542581
8429191,1,3,1,1,526.6542581
8429196,1,2,1,1,741.04697038
8429196,1,3,1,1,741.04697038
8429196,1,4,1,1,741.04697038
8429199,1,1,0,1,244.5066183
8429201,1,1,1,1,323.47927785
8429212,1,3,1,1,557.59981033
8429218,1,2,0,1,374.57254838
8429219,1,2,1,1,294.59154296
8429220,1,1,1,1,256.21283977
8429221,1,1,1,1,226.30222637
8429222,1,2,1,1,344.7446818
8429223,1,2,1,1,319.01433515
8429225,1,4,1,1,352.81134327
8429232,1,1,1,1,202.08426121
8429240,1,1,1,1,58.531729724
8429246,1,1,1,1,32.231451756
8429246,1,2,1,1,32.231451756
8429246,1,3,1,1,32.231451756
8429246,1,4,1,1,32.231451756
8429260,1,1,1,1,217.14633392
8429260,1,2,1,1,217.14633392
8429261,1,2,1,1,384.48185722
8429266,1,1,1,1,203.09718731
8429266,1,2,1,1,203.09718731
8429268,1,1,1,1,267.08346955
8429279,1,1,1,1,203.09718731
8429279,1,2,1,1,203.09718731
8429286,1,2,1,1,224.14618673
8429287,1,2,1,1,238.48844934
8429289,1,1,1,1,203.02508618
8429289,1,2,1,1,203.02508618
8429293,1,1,0,1,146.39488897
8429294,1,1,1,1,179.04035965
8429297,1,1,1,1,168.10796014
8429297,1,4,1,1,168.10796014
8429298,1,1,1,1,185.58729495
8429301,1,1,1,1,208.1074685
8429301,1,2,1,1,208.1074685
8429303,1,2,1,1,122.90290816
8429303,1,3,1,1,122.90290816
8429304,1,1,1,1,96.024856542
8429304,1,2,1,1,96.024856542
8429307,1,2,1,1,64.523020997
8429307,1,3,1,1,64.523020997
8429307,1,6,1,1,64.523020997
8429321,1,2,1,1,92.579232097
8429321,1,3,1,1,92.579232097
8429332,1,1,1,1,607.78663487
8429338,1,1,0,1,265.56550454
8429348,1,1,1,1,360.1698577
8429352,1,1,0,1,508.61460821
8429352,1,2,0,1,508.61460821
8429352,1,3,0,1,508.61460821
8429376,1,1,0,1,566.96811382
8429376,1,2,0,1,566.96811382
8429391,1,5,0,1,7.8457174194
8429395,1,1,1,1,15.153342156
8429395,1,2,1,1,15.153342156
8429412,1,1,1,1,229.43618689
8429426,1,1,1,1,487.93734051
8429437,1,1,1,1,492.90339598
8429465,1,2,1,1,24.632393297
8429465,1,3,1,1,24.632393297
8429483,1,2,1,1,17.782378543
8429494,1,2,1,1,242.8452632
8429496,1,2,1,1,242.8452632
8429496,1,3,1,1,242.8452632
8429503,1,1,1,1,242.8452632
8429503,1,2,1,1,242.8452632
8429508,1,1,1,1,340.64644521
8429508,1,2,1,1,340.64644521
8429508,1,3,1,1,340.64644521
8429509,1,1,1,1,178.98779173
8429510,1,1,1,1,205.73007386
8429512,1,1,1,1,166.53603529
8429514,1,1,1,1,101.06087365
8429514,1,2,1,1,101.06087365
8429514,1,3,1,1,101.06087365
8429515,1,1,1,1,70.399193418
8429516,1,1,1,1,70.399193418
8429516,1,2,1,1,70.399193418
8429517,1,1,1,1,98.950829219
8429519,1,1,1,1,130.71623174
8429520,1,1,1,1,99.585223713
8429520,1,2,1,1,99.585223713
8429521,1,1,1,1,79.39301251
8429521,1,3,1,1,79.39301251
8429523,1,1,1,1,87.093616942
8429523,1,2,1,1,87.093616942
8429525,1,1,1,1,82.890800189
8429526,1,1,1,1,61.222939049
8429527,1,1,1,1,86.459222447
8429529,1,1,1,1,100.6758862
8429531,1,1,1,1,260.28147745
8429531,1,2,1,1,260.28147745
8429531,1,3,1,1,260.28147745
8429531,1,4,1,1,260.28147745
8429531,1,5,1,1,260.28147745
8429531,1,6,1,1,260.28147745
8429531,1,7,1,1,260.28147745
8429532,1,1,1,1,139.81944378
8429532,1,2,1,1,139.81944378
8429532,1,3,1,1,139.81944378
8429532,1,4,1,1,139.81944378
8429533,1,1,1,1,113.03290935
8429533,1,2,1,1,113.03290935
8429535,1,1,1,1,72.648351661
8429535,1,2,1,1,72.648351661
8429536,1,1,1,1,109.12828228
8429536,1,3,1,1,109.12828228
8429538,1,2,1,1,131.63035558
8429541,1,3,1,1,231.73156021
8429547,1,1,1,1,133.43798492
8429561,1,2,0,1,242.47519849
8429566,1,1,1,1,136.03642382
8429567,1,1,1,1,140.5485073
8429567,1,2,1,1,140.5485073
8429569,1,1,1,1,206.80466947
8429569,1,2,1,1,206.80466947
8429569,1,3,1,1,206.80466947
8429570,1,1,1,1,247.84813825
8429584,2,1,1,1,254.08117428
8429603,1,1,1,1,279.91884385
8429603,1,2,1,1,279.91884385
8429603,1,3,1,1,279.91884385
8429635,1,1,1,1,79.063528011
8429640,1,2,1,1,71.939726874
8429641,1,1,1,1,464.11178431
8429661,1,2,1,1,17.399942961
8429665,1,1,1,1,16.535175469
8429665,1,2,1,1,16.535175469
8429666,1,1,1,1,15.463292696
8429666,1,2,1,1,15.463292696
8429670,1,1,1,1,14.776712
8429673,1,1,1,1,15.885481223
8429673,1,2,1,1,15.885481223
8429673,1,3,1,1,15.885481223
8429673,1,4,1,1,15.885481223
8429673,1,5,1,1,15.885481223
8429704,1,2,1,1,10.916978671
8429706,1,1,1,1,9.8786613681
8429708,1,1,1,1,11.110072035
8429708,1,2,1,1,11.110072035
8429722,1,1,1,1,15.916553391
8429729,1,1,1,1,15.440706781
8429737,1,1,1,1,7.5482603082
8429756,1,1,1,1,64.146013362
8429756,1,2,1,1,64.146013362
8429756,1,3,1,1,64.146013362
8429756,1,4,1,1,64.146013362
8429759,1,1,1,1,71.740928744
8429759,1,3,1,1,71.740928744
8429759,1,4,1,1,71.740928744
8429759,1,5,1,1,71.740928744
8429761,1,2,1,1,14.348185749
8429761,1,3,1,1,14.348185749
8429761,1,4,1,1,14.348185749
8429763,1,1,1,1,14.348185749
8429763,1,2,1,1,14.348185749
8429764,1,1,1,1,14.348185749
8429766,1,1,1,1,71.740928744
8429766,1,3,1,1,71.740928744
8429766,1,4,1,1,71.740928744
8429792,1,1,1,1,73.474262836
8429792,1,3,1,1,73.474262836
8429792,1,4,1,1,73.474262836
8429792,1,5,1,1,73.474262836
8429792,1,6,1,1,73.474262836
8429796,1,1,0,1,70.488684758
8429798,1,2,1,1,71.526372124
8429802,1,1,1,1,46.113930822
8429802,1,2,1,1,46.113930822
8429802,1,3,1,1,46.113930822
8429802,1,4,1,1,46.113930822
8429802,1,6,1,1,46.113930822
8429802,1,7,1,1,46.113930822
8429803,1,1,1,1,63.330039441
8429803,1,3,1,1,63.330039441
8429803,1,4,1,1,63.330039441
8429805,1,1,1,1,37.087748509
8429808,1,1,1,1,31.449635295
8429813,1,2,1,1,42.519378446
8429813,1,3,1,1,42.519378446
8429815,1,1,1,1,68.763878291
8429815,1,2,1,1,68.763878291
8429815,1,5,1,1,68.763878291
8429817,1,2,0,1,46.528697227
8429818,1,1,1,1,38.098564855
8429821,1,1,1,1,31.449635295
8429825,1,1,1,1,49.491314711
8429827,1,1,1,1,54.700035404
8429827,1,2,1,1,54.700035404
8429830,1,1,1,1,42.157111768
8429830,1,2,1,1,42.157111768
8429830,1,3,1,1,42.157111768
8429830,1,4,1,1,42.157111768
8429831,1,1,1,1,40.126902735
8429833,1,1,1,1,23.958962675
8429833,1,2,1,1,23.958962675
8429834,1,1,1,1,59.082867773
8429834,1,3,1,1,59.082867773
8429839,1,1,0,1,48.579532936
8429841,1,1,1,1,25.714060166
8429842,1,2,1,1,40.400678665
8429842,1,3,1,1,40.400678665
8429842,1,4,1,1,40.400678665
8429846,1,2,1,1,32.487120533
8429851,1,2,1,1,26.68491469
8429851,1,4,1,1,26.68491469
8429851,1,5,1,1,26.68491469
8429853,1,1,1,1,43.116108648
8429854,1,2,1,1,19.748100367
8429854,1,3,1,1,19.748100367
8429854,1,4,1,1,19.748100367
8429858,1,1,1,1,23.560045137
8429858,1,2,1,1,23.560045137
8429858,1,3,1,1,23.560045137
8429858,1,4,1,1,23.560045137
8429862,1,1,1,1,134.71979725
8429862,1,2,1,1,134.71979725
8429862,1,3,1,1,134.71979725
8429862,1,4,1,1,134.71979725
8429864,1,1,0,1,41.884770364
8429867,1,2,1,1,75.193152515
8429868,1,2,1,1,67.268302354
8429868,1,3,1,1,67.268302354
8429870,1,1,1,1,54.753974598
8429870,1,2,1,1,54.753974598
8429875,1,2,1,1,42.445623805
8429876,1,1,0,1,41.884770364
8429884,1,1,1,1,78.852741863
8429895,1,1,1,1,93.134893152
8429900,1,3,1,1,599.3509851
8429905,1,2,1,1,422.5658961
8429906,1,2,1,1,400.40522033
8429908,1,2,1,1,447.72164349
8429961,1,1,1,1,1028.9441906
8429965,1,1,1,1,1380.5213219
8429965,1,2,1,1,1380.5213219
8429967,1,1,1,1,2168.7120228
8429968,1,1,1,1,2102.7905443
8429969,1,2,1,1,2098.8478818
8429969,1,3,1,1,2098.8478818
8429969,1,4,1,1,2098.8478818
8429969,1,5,1,1,2098.8478818
8429972,1,2,1,1,40.75697436
8429976,1,1,1,1,49.348985171
8429978,1,1,1,1,49.348985171
8429978,1,2,1,1,49.348985171
8429980,1,1,1,1,2341.0361605
8429984,1,1,1,1,370.8101359
8429989,1,1,1,1,62.051142823
8429989,1,2,1,1,62.051142823
8429998,1,1,1,1,47.206078472
8429998,1,2,1,1,47.206078472
8429998,1,4,1,1,47.206078472
8430001,1,1,1,1,43.896041561
8430004,1,1,0,1,47.34217153
8430005,1,1,1,1,156.39227506
8430006,1,1,1,1,186.12123884
8430006,1,2,1,1,186.12123884
8430006,1,4,1,1,186.12123884
8430007,1,1,1,1,187.93528976
8430007,1,2,1,1,187.93528976
8430012,1,1,1,1,128.12843762
8430013,1,2,1,1,149.04111954
8430014,1,1,1,1,317.04067742
8430014,1,2,1,1,317.04067742
8430014,1,3,1,1,317.04067742
8430015,1,1,1,1,178.98779173
8430016,1,2,1,1,218.1818303
8430017,1,1,1,1,127.34199672
8430017,1,2,1,1,127.34199672
8430018,1,1,1,1,166.53603529
8430018,1,2,1,1,166.53603529
8430019,1,1,1,1,97.333042316
8430019,1,2,1,1,97.333042316
8430019,1,3,1,1,97.333042316
8430021,1,1,1,1,142.49935398
8430021,1,2,1,1,142.49935398
8430021,1,3,1,1,142.49935398
8430023,1,1,1,1,104.68942877
8430023,1,3,1,1,104.68942877
8430023,1,4,1,1,104.68942877
8430025,1,1,1,1,43.957629369
8430025,1,2,1,1,43.957629369
8430025,1,3,1,1,43.957629369
8430025,1,4,1,1,43.957629369
8430027,1,1,1,1,100.0187655
8430028,1,2,1,1,116.68883759
8430033,1,1,1,1,145.12092313
8430033,1,2,1,1,145.12092313
8430033,1,3,1,1,145.12092313
8430033,1,4,1,1,145.12092313
8430034,1,1,1,1,58.567762183
8430034,1,2,1,1,58.567762183
8430034,1,3,1,1,58.567762183
8430036,1,1,1,1,34.552600745
8430036,1,2,1,1,34.552600745
8430037,1,1,1,1,34.552600745
8430037,1,2,1,1,34.552600745
8430037,1,4,1,1,34.552600745
8430038,1,1,1,1,101.35717794
8430039,1,1,1,1,34.552600745
8430041,1,1,1,1,34.552600745
8430041,1,2,1,1,34.552600745
8430041,1,3,1,1,34.552600745
8430043,1,1,1,1,36.367006906
8430044,1,1,1,1,145.12092313
8430044,1,2,1,1,145.12092313
8430044,1,3,1,1,145.12092313
8430044,1,4,1,1,145.12092313
8430044,1,5,1,1,145.12092313
8430044,1,6,1,1,145.12092313
8430046,1,1,1,1,34.552600745
8430046,1,2,1,1,34.552600745
8430046,1,3,1,1,34.552600745
8430047,1,1,1,1,138.32795637
8430047,1,2,1,1,138.32795637
8430047,1,3,1,1,138.32795637
8430050,1,1,1,1,207.36229096
8430050,1,2,1,1,207.36229096
8430051,1,1,1,1,131.48703263
8430051,1,2,1,1,131.48703263
8430051,1,3,1,1,131.48703263
8430053,1,1,1,1,200.43445566
8430054,1,1,1,1,139.90054587
8430055,1,1,1,1,189.46371716
8430055,1,2,1,1,189.46371716
8430056,1,1,1,1,149.69896616
8430056,1,2,1,1,149.69896616
8430057,1,1,1,1,194.26353478
8430057,1,3,1,1,194.26353478
8430090,1,1,1,1,281.24160007
8430091,1,1,1,1,267.60626648
8430097,1,1,1,1,243.88744452
8430102,2,2,0,1,253.10159833
8430102,3,2,1,1,256.49072762
8430105,1,1,0,1,262.82129451
8430118,1,1,1,1,179.65586934
8430118,1,2,1,1,179.65586934
8430118,1,3,1,1,179.65586934
8430129,1,1,1,1,250.65065596
8430161,1,1,1,1,563.1910733
8430168,1,1,1,1,530.68586166
8430172,1,1,1,1,400.14548626
8430172,1,3,1,1,400.14548626
8430175,1,2,1,1,259.77217161
8430204,1,1,1,1,672.38457882
8430204,1,2,1,1,672.38457882
8430204,1,3,1,1,672.38457882
8430204,1,4,1,1,672.38457882
8430212,1,1,1,1,115.11356616
8430219,1,1,1,1,43.877574125
8430220,1,1,1,1,41.141167601
8430221,1,1,1,1,41.141167601
8430225,1,2,1,1,66.452487802
8430233,1,1,1,1,1904.4977785
8430234,1,2,1,1,3687.1772132
8430235,1,1,1,1,4163.7282059
8430235,1,2,1,1,4163.7282059
8430238,1,3,1,1,136.75714706
8430241,1,1,1,1,133.29853178
8430241,1,2,1,1,133.29853178
8430241,1,3,1,1,133.29853178
8430241,1,4,1,1,133.29853178
8430242,1,1,1,1,142.06360997
8430243,1,1,1,1,143.09735172
8430243,1,2,1,1,143.09735172
8430253,1,2,1,1,35.05285564
8430257,1,1,1,1,90.303752537
8430257,1,2,1,1,90.303752537
8430258,1,1,1,1,150.80619402
8430259,1,1,0,1,214.50401619
8430261,1,1,1,1,202.36391771
8430261,1,2,1,1,202.36391771
8430269,1,2,1,1,621.81011507
8430279,1,1,1,1,282.5965654
8430298,1,1,1,1,231.85642928
8430298,1,2,1,1,231.85642928
8430300,1,1,1,1,356.1221701
8430309,1,1,1,1,103.90382552
8430320,1,2,1,1,242.59558647
8430327,1,1,1,1,234.24773578
8430327,1,2,1,1,234.24773578
8430329,1,1,1,1,504.94974249
8430331,1,1,1,1,281.86475867
8430332,1,1,1,1,283.87780022
8430334,1,2,1,1,165.60487025
8430334,1,3,1,1,165.60487025
8430335,1,1,1,1,109.22880728
8430340,1,1,1,1,72.423818142
8430341,1,1,1,1,144.82488426
8430343,1,1,1,1,144.82488426
8430344,1,2,1,1,137.55449062
8430365,1,1,1,1,493.09352981
8430365,1,3,1,1,493.09352981
8430366,1,1,1,1,846.22637737
8430366,1,2,1,1,846.22637737
8430366,1,3,1,1,846.22637737
8430370,1,1,1,1,522.62894726
8430371,1,1,1,1,368.34984769
8430372,1,1,1,1,397.95025292
8430372,1,3,1,1,397.95025292
8430375,1,1,1,1,446.6065754
8430375,1,3,1,1,446.6065754
8430376,1,1,1,1,641.56196895
8430376,1,2,1,1,641.56196895
8430377,1,1,1,1,507.89387273
8430377,1,2,1,1,507.89387273
8430383,1,1,1,1,967.32028433
8430384,1,1,1,1,619.84456577
8430385,1,1,1,1,1014.7930587
8430385,1,3,1,1,1014.7930587
8430387,1,1,1,1,1073.6319175
8430389,1,2,1,1,878.56158285
8430390,1,1,1,1,573.70152712
8430390,1,2,1,1,573.70152712
8430391,1,1,1,1,586.63140538
8430392,1,1,1,1,708.60326725
8430393,1,2,1,1,402.89527564
8430394,1,1,1,1,702.84926628
8430397,1,1,1,1,566.8826138
8430398,1,2,1,1,1117.3358701
8430400,1,1,1,1,767.90974307
8430403,1,1,1,1,765.29152864
8430404,1,1,1,1,747.09554959
8430404,1,2,1,1,747.09554959
8430405,1,1,1,1,551.93637604
8430405,1,2,1,1,551.93637604
8430405,1,3,1,1,551.93637604
8430406,1,1,1,1,956.8742634
8430406,1,2,1,1,956.8742634
8430406,1,3,1,1,956.8742634
8430408,1,1,1,1,1781.8971953
8430408,1,2,1,1,1781.8971953
8430409,1,1,1,1,826.73035004
8430411,1,1,1,1,1518.5716498
8430411,1,2,1,1,1518.5716498
8430412,1,2,1,1,957.0433527
8430418,1,1,1,1,48.219932254
8430418,1,2,1,1,48.219932254
8430420,1,1,1,1,97.248812756
8430422,1,4,0,1,97.830306568
8430428,1,2,1,1,76.521694103
8430428,1,3,1,1,76.521694103
8430428,1,4,1,1,76.521694103
8430429,1,1,1,1,114.85328472
8430430,1,1,1,1,75.148048386
8430431,1,1,1,1,106.01682211
8430432,1,1,1,1,114.85328472
8430433,1,1,1,1,121.42593289
8430435,1,1,1,1,111.62455499
8430436,1,1,1,1,94.311803296
8430438,1,4,1,1,109.36074055
8430440,1,1,1,1,91.188070762
8430440,1,2,1,1,91.188070762
8430440,1,3,1,1,91.188070762
8430440,1,4,1,1,91.188070762
8430441,1,1,1,1,41.554158682
8430442,1,1,1,1,89.309345197
8430442,1,2,1,1,89.309345197
8430442,1,3,1,1,89.309345197
8430443,1,1,1,1,68.323659052
8430443,1,2,1,1,68.323659052
8430444,1,1,1,1,118.64203306
8430444,1,2,1,1,118.64203306
8430445,1,1,1,1,67.631265481
8430445,1,2,1,1,67.631265481
8430445,1,3,1,1,67.631265481
8430446,1,2,1,1,61.227125508
8430446,1,3,1,1,61.227125508
8430446,1,4,1,1,61.227125508
8430446,1,5,0,1,60.418103495
8430446,1,6,0,1,60.418103495
8430447,1,1,1,1,70.23728438
8430447,1,2,1,1,70.23728438
8430447,1,3,1,1,70.23728438
8430447,1,4,0,1,69.309207017
8430447,1,7,0,1,69.309207017
8430449,1,1,1,1,67.528454953
8430449,1,2,1,1,67.528454953
8430449,1,3,1,1,67.528454953
8430449,1,5,0,1,66.636170592
8430449,1,6,0,1,66.636170592
8430450,1,1,1,1,66.791744001
8430450,1,2,1,1,66.791744001
8430450,1,3,1,1,66.791744001
8430450,1,4,1,1,66.791744001
8430450,1,5,0,1,65.909194138
8430451,1,1,1,1,48.567390717
8430451,1,2,1,1,48.567390717
8430451,1,3,1,1,48.567390717
8430452,1,1,1,1,47.523833697
8430452,1,2,1,1,47.523833697
8430452,1,4,1,1,47.523833697
8430454,1,1,1,1,87.316855633
8430454,1,2,1,1,87.316855633
8430455,1,1,1,1,88.251545403
8430456,1,1,1,1,88.251545403
8430458,1,1,1,1,52.469856366
8430459,1,1,1,1,88.253554282
8430460,1,3,0,1,79.815418075
8430461,1,1,1,1,88.251545403
8430462,1,1,1,1,112.31216567
8430463,1,1,1,1,52.922925393
8430463,1,2,1,1,52.922925393
8430464,1,1,1,1,90.5524373
8430464,1,3,1,1,90.5524373
8430464,1,5,1,1,90.5524373
8430465,1,1,1,1,138.46811058
8430465,1,2,1,1,138.46811058
8430466,1,1,0,1,70.31795655
8430466,1,2,0,1,70.31795655
8430467,1,1,1,1,106.92888876
8430469,1,1,1,1,115.27500842
8430469,1,2,1,1,115.27500842
8430469,1,3,1,1,115.27500842
8430470,1,1,0,1,64.348123801
8430470,1,2,1,1,65.209770322
8430471,1,1,1,1,121.2047497
8430471,1,2,1,1,121.2047497
8430471,1,3,1,1,121.2047497
8430471,1,4,1,1,121.2047497
8430471,1,5,1,1,121.2047497
8430471,1,6,0,1,119.60321591
8430472,1,1,0,1,108.5704293
8430472,1,2,0,1,108.5704293
