"DIRECTORIO","SECUENCIA_P","SECUENCIA_ENCUESTA","P5010","P8526","P8530","REGION","DEPARTAMENTO","PERSONAS","FEX_C","logro_educativo","analfabetismo","inasistencia_escolar","rezago_escolar","atencion_integral","trabajo_infantil","aseguramiento_salud","barreras_acceso_salud","desempleo_larga_duracion","empleo_formal","acueducto","alcantarillado","pisos","paredes","hacinamiento","IPM","POBRE","FEXP","PERIODO","P1075","P1077S21","P1077S22","P1077S23"
8369581,1,1,1,1,1,5,86,1,24.0636744223643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,24.0636744223643,20250731,1,2,2,2
8369583,1,1,1,1,1,5,86,1,24.0636744223643,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,24.0636744223643,20250731,1,2,2,2
8369584,1,4,3,1,1,5,86,4,18.5540439817303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,74.2161759269212,NA,NA,NA,NA,NA
8369585,1,1,1,1,1,5,86,1,24.0636744223643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0636744223643,20250731,1,2,1,2
8369586,1,1,1,1,1,5,86,1,21.0439858907054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,21.0439858907054,20250731,1,2,2,2
8369587,1,1,1,1,1,5,86,1,22.4298478501735,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,22.4298478501735,20250731,2,2,2,2
8369588,1,1,1,1,1,5,86,1,35.3270103640232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,35.3270103640232,20250731,2,2,2,2
8369589,1,6,2,1,1,5,86,6,14.7837146445442,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.19,0,88.7022878672652,NA,NA,NA,NA,NA
8369590,1,3,3,1,1,5,86,3,23.2497410416564,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,69.7492231249692,NA,NA,NA,NA,NA
8369591,1,3,3,1,1,4,52,3,320.624265961613,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,961.872797884839,NA,NA,NA,NA,NA
8369592,1,1,1,1,1,4,19,1,184.003774875817,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,184.003774875817,20250731,1,2,2,2
8369593,1,4,2,1,1,4,19,4,240.789209338727,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3,0,963.156837354908,NA,NA,NA,NA,NA
8369594,1,1,1,1,1,4,19,1,123.176080701993,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,123.176080701993,20250731,2,2,2,2
8369595,1,1,1,1,1,4,19,1,84.1027111786638,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,84.1027111786638,20250731,1,2,2,2
8369596,1,1,2,1,1,3,73,1,638.746646709114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.746646709114,20250731,1,2,1,2
8369597,1,3,3,1,2,3,73,3,147.345734252027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,442.037202756081,NA,NA,NA,NA,NA
8369598,1,3,2,1,1,3,73,3,558.846761869782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1676.54028560935,NA,NA,NA,NA,NA
8369599,1,2,2,1,1,3,73,2,397.951577882465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.90315576493,NA,NA,NA,NA,NA
8369600,1,1,1,1,2,3,73,1,237.467977122153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,237.467977122153,20250731,2,2,2,2
8369601,1,1,1,1,1,3,73,1,429.617965754648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.617965754648,20250731,1,2,1,2
8369602,1,5,3,1,2,3,73,5,113.42785798416,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0,567.1392899208,NA,NA,NA,NA,NA
8369603,1,2,1,1,2,3,73,2,181.939493846766,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.4,1,363.878987693532,NA,NA,NA,NA,NA
8369604,1,2,3,1,1,3,73,2,529.28801706561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.57603413122,NA,NA,NA,NA,NA
8369605,1,2,1,5,2,3,17,2,194.793916532172,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.34,1,389.587833064344,NA,NA,NA,NA,NA
8369606,1,2,1,5,2,3,17,2,194.793916532172,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,389.587833064344,NA,NA,NA,NA,NA
8369607,1,2,1,1,1,3,17,2,213.826440083464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,427.652880166928,NA,NA,NA,NA,NA
8369608,1,3,2,5,2,3,17,3,209.374605333843,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,628.123816001529,NA,NA,NA,NA,NA
8369609,1,2,2,1,1,3,66,2,186.273699666965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.54739933393,NA,NA,NA,NA,NA
8369610,1,5,4,1,1,3,66,5,594.246347825318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,2971.23173912659,NA,NA,NA,NA,NA
8369611,1,2,2,1,1,3,66,2,375.742596178604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.485192357208,NA,NA,NA,NA,NA
8369612,1,2,1,2,1,3,66,2,320.966518224282,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,641.933036448564,NA,NA,NA,NA,NA
8369613,1,2,1,1,1,3,66,2,320.966518224282,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,641.933036448564,NA,NA,NA,NA,NA
8369614,1,2,1,1,1,3,66,2,320.966518224282,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,641.933036448564,NA,NA,NA,NA,NA
8369615,1,3,3,1,1,3,66,3,525.76284850482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,1577.28854551446,NA,NA,NA,NA,NA
8369616,1,2,1,1,1,3,66,2,261.308026062623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,522.616052125246,NA,NA,NA,NA,NA
8369617,1,2,1,1,1,3,66,2,32.4903744218224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,64.9807488436448,NA,NA,NA,NA,NA
8369618,1,1,1,1,1,3,66,1,25.1290925979701,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,25.1290925979701,20250731,2,2,2,2
8369619,1,3,2,1,1,3,66,3,59.7383324980748,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,179.214997494224,NA,NA,NA,NA,NA
8369620,1,1,1,2,1,3,66,1,31.2378046502175,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,31.2378046502175,20250731,1,2,2,2
8369621,1,5,3,1,1,3,5,5,2146.47608323962,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,10732.3804161981,NA,NA,NA,NA,NA
8369622,1,1,1,1,1,3,5,1,1562.48033716786,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,1562.48033716786,20250731,2,2,2,2
8369623,1,3,3,1,1,3,5,3,1467.96265558355,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,4403.88796675065,NA,NA,NA,NA,NA
8369624,1,2,1,1,1,3,5,2,2382.69438802828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765.38877605656,NA,NA,NA,NA,NA
8369626,1,1,1,1,8,1,44,1,142.387385370828,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.24,0,142.387385370828,20250731,1,1,2,2
8369628,1,1,1,2,1,1,44,1,102.200404891104,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,102.200404891104,20250731,2,2,2,2
8369629,1,6,2,2,1,1,44,6,113.592182327051,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.33,0,681.553093962306,NA,NA,NA,NA,NA
8369630,1,10,2,2,1,1,44,10,81.285785391494,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.33,0,812.85785391494,NA,NA,NA,NA,NA
8369631,1,4,2,2,1,1,44,4,140.221451039079,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.19,0,560.885804156316,NA,NA,NA,NA,NA
8369632,1,5,2,2,1,1,44,5,142.652422186354,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.13,0,713.26211093177,NA,NA,NA,NA,NA
8369633,1,4,2,1,1,1,44,4,78.3111813380875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,313.24472535235,NA,NA,NA,NA,NA
8369636,1,4,2,1,2,3,5,4,183.957133128157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,735.828532512628,NA,NA,NA,NA,NA
8369637,1,4,3,1,2,3,5,4,124.489869002174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.959476008696,NA,NA,NA,NA,NA
8369638,1,3,2,1,1,3,5,3,84.334054063156,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,253.002162189468,NA,NA,NA,NA,NA
8369639,1,2,2,1,2,3,5,2,106.702963635277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,213.405927270554,NA,NA,NA,NA,NA
8369640,1,2,1,1,1,3,5,2,93.4108585257931,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,186.821717051586,NA,NA,NA,NA,NA
8369641,1,3,3,1,1,3,5,3,184.910944475626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,554.732833426878,NA,NA,NA,NA,NA
8369642,1,2,1,1,1,3,5,2,94.5998548286155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,189.199709657231,NA,NA,NA,NA,NA
8369643,1,4,3,1,2,3,5,4,168.656373761111,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,674.625495044444,NA,NA,NA,NA,NA
8369645,1,2,2,1,1,3,5,2,178.934424391544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,357.868848783088,NA,NA,NA,NA,NA
8369646,1,1,1,1,2,3,5,1,151.181052461064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.181052461064,20250731,2,2,2,2
8369647,1,3,2,1,1,3,5,3,245.838230245392,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.45,1,737.514690736176,NA,NA,NA,NA,NA
8369648,1,1,2,1,2,3,5,1,94.5998548286155,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,94.5998548286155,20250731,2,2,2,2
8369649,1,1,1,1,1,3,5,1,118.104132961474,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,118.104132961474,20250731,1,2,2,2
8369650,1,1,1,1,1,3,5,1,118.104132961474,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,118.104132961474,20250731,1,2,2,2
8369652,1,1,1,1,1,1,23,1,499.364495038193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,499.364495038193,20250731,2,2,2,2
8369653,1,2,2,1,1,1,23,2,141.654483625288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,283.308967250576,NA,NA,NA,NA,NA
8369654,1,5,2,1,1,1,23,5,124.841123759548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,624.20561879774,NA,NA,NA,NA,NA
8369655,1,6,3,1,1,1,23,6,67.8800254828708,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,407.280152897225,NA,NA,NA,NA,NA
8369656,1,6,3,1,1,1,23,6,198.284216173493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1189.70529704096,NA,NA,NA,NA,NA
8369657,1,2,1,1,1,1,23,2,174.500414662629,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,349.000829325258,NA,NA,NA,NA,NA
8369658,1,3,2,1,1,1,23,3,223.871370717005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,671.614112151015,NA,NA,NA,NA,NA
8369659,1,1,1,1,1,1,23,1,366.017264223856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.017264223856,20250731,1,2,2,2
8369660,1,6,2,1,1,1,23,6,101.859470449214,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.39,1,611.156822695284,NA,NA,NA,NA,NA
8369661,1,2,2,1,1,1,23,2,327.188277492429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,654.376554984858,NA,NA,NA,NA,NA
8369662,1,3,2,1,1,1,23,3,186.832300317819,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,560.496900953457,NA,NA,NA,NA,NA
8369664,1,4,3,1,1,1,23,4,66.5819326717591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,266.327730687036,NA,NA,NA,NA,NA
8369665,1,1,2,1,1,1,23,1,245.802780867351,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,245.802780867351,20250731,1,2,2,2
8369666,1,2,2,1,1,1,23,2,170.739206894987,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,341.478413789974,NA,NA,NA,NA,NA
8369667,1,2,2,1,1,1,23,2,195.802211861652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,391.604423723304,NA,NA,NA,NA,NA
8369668,1,3,1,1,1,1,23,3,234.747705770813,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.39,1,704.243117312439,NA,NA,NA,NA,NA
8369669,1,2,2,1,1,1,23,2,367.129147240597,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,734.258294481194,NA,NA,NA,NA,NA
8369670,1,1,1,1,1,1,23,1,195.209207586056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,195.209207586056,20250731,2,2,2,2
8369671,1,4,3,1,1,1,23,4,120.1780770458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,480.7123081832,NA,NA,NA,NA,NA
8369672,1,4,2,1,1,1,23,4,225.333894460876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.335577843504,NA,NA,NA,NA,NA
8369673,1,4,2,1,1,1,23,4,124.841123759548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,499.364495038192,NA,NA,NA,NA,NA
8369674,1,2,1,1,1,1,23,2,141.654483625288,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,283.308967250576,NA,NA,NA,NA,NA
8369675,1,2,2,1,1,1,23,2,367.129147240597,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,734.258294481194,NA,NA,NA,NA,NA
8369676,1,2,1,2,1,1,23,2,276.744196177246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,553.488392354492,NA,NA,NA,NA,NA
8369677,1,2,2,2,1,1,23,2,198.455787889677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,396.911575779354,NA,NA,NA,NA,NA
8369678,1,2,2,2,1,1,23,2,234.883969639778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,469.767939279556,NA,NA,NA,NA,NA
8369679,1,4,2,2,1,1,23,4,239.682679434806,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.19,0,958.730717739224,NA,NA,NA,NA,NA
8369680,1,2,2,2,1,1,23,2,282.42268275593,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,564.84536551186,NA,NA,NA,NA,NA
8369681,1,1,1,2,1,1,23,1,208.917868949845,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.44,1,208.917868949845,20250731,2,2,2,2
8369682,1,1,1,2,1,1,23,1,322.420197594301,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,322.420197594301,20250731,2,2,2,2
8369683,1,3,2,2,1,1,23,3,239.59680609992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,718.79041829976,NA,NA,NA,NA,NA
8369684,1,1,1,2,1,1,23,1,232.63860140972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,232.63860140972,20250731,1,2,1,2
8369685,1,3,2,2,1,1,23,3,449.168395614507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.50518684352,NA,NA,NA,NA,NA
8369686,1,3,2,2,1,1,23,3,243.173497478996,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,729.520492436988,NA,NA,NA,NA,NA
8369697,1,1,1,4,1,4,27,1,82.1437552482135,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0.48,1,82.1437552482135,20250731,2,2,2,2
8369698,1,3,3,3,1,4,27,3,51.1224265204572,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.28,0,153.367279561372,NA,NA,NA,NA,NA
8369699,1,2,2,5,1,4,27,2,93.7235346284027,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,187.447069256805,NA,NA,NA,NA,NA
8369700,1,4,2,2,5,4,27,4,101.399966685095,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,405.59986674038,NA,NA,NA,NA,NA
8369701,1,3,2,3,5,4,27,3,88.4209516807073,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,265.262855042122,NA,NA,NA,NA,NA
8369702,1,5,3,5,1,4,27,5,100.659102082838,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.19,0,503.29551041419,NA,NA,NA,NA,NA
8369703,1,2,2,2,1,4,27,2,75.166533064141,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.19,0,150.333066128282,NA,NA,NA,NA,NA
8369704,1,3,2,5,1,4,27,3,81.0322953728881,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.28,0,243.096886118664,NA,NA,NA,NA,NA
8369705,1,1,1,3,5,4,27,1,78.7501145944726,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,78.7501145944726,20250731,2,2,2,2
8369706,1,1,1,5,1,4,27,1,93.9765852540736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0,93.9765852540736,20250731,1,2,2,2
8369708,1,5,1,1,1,1,47,5,370.733198131012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,1853.66599065506,NA,NA,NA,NA,NA
8369709,1,3,2,1,10,1,47,3,179.06785817741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.20357453223,NA,NA,NA,NA,NA
8369710,1,3,2,1,10,1,47,3,112.988737220472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,338.966211661416,NA,NA,NA,NA,NA
8369711,1,4,1,1,1,1,47,4,165.925934286879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09,0,663.703737147516,NA,NA,NA,NA,NA
8369712,1,5,2,1,1,1,70,5,130.479338054266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,652.39669027133,NA,NA,NA,NA,NA
8369713,1,3,1,1,1,1,70,3,61.595155381394,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.23,0,184.785466144182,NA,NA,NA,NA,NA
8369714,1,5,2,1,10,1,70,5,241.169997394093,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.29,0,1205.84998697047,NA,NA,NA,NA,NA
8369715,1,3,1,1,1,1,70,3,113.877444446588,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.18,0,341.632333339764,NA,NA,NA,NA,NA
8369716,1,1,1,1,1,1,70,1,68.5145603944167,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.34,1,68.5145603944167,20250731,2,2,2,2
8369717,1,3,2,1,1,1,70,3,205.999511726683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,617.998535180049,NA,NA,NA,NA,NA
8369718,1,1,1,1,1,1,70,1,68.5145603944167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,68.5145603944167,20250731,2,2,2,2
8369719,1,3,2,2,1,1,70,3,132.777115478319,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,398.331346434957,NA,NA,NA,NA,NA
8369720,1,4,1,1,1,1,70,4,138.628126224676,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.18,0,554.512504898704,NA,NA,NA,NA,NA
8369721,1,3,2,1,1,1,70,3,154.598213956824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,463.794641870472,NA,NA,NA,NA,NA
8369722,1,4,2,1,1,1,70,4,118.860606715046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,475.442426860184,NA,NA,NA,NA,NA
8369724,1,1,1,1,1,1,70,1,142.08983647556,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,142.08983647556,20250731,2,2,2,2
8369725,1,2,1,1,1,1,70,2,181.490470296883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,362.980940593766,NA,NA,NA,NA,NA
8369726,1,3,2,1,1,1,20,3,172.254431068099,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0,516.763293204297,NA,NA,NA,NA,NA
8369727,1,3,2,1,1,1,20,3,220.449690078774,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,661.349070236322,NA,NA,NA,NA,NA
8369728,1,3,2,1,1,1,20,3,324.311425925051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,972.934277775153,NA,NA,NA,NA,NA
8369730,1,4,4,1,1,6,11,4,2587.300939859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10349.203759436,NA,NA,NA,NA,NA
8369735,1,6,2,1,1,6,11,6,2527.11702245276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,15162.7021347166,NA,NA,NA,NA,NA
8369738,1,2,1,1,1,6,11,2,1683.93771124772,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,3367.87542249544,NA,NA,NA,NA,NA
8369739,1,4,4,1,1,6,11,4,3003.82129456934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,12015.2851782774,NA,NA,NA,NA,NA
8369740,1,4,3,1,1,6,11,4,2238.14135673794,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2,0,8952.56542695176,NA,NA,NA,NA,NA
8369741,1,7,5,1,1,6,11,7,1717.42323745709,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,12021.9626621996,NA,NA,NA,NA,NA
8369742,1,2,1,1,1,6,11,2,1683.93771124772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367.87542249544,NA,NA,NA,NA,NA
8369745,1,2,2,1,1,6,11,2,1287.07874222249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2574.15748444498,NA,NA,NA,NA,NA
8369751,1,1,1,1,1,6,11,1,1488.02824088371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,1488.02824088371,20250731,1,2,2,2
8369752,1,1,1,1,1,6,11,1,2071.14738635452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.14738635452,20250731,1,2,1,2
8369753,1,5,2,1,1,2,25,5,969.72457717977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,4848.62288589885,NA,NA,NA,NA,NA
8369754,1,3,2,1,1,2,25,3,691.081305721904,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,2073.24391716571,NA,NA,NA,NA,NA
8369756,1,3,2,1,1,2,25,3,294.361316645523,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,883.083949936569,NA,NA,NA,NA,NA
8369758,1,3,2,1,1,2,25,3,679.414631618559,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,2038.24389485568,NA,NA,NA,NA,NA
8369759,1,4,3,1,1,2,25,4,561.550967944234,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,2246.20387177694,NA,NA,NA,NA,NA
8369760,1,4,2,1,1,2,25,4,966.607352112685,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,3866.42940845074,NA,NA,NA,NA,NA
8369761,1,1,2,1,1,2,25,1,839.914449737467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.914449737467,20250731,2,2,2,2
8369762,1,3,3,1,1,2,25,3,866.30484262269,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,2598.91452786807,NA,NA,NA,NA,NA
8369763,1,2,2,1,1,2,25,2,356.45212053603,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,712.90424107206,NA,NA,NA,NA,NA
8369764,1,4,3,1,1,2,25,4,336.404529425504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1345.61811770202,NA,NA,NA,NA,NA
8369765,1,2,2,1,1,2,25,2,648.706600718542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1297.41320143708,NA,NA,NA,NA,NA
8369767,1,2,1,1,1,2,25,2,934.134595703438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1868.26919140688,NA,NA,NA,NA,NA
8369768,1,3,2,1,1,2,25,3,1138.92140537966,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,3416.76421613898,NA,NA,NA,NA,NA
8369770,1,2,2,1,1,2,25,2,1560.4183631602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,3120.8367263204,NA,NA,NA,NA,NA
8369771,1,3,2,1,1,2,25,3,1338.5368082858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015.6104248574,NA,NA,NA,NA,NA
8369773,1,4,3,1,1,2,25,4,1489.33728477415,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.3,0,5957.3491390966,NA,NA,NA,NA,NA
8369774,1,1,1,1,1,2,25,1,1302.23786200033,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,1302.23786200033,20250731,2,2,2,2
8369775,1,1,1,1,1,2,25,1,738.678242952795,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,738.678242952795,20250731,2,2,2,2
8369776,1,2,2,1,1,2,25,2,530.115643781604,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,1060.23128756321,NA,NA,NA,NA,NA
8369777,1,5,2,1,1,3,18,5,106.426807054162,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.45,1,532.13403527081,NA,NA,NA,NA,NA
8369779,1,6,4,1,1,3,18,6,80.0343608367759,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,480.206165020655,NA,NA,NA,NA,NA
8369781,1,2,3,2,3,5,94,2,4.46470223354816,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.47,1,8.92940446709632,NA,NA,NA,NA,NA
8369782,1,5,2,2,3,5,94,5,6.09411119249308,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,30.4705559624654,NA,NA,NA,NA,NA
8369783,1,3,2,2,3,5,94,3,4.97100752155799,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0.43,1,14.913022564674,NA,NA,NA,NA,NA
