DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
8370496,2,1,3,5,5,2,2
8370497,1,1,3,5,5,2,2
8370501,3,1,3,2,6,2,1
8370502,2,1,3,1,6,2,1
8370505,1,1,3,5,5,2,1
8370506,3,1,3,5,5,2,1
8370507,4,1,3,1,4,2,1
8370508,2,1,3,1,4,2,1
8370512,3,1,3,5,7,2,1
8370513,4,1,3,1,6,2,1
8370514,2,1,3,1,6,2,1
8370516,3,1,1,1,4,1,1
8370517,2,1,1,1,4,1,1
8370518,2,1,1,1,4,1,1
8370519,1,1,1,1,4,1,1
8370520,2,1,1,1,4,1,1
8370521,2,1,1,1,4,1,1
8370522,2,1,1,1,4,1,1
8370523,3,1,1,1,4,1,1
8370524,3,1,1,1,4,1,1
8370525,1,1,1,1,4,1,1
8370527,2,1,1,1,6,1,1
8370528,2,1,1,1,6,1,1
8370529,2,1,1,1,6,1,1
8370530,2,1,1,6,6,1,1
8370531,1,1,1,1,4,1,1
8370532,1,1,1,1,4,1,1
8370534,5,1,1,1,6,1,1
8370535,1,1,1,1,6,1,1
8370536,4,1,3,9,6,2,1
8370537,2,1,3,6,4,2,1
8370538,3,1,3,6,6,2,1
8370539,3,1,3,1,6,2,1
8370540,2,1,3,1,6,2,1
8370543,1,1,3,2,6,2,1
8370547,2,1,3,1,6,2,1
8370548,1,1,3,1,6,2,2
8370549,2,1,3,1,6,2,1
8370550,2,1,3,7,6,1,1
8370552,2,1,3,1,6,2,1
8370554,2,1,3,1,6,2,1
8370555,1,1,3,1,6,2,1
8370556,2,1,3,4,7,2,1
8370557,1,1,1,1,4,1,1
8370558,3,1,1,1,4,1,1
8370559,2,1,1,1,4,1,1
8370560,3,1,1,1,4,1,1
8370561,2,1,1,1,4,1,1
8370562,4,1,1,1,4,1,1
8370563,1,1,1,1,4,1,1
8370564,4,1,1,1,4,1,1
8370565,3,1,1,1,4,1,1
8370566,1,1,1,1,4,1,1
8370567,1,1,1,1,4,1,1
8370568,3,1,1,1,4,1,1
8370569,3,1,1,1,6,1,1
8370570,2,1,1,1,4,1,1
8370571,2,1,1,1,4,1,1
8370572,3,1,1,6,4,1,1
8370573,1,1,3,1,4,2,1
8370574,3,1,3,1,4,2,1
8370575,1,1,3,1,4,2,1
8370576,1,1,3,6,6,2,1
8370578,2,1,3,2,6,2,1
8370580,1,1,3,1,4,2,1
8370581,3,1,3,1,4,2,1
8370582,2,1,3,2,6,2,1
8370585,2,1,3,1,4,2,1
8370586,2,1,3,2,6,2,1
8370588,1,1,3,1,4,2,1
8370589,1,1,3,1,4,2,1
8370590,4,1,3,2,6,2,1
8370591,2,1,3,1,4,2,1
8370592,3,1,3,2,6,2,1
8370593,2,1,3,2,6,2,1
8370594,1,1,1,1,4,1,1
8370595,1,1,1,1,4,1,1
8370597,2,1,3,1,4,2,1
8370598,2,1,3,1,6,2,2
8370601,2,1,3,1,4,2,1
8370602,2,1,3,1,6,2,2
8370603,4,1,3,1,6,2,1
8370605,5,1,3,1,6,2,2
8370606,2,1,3,1,6,2,1
8370608,3,1,1,1,4,1,1
8370609,3,1,1,1,4,2,1
8370610,3,1,1,1,6,2,1
8370611,4,1,1,1,6,2,1
8370612,2,1,1,1,6,2,1
8370613,3,1,1,1,6,2,1
8370614,2,1,1,1,6,2,1
8370615,2,1,1,1,6,2,1
8370617,1,1,1,1,4,1,1
8370618,3,1,1,1,4,1,1
8370619,4,1,1,1,6,1,1
8370620,1,1,1,1,4,1,1
8370621,2,1,1,5,6,1,1
8370622,2,1,1,1,6,1,1
8370623,1,1,1,1,6,1,1
8370624,3,1,1,1,6,1,1
8370625,1,1,1,1,6,1,1
8370626,2,1,1,1,6,1,1
8370627,4,1,1,1,6,1,1
8370628,2,1,1,1,4,1,1
8370629,4,1,1,1,4,1,1
8370630,4,1,1,1,4,1,1
8370631,3,1,1,1,4,1,1
8370632,4,1,1,1,4,1,1
8370633,5,1,1,1,6,1,1
8370634,3,1,1,1,6,1,1
8370635,4,1,1,1,4,1,1
8370636,6,1,3,1,6,2,2
8370637,2,1,3,1,6,2,2
8370638,3,1,3,5,7,2,2
8370640,1,1,3,1,6,2,2
8370641,2,1,3,1,6,2,2
8370642,2,1,3,1,6,2,2
8370644,3,1,3,3,6,2,2
8370645,4,1,3,1,6,2,2
8370647,3,1,1,1,6,1,2
8370648,2,1,1,5,6,1,1
8370649,4,1,1,1,6,1,1
8370650,1,1,1,1,4,1,1
8370651,3,1,1,1,4,1,1
8370652,3,1,1,1,4,1,1
8370653,1,1,1,1,6,1,1
8370654,2,1,1,1,6,1,1
8370656,4,1,1,1,4,1,1
8370659,1,1,1,1,6,2,2
8370660,3,1,1,5,6,2,2
8370662,3,1,1,9,7,2,2
8370663,2,1,1,5,6,2,2
8370664,4,1,1,5,7,2,2
8370666,3,1,1,9,7,2,2
8370667,4,1,1,9,7,2,2
8370668,4,1,1,1,6,2,2
8370669,4,1,1,5,6,1,1
8370670,1,1,1,1,6,1,1
8370671,1,1,1,1,6,1,1
8370672,2,1,1,1,7,2,2
8370673,2,1,1,1,4,1,2
8370674,2,1,1,1,4,1,1
8370675,1,1,1,1,4,1,1
8370676,6,1,1,5,6,2,2
8370679,3,1,1,1,6,2,2
8370680,1,1,1,1,4,1,1
8370681,1,1,1,1,6,1,1
8370683,2,1,1,1,4,1,1
8370684,6,1,1,1,4,1,1
8370685,2,1,1,1,3,1,1
8370686,3,1,1,1,4,1,1
8370688,1,1,1,1,4,1,2
8370689,1,1,1,1,4,1,2
8370690,2,1,1,5,7,1,1
8370691,1,1,1,1,4,1,2
8370692,2,1,1,1,4,1,1
8370693,4,1,1,1,6,1,1
8370694,1,1,1,1,4,1,1
8370695,6,1,1,1,4,1,1
8370696,4,1,1,1,4,1,1
8370697,2,1,1,1,4,1,1
8370698,2,1,1,1,4,1,1
8370699,1,1,1,1,4,1,1
8370700,1,1,1,1,4,1,1
8370701,4,1,1,1,4,1,1
8370702,1,1,1,1,6,1,1
8370704,1,1,1,5,7,1,1
8370705,2,1,1,4,7,1,1
8370706,4,1,1,1,6,2,2
8370707,2,1,1,3,7,1,1
8370708,3,1,1,5,7,1,1
8370709,3,1,1,1,6,1,1
8370710,1,1,1,1,4,1,1
8370714,3,1,1,1,6,1,1
8370715,2,1,1,4,6,1,1
8370716,1,1,1,1,6,1,1
8370717,3,1,1,1,4,1,1
8370719,1,1,1,1,6,1,1
8370720,4,1,1,1,6,1,1
8370724,1,1,1,1,6,1,1
8370729,3,1,1,1,4,1,1
8370730,1,1,1,1,4,1,1
8370731,4,1,1,1,4,1,1
8370734,4,1,1,1,4,1,1
8370795,1,1,1,1,4,1,1
8370796,1,1,1,1,4,1,1
8370797,1,1,1,1,4,1,1
8370798,2,1,1,1,4,1,1
8370799,1,1,1,1,4,1,1
8370800,1,1,1,1,4,1,1
8370801,1,1,1,1,4,1,1
8370802,1,1,1,1,6,1,1
8370803,3,1,1,1,4,1,1
8370804,4,1,1,1,4,1,1
8370805,4,1,1,1,4,1,1
8370806,1,1,1,1,4,1,1
8370807,3,1,1,1,4,1,1
8370808,5,1,1,1,4,1,1
8370809,2,1,3,1,6,2,2
8370810,2,1,3,1,6,2,2
8370811,3,1,3,1,6,2,2
8370812,1,1,3,1,6,2,2
8370813,5,1,3,1,6,2,2
8370814,3,1,3,1,6,2,2
8370815,3,1,3,1,6,2,2
8370816,3,1,3,2,6,2,2
8370817,1,1,3,2,7,2,2
8370818,2,1,1,1,4,1,1
8370819,2,1,1,1,6,1,1
8370820,2,1,1,1,4,1,1
8370821,2,1,1,1,4,1,1
8370822,5,1,1,2,4,1,1
8370823,2,1,1,1,4,1,1
8370824,3,1,1,1,6,1,1
8370825,2,1,1,1,4,1,1
8370826,5,1,1,1,4,1,1
8370827,3,1,1,1,4,1,1
8370828,2,1,1,1,4,1,1
8370829,3,1,1,1,4,1,1
8370830,2,1,1,1,4,1,1
8370831,2,1,1,1,4,1,1
8370832,2,1,1,1,4,1,1
8370833,2,1,1,1,6,1,1
8370834,2,1,1,1,6,1,1
8370835,1,1,1,1,4,1,1
8370836,1,1,1,1,4,1,1
8370837,1,1,1,1,6,1,1
8370838,3,1,3,1,6,2,2
8370839,1,1,3,1,6,2,2
8370840,3,1,3,1,4,2,2
8370841,2,1,3,1,6,2,2
8370842,5,1,3,1,4,2,2
8370843,4,1,3,1,6,2,2
8370844,1,1,3,1,6,2,2
8370845,2,1,3,1,4,2,2
8370846,3,1,3,1,4,2,2
8370847,3,1,3,1,4,2,2
8370848,3,1,3,1,6,2,2
8370849,2,1,3,1,4,2,2
8370850,2,1,3,1,6,2,2
8370851,2,1,3,1,6,2,2
8370852,1,1,3,1,4,2,2
8370853,2,1,3,1,4,2,2
8370854,4,1,3,1,4,2,2
8370855,3,1,3,1,4,2,2
8370856,1,1,3,1,4,2,2
8370857,4,1,3,1,4,2,2
8370858,3,1,1,1,4,2,1
8370860,2,1,1,1,6,2,1
8370861,1,1,1,1,6,2,1
8370862,3,1,1,1,6,2,1
8370863,4,1,1,1,6,2,1
8370865,2,1,1,1,6,2,1
8370866,2,1,1,1,6,2,1
8370867,2,1,1,1,4,2,1
8370868,1,1,1,1,6,2,1
8370869,3,1,1,1,4,2,1
8370870,3,1,1,1,4,1,1
8370871,1,1,1,1,6,2,1
8370872,5,1,1,1,6,2,1
8370873,4,1,1,1,6,2,1
8370874,1,1,1,1,4,1,1
8370875,2,1,1,1,4,2,1
8370876,3,1,1,1,4,2,1
8370877,4,1,1,1,4,1,1
8370879,2,1,1,1,6,1,1
8370880,2,1,1,1,6,1,1
8370881,1,1,1,1,4,2,1
8370882,1,1,1,1,6,1,1
8370883,3,1,1,1,6,2,1
8370884,3,1,1,1,4,2,1
8370885,4,1,1,1,6,2,1
8370886,4,1,1,1,6,2,1
8370887,4,1,1,1,4,2,1
8370888,3,1,1,1,4,1,1
8370889,5,1,1,1,4,1,1
8370890,6,1,1,1,6,1,1
8370891,4,1,1,1,6,1,1
8370892,2,1,1,1,6,1,1
8370893,3,1,1,1,6,1,1
8370894,8,1,1,1,4,1,1
8370895,2,1,1,1,4,1,1
8370896,8,1,1,1,6,1,1
8370897,1,1,1,1,4,1,1
8370898,4,1,1,1,6,1,1
8370899,4,1,1,1,6,1,1
8370900,4,1,1,1,6,1,1
8370901,4,1,1,1,4,1,1
8370902,2,1,1,1,6,1,1
8370904,4,1,1,1,6,1,1
8370905,1,1,1,1,4,1,1
8370907,3,1,1,1,4,1,1
8370909,3,1,1,1,6,1,1
8370910,1,1,1,1,4,1,1
8370912,2,1,1,1,6,1,1
8370914,3,1,1,1,6,1,1
8370916,2,1,1,1,6,1,1
8370918,1,1,1,1,4,1,1
8370919,1,1,1,1,4,1,1
8370920,2,1,1,1,4,1,1
8370921,2,1,1,1,4,1,1
8370922,2,1,1,1,6,1,1
8370923,2,1,1,1,4,1,1
8370924,4,1,1,1,4,1,1
8370925,3,1,1,1,4,1,1
8370926,2,1,1,1,4,1,1
8370927,1,1,1,1,6,1,1
8370928,2,1,1,1,4,1,1
8370929,4,1,1,1,4,1,1
8370930,2,1,1,1,4,1,1
8370931,4,1,1,1,4,1,1
8370932,3,1,1,1,4,1,1
8370933,3,1,1,1,4,1,1
8370934,2,2,1,1,4,1,1
8370935,1,1,1,1,6,1,1
8370936,5,1,1,1,4,1,1
8370937,4,1,1,1,4,1,1
8370938,2,1,1,1,4,1,1
8370939,3,1,1,1,6,1,1
8370940,4,1,1,1,4,1,1
8370941,3,1,1,1,6,1,1
8370942,5,1,1,1,4,1,1
8370943,5,1,1,1,4,1,1
8370944,5,1,1,1,4,1,1
8370946,2,1,1,1,4,1,1
8370947,4,1,1,1,4,1,1
8370948,3,1,1,1,4,1,1
8370949,4,1,1,1,4,1,1
8370951,5,1,1,1,4,1,1
8370952,4,1,1,1,4,1,1
8370953,3,1,1,1,4,1,1
8370954,2,1,1,1,4,1,1
8370955,7,1,1,1,6,1,1
8370956,2,1,1,1,4,1,1
8370957,7,1,1,1,4,1,1
8370958,2,1,1,1,4,1,1
8370959,7,1,1,1,4,1,1
8370960,3,1,1,1,6,1,1
8370961,3,1,1,1,4,1,1
8370962,1,1,1,1,4,1,1
8370963,3,1,1,1,1,1,1
8370964,3,1,1,1,4,1,1
8370965,4,1,1,1,4,1,1
8370966,1,1,1,1,6,1,1
8370967,1,1,1,1,4,1,1
8370968,4,1,1,1,4,1,1
8370969,5,1,1,1,4,1,1
8370971,4,1,1,1,4,1,1
8370972,2,1,1,1,4,1,1
8370973,1,1,1,1,4,1,1
8370974,3,1,1,1,4,1,1
8370975,2,1,1,1,4,1,1
8370976,6,1,1,1,4,1,1
8370977,5,1,1,1,4,1,1
8370978,5,1,1,1,4,1,1
8370979,2,1,1,1,4,1,1
8370980,4,1,1,1,4,1,1
8370981,4,1,1,1,4,1,1
8370982,4,1,1,1,4,1,1
8370983,4,1,1,1,4,1,1
8370984,3,1,3,1,6,2,1
8370985,2,1,3,1,6,2,1
8370986,6,1,3,5,7,2,1
8370987,1,1,3,1,6,2,1
8370988,1,1,3,5,7,2,1
8370989,5,1,3,5,7,2,1
8370990,3,1,3,5,7,2,1
8370991,3,1,3,1,6,2,1
8370992,1,1,3,5,7,2,1
8370993,4,1,3,5,6,2,1
8370994,5,1,3,5,7,2,2
8370995,2,1,3,5,6,2,2
8370996,3,1,3,5,7,2,1
8370997,1,1,3,5,7,2,1
8370998,2,1,3,1,6,2,1
8370999,1,1,3,5,6,2,1
8371000,3,1,3,1,4,2,1
8371001,5,1,3,1,6,2,1
8371002,1,1,3,5,7,2,1
8371003,3,1,3,5,6,2,1
8371005,1,1,1,1,6,1,1
8371006,3,1,1,1,4,1,1
8371007,2,1,1,1,4,1,1
8371008,4,1,1,1,4,1,1
8371009,5,1,1,1,4,1,1
8371010,4,1,1,1,4,1,1
8371011,3,1,1,1,4,1,1
8371012,3,1,1,1,4,1,1
8371013,3,1,1,1,4,1,1
8371015,3,1,1,1,4,1,1
8371016,2,1,1,1,4,1,1
8371018,1,1,1,1,4,1,1
8371019,3,1,1,1,6,1,1
8371020,3,1,1,1,4,1,1
8371021,3,1,1,1,4,1,1
8371022,2,1,1,1,4,1,1
8371026,3,1,1,1,4,1,1
8371027,4,1,1,1,6,2,2
8371028,3,1,1,1,6,2,2
8371029,5,1,1,5,6,2,2
8371030,4,1,1,1,6,2,2
8371031,2,1,1,5,6,2,2
8371032,4,1,1,1,4,2,2
8371034,3,1,1,1,4,1,1
8371035,4,1,1,5,6,2,2
8371036,1,1,1,6,6,2,2
8371037,1,1,1,1,4,1,1
8371038,2,1,1,1,4,1,1
8371039,3,1,1,1,4,1,1
8371040,2,1,1,1,4,1,1
8371041,2,1,1,1,4,1,1
8371042,4,1,1,1,4,1,1
8371043,3,1,1,1,4,1,1
8371044,2,1,1,1,4,1,1
8371045,2,1,1,1,4,1,1
8371046,2,1,1,1,4,1,1
8371047,2,1,1,1,4,1,1
8371048,4,1,1,1,6,1,1
8371049,1,1,1,1,6,1,1
8371050,1,1,1,1,4,1,1
8371051,3,1,1,1,4,1,1
8371052,2,1,1,1,4,1,1
8371053,1,1,1,1,4,1,1
8371054,1,1,1,1,6,1,1
8371055,1,1,1,1,6,1,1
8371057,1,1,1,1,4,1,1
8371059,1,1,1,1,4,1,1
8371060,3,1,1,1,4,1,1
8371061,1,1,1,1,4,1,1
8371063,1,1,1,1,4,1,1
8371064,4,1,1,1,4,1,1
8371065,3,1,2,1,4,1,1
8371066,2,1,2,1,4,1,1
8371067,3,1,2,1,4,1,1
8371068,1,1,2,1,4,1,1
8371069,2,1,2,1,6,1,1
8371070,2,1,2,1,4,1,1
8371071,2,1,2,1,4,1,1
8371072,1,1,2,1,4,1,1
8371073,1,1,2,1,4,1,1
8371074,2,1,2,1,6,1,1
8371076,3,1,2,1,4,1,1
8371078,2,1,2,1,6,1,1
8371079,3,1,2,1,6,1,1
8371081,3,1,2,1,6,1,1
8371082,2,1,2,1,4,1,1
8371083,2,1,2,1,4,1,1
8371084,2,1,2,1,4,1,1
8371085,5,1,2,1,4,1,1
8371086,2,1,2,1,6,1,1
8371087,3,1,2,1,4,1,1
8371088,1,1,2,1,6,2,1
8371089,1,1,2,1,4,1,1
8371090,2,1,2,1,4,1,1
8371091,2,1,2,1,4,1,1
8371093,2,1,2,1,4,1,1
8371094,2,1,2,3,6,1,1
8371095,1,1,2,1,6,1,1
8371096,2,1,2,1,4,1,1
8371097,4,1,2,8,6,1,1
8371098,10,1,2,1,6,1,1
8371099,4,1,2,1,4,1,1
8371100,3,1,3,1,6,2,1
8371101,4,1,3,1,4,2,1
8371102,1,1,3,1,6,2,1
8371103,2,1,3,1,6,2,1
8371104,3,1,3,1,4,2,1
8371105,5,1,3,3,6,2,1
8371106,1,1,3,8,6,2,1
8371107,4,1,2,1,4,1,1
8371109,4,1,2,1,6,1,1
8371110,3,1,1,1,4,1,1
8371111,7,1,1,1,6,1,1
8371112,3,1,1,1,6,1,1
8371113,5,1,1,1,4,1,1
8371114,3,1,1,1,6,1,1
8371115,3,1,1,1,4,1,1
8371116,4,1,1,1,6,1,1
8371117,4,1,2,1,4,1,1
8371118,1,1,2,1,4,1,1
8371119,3,1,2,1,4,1,1
8371120,1,1,2,1,6,1,1
8371121,4,1,2,1,6,1,1
8371122,3,1,2,1,4,1,1
8371124,2,1,2,1,4,1,1
8371125,3,1,2,1,4,1,1
8371126,3,1,2,1,4,1,1
8371127,2,1,2,1,4,1,1
8371128,2,1,1,1,6,1,1
8371129,4,1,1,1,4,1,1
8371130,2,1,1,1,4,1,1
8371131,1,1,1,1,4,1,1
8371132,2,1,1,1,6,1,1
8371133,5,1,1,1,4,1,1
8371134,4,1,1,1,6,1,1
8371135,3,1,1,1,4,1,1
8371136,3,1,1,1,4,1,1
8371137,1,1,1,1,6,1,1
8371138,4,1,1,1,6,1,1
8371139,2,1,1,1,4,1,1
8371141,2,1,1,1,4,1,1
8371143,2,1,1,1,4,1,1
8371144,2,1,1,1,4,1,1
8371145,2,1,1,1,4,1,1
8371146,2,1,1,1,4,1,1
8371147,1,1,1,1,4,1,1
8371148,2,1,1,1,4,1,1
8371149,2,1,1,1,4,1,1
8371150,3,1,1,1,4,1,1
8371151,2,1,1,1,4,1,1
8371152,1,1,1,1,4,1,1
8371153,2,1,1,1,4,1,1
8371154,3,1,1,1,4,1,1
8371155,1,1,1,1,4,1,1
8371156,1,1,1,1,4,1,1
8371157,2,1,1,1,4,1,1
8371158,1,1,1,1,4,1,1
8371159,1,1,1,1,4,1,1
8371160,1,1,1,1,4,1,1
8371161,1,1,1,1,4,1,1
8371162,3,1,1,1,4,1,1
8371164,2,1,1,1,4,1,1
8371165,2,1,1,1,4,1,1
8371167,2,1,1,1,4,1,1
8371168,1,1,1,1,4,1,1
8371169,1,1,1,1,4,1,1
8371170,1,1,1,1,4,1,1
8371171,5,1,1,1,6,1,1
8371172,3,1,1,1,4,1,1
8371173,2,1,1,1,4,1,1
8371174,3,1,1,1,4,1,1
8371175,3,1,1,1,4,1,1
8371176,3,1,1,1,4,1,1
8371177,4,1,1,1,4,1,1
8371178,2,1,1,1,4,1,1
8371179,3,1,1,1,4,2,1
8371180,2,1,1,1,6,1,1
8371181,2,1,1,1,4,2,1
8371182,1,1,1,1,4,1,1
8371183,2,1,1,1,4,2,1
8371184,2,1,1,5,5,2,1
8371185,4,1,1,1,4,2,1
8371187,2,1,1,1,6,2,1
8371188,3,1,1,1,4,2,1
8371189,4,1,1,1,6,2,1
8371190,1,1,1,1,4,1,1
8371191,2,1,1,1,6,2,1
8371192,1,1,1,1,6,2,1
8371193,3,1,1,1,4,1,1
8371194,1,1,1,1,4,1,1
8371195,3,1,1,1,4,1,1
8371196,6,1,1,1,2,1,1
8371197,2,1,1,1,2,1,1
8371198,2,1,1,1,2,1,1
8371199,4,1,1,1,4,1,1
8371200,1,1,1,1,4,1,1
8371201,2,1,1,1,6,1,1
8371202,2,1,1,1,4,1,1
8371203,3,1,1,1,4,1,1
8371204,4,1,1,1,4,1,1
8371205,3,1,1,1,4,1,1
8371207,2,1,1,1,6,1,1
8371208,1,1,1,1,4,1,1
8371210,2,1,1,1,4,1,1
8371212,2,1,1,1,4,1,1
8371213,4,1,1,1,4,1,1
8371214,2,1,1,1,4,1,1
8371215,1,1,1,6,4,1,1
8371216,2,1,1,1,4,1,1
8371217,3,1,1,1,4,1,1
8371220,3,1,1,1,4,1,1
8371221,1,1,1,1,4,1,1
8371222,4,1,1,1,4,1,1
8371223,1,1,1,8,7,1,1
8371224,4,1,3,1,6,2,1
8371225,3,1,3,1,6,2,1
8371226,3,1,3,1,6,2,1
8371227,3,1,3,1,6,2,1
8371228,2,1,3,3,6,2,1
8371229,2,1,3,1,6,2,1
8371230,2,1,3,7,7,2,1
8371231,4,1,3,1,4,2,1
8371232,3,1,3,1,6,2,1
8371233,4,1,3,3,6,2,2
8371234,2,1,1,1,6,1,1
8371235,2,1,1,3,6,2,1
8371236,2,1,1,1,4,1,1
8371237,3,1,1,1,4,1,1
8371238,3,1,1,1,6,1,1
8371239,3,1,1,1,6,1,1
8371240,1,1,1,1,6,1,1
8371241,2,1,1,3,6,1,1
8371242,3,1,1,1,4,2,1
8371243,2,1,1,3,6,2,1
8371244,1,1,1,1,6,2,1
8371245,2,1,1,1,6,2,1
8371246,1,1,1,1,6,1,1
8371247,3,1,1,1,4,2,1
8371248,2,1,1,1,6,1,1
8371249,2,1,1,1,6,1,1
8371250,2,1,1,1,4,1,1
8371251,1,1,1,1,4,1,1
8371252,3,1,1,1,4,1,1
8371253,2,1,1,1,4,1,1
8371254,1,1,1,1,4,1,1
8371255,2,1,1,1,4,1,1
8371257,1,1,1,1,4,1,1
8371258,1,1,1,1,4,1,1
8371259,3,1,1,1,4,1,1
8371260,2,1,1,1,4,1,1
8371261,3,1,1,1,6,1,1
8371262,1,1,1,1,4,1,1
8371263,3,1,1,1,4,1,1
8371264,2,1,1,1,4,1,1
8371265,6,1,1,1,4,1,1
8371266,3,1,3,1,6,2,1
8371267,2,1,3,1,6,2,1
8371268,2,1,3,1,6,2,1
8371269,1,1,3,3,7,2,1
8371270,1,1,3,1,6,2,1
8371271,3,1,3,1,6,2,1
8371272,3,1,3,1,6,2,1
8371273,1,1,3,8,6,2,1
8371274,3,1,3,5,6,2,1
8371275,2,1,3,3,6,2,1
8371276,1,1,3,2,6,2,1
8371277,3,1,3,1,6,2,1
8371278,2,1,3,1,6,2,1
8371279,1,1,3,1,6,2,1
8371280,2,1,3,8,7,2,1
8371281,2,1,3,8,7,2,1
8371282,1,1,3,1,6,2,1
8371283,4,1,3,1,7,2,1
8371284,2,1,3,1,4,2,1
8371285,1,1,3,1,4,2,1
8371286,4,1,3,3,6,2,1
8371287,3,1,3,1,6,2,1
8371288,3,1,3,1,4,2,1
8371289,2,1,3,3,7,2,1
8371290,2,1,3,3,6,2,1
8371291,3,1,3,1,6,2,1
8371292,3,1,3,1,5,2,1
8371293,1,1,3,5,6,2,1
8371294,1,1,3,1,6,2,1
8371295,2,1,3,1,6,2,1
8371297,4,1,2,1,4,1,1
8371298,2,1,2,1,4,1,1
8371299,2,1,2,1,4,1,1
8371300,3,1,2,1,4,1,1
8371301,1,1,2,1,4,1,1
8371302,2,1,2,1,4,1,1
8371303,1,1,2,1,6,1,1
8371304,5,1,2,1,4,1,1
8371305,3,1,2,1,6,2,1
8371306,4,1,2,1,4,2,1
8371307,2,1,2,1,4,2,1
8371308,3,1,2,1,4,2,1
8371309,2,1,2,1,4,2,1
8371310,5,1,2,1,6,2,1
8371311,3,1,2,1,6,2,1
8371312,2,1,2,1,6,2,1
8371313,2,1,2,1,6,2,1
8371314,1,1,2,6,6,2,1
8371315,1,1,1,7,6,2,1
8371316,4,1,1,4,6,2,1
8371317,3,1,1,1,4,2,1
8371318,4,2,1,1,6,2,1
8371319,3,1,1,1,7,2,1
8371320,1,1,1,3,6,2,1
8371321,1,1,1,1,6,2,1
8371322,4,1,1,1,4,2,1
8371323,5,1,1,1,4,2,1
8371324,4,1,3,4,7,2,1
8371325,2,1,3,5,7,2,2
8371327,4,1,3,1,6,2,1
8371328,1,1,3,1,4,2,1
8371329,3,1,3,3,4,2,1
8371330,2,1,3,1,6,2,1
8371331,3,1,3,1,6,2,1
8371332,2,1,3,3,6,2,1
8371333,5,1,3,2,6,2,1
8371335,3,1,1,1,4,1,1
8371336,1,1,1,1,4,1,1
8371337,3,1,1,1,6,1,1
8371338,4,1,1,1,6,1,1
8371339,5,1,1,1,6,2,1
8371340,4,1,1,1,4,1,1
8371341,4,1,1,1,4,1,1
8371342,1,1,1,1,4,1,1
8371344,3,1,1,5,6,1,1
8371345,1,1,1,1,4,1,1
8371346,2,1,1,1,4,1,1
8371348,1,1,1,1,4,1,1
8371349,2,1,1,1,4,1,1
8371350,2,1,1,1,4,1,1
8371351,5,1,1,1,4,1,1
8371352,3,1,1,1,4,1,1
8371353,2,1,1,1,4,1,1
8371355,2,1,1,1,4,1,1
8371356,1,1,1,1,4,1,1
8371357,3,1,1,1,4,1,1
8371359,2,1,1,1,4,1,1
8371360,2,1,1,1,4,1,1
8371361,1,1,1,1,4,1,1
8371362,3,1,1,1,4,1,1
8371364,1,1,1,1,4,1,1
8371365,1,1,1,4,6,1,1
8371366,1,1,1,1,4,1,1
8371367,5,1,1,4,5,1,1
8371368,3,1,1,1,4,1,1
8371369,2,1,1,1,4,1,1
8371370,1,1,1,1,4,1,1
8371371,1,1,1,1,4,1,1
8371372,3,1,1,1,4,1,1
8371373,2,1,1,1,4,1,1
8371374,6,1,1,1,4,1,1
8371375,3,1,1,1,4,1,1
8371376,3,1,1,1,6,1,1
8371377,4,1,1,1,4,1,1
8371378,1,1,1,1,4,1,1
8371379,1,1,1,1,4,1,1
8371380,8,1,1,3,5,1,1
8371381,3,1,1,3,5,1,1
8371382,5,1,1,1,2,1,1
8371383,1,1,1,1,6,1,1
8371384,1,1,3,5,6,1,1
8371385,3,1,3,1,4,2,1
8371386,1,1,3,1,4,2,1
8371387,3,1,3,1,4,2,1
8371388,2,1,3,1,4,2,1
8371389,4,1,3,1,4,2,1
8371390,1,1,3,1,6,2,1
8371391,4,1,3,1,6,2,1
8371392,2,1,3,1,4,2,1
8371394,2,2,1,1,4,1,1
8371395,5,1,1,1,4,1,1
8371396,1,1,1,1,4,1,1
8371397,1,1,1,1,4,1,1
8371398,2,1,1,1,4,1,1
8371399,2,1,1,1,4,1,1
8371400,3,1,1,1,4,1,1
8371401,1,1,1,1,4,1,1
8371402,3,1,1,1,4,1,1
8371403,1,1,3,1,6,2,1
8371404,1,1,3,1,4,2,1
8371405,1,1,3,1,4,2,1
8371406,1,1,3,1,4,2,1
8371407,1,1,3,1,5,2,1
8371408,3,1,3,1,4,2,1
8371410,2,1,3,1,6,2,1
8371411,4,1,3,1,4,2,1
8371412,2,1,3,5,2,2,1
8371413,1,1,2,1,6,1,1
8371414,3,1,2,1,4,1,1
8371423,3,1,2,1,4,1,1
8371424,2,1,2,1,4,1,1
8371425,10,1,3,1,6,2,1
8371426,2,1,3,3,6,2,1
8371427,2,1,3,1,4,2,1
8371428,1,1,3,1,6,2,1
8371429,2,1,3,3,6,2,1
8371430,1,1,3,1,4,2,1
8371431,2,1,3,1,6,2,1
8371432,1,1,3,1,6,2,1
8371433,1,1,3,1,6,2,1
8371435,3,1,3,1,6,2,1
8371436,1,1,3,1,6,2,1
8371437,5,1,3,1,6,2,1
8371438,1,1,3,1,6,2,1
8371439,3,1,3,1,4,2,1
8371440,5,1,3,1,6,2,1
8371441,3,1,3,1,6,2,1
8371442,6,1,3,7,6,2,2
8371443,4,1,3,1,6,2,1
