DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P5010	P8526	P8530	FEX_C	ALFABETISMO	LOGRO_EDUCATIVO	INASISTENCIA_ESCOLAR	REZAGO_ESCOLAR	ATENCION_INTEGRAL	TRABAJO_INFANTIL	DESEMPLEO_LARGA_DURACION	EMPLEO_FORMAL	ASEGURAMIENTO_SALUD	BARRERAS_ACCESO_SALUD	PERIODO	REGION	PERSONAS	ACUEDUCTO	ALCANTARILLADO	PISOS	PAREDES	P5010_imp	HACINAMIENTO	IPM	POBRE	FEXP
3009999	1	1	3	1	1	1643.62668571362	0	1	0	0	0	0	0	1	0	0	20140939	5	4	0	0	0	0	3	0	0.2	0	6574.50674285448
3010000	1	1	3	1	1	1415.85548712898	0	0	0	0	0	0	0	0	0	0	20140939	5	3	0	0	0	0	3	0	0	0	4247.56646138695
3010001	1	1	3	2	8	17.4513544009963	0	0	0	1	0	0	0	0	0	0	20140939	8	5	1	1	0	0	3	0	0.13	0	87.2567720049816
3010002	1	1	2	1	1	1270.81579490418	0	0	0	0	0	0	0	1	0	0	20140939	5	2	0	0	0	0	2	0	0.1	0	2541.63158980835
3010003	1	1	1	3	6	269.293333060505	0	1	0	1	0	0	0	1	0	0	20140939	6	3	1	1	1	0	1	0	0.37	1	807.879999181515
3010004	1	1	1	2	8	23.9030256523638	0	0	0	0	0	0	0	1	0	0	20140939	8	1	1	1	0	0	1	0	0.18	0	23.9030256523638
3010005	1	1	4	3	6	274.440813618367	0	1	0	1	0	0	0	1	0	0	20140939	6	6	1	1	0	0	4	0	0.33	0	1646.6448817102
3010007	1	1	1	2	10	15.0986298141566	0	0	0	0	0	0	0	0	0	0	20140939	8	1	1	1	0	0	1	0	0.08	0	15.0986298141566
3010007	2	1	1	2	10	15.0986298141566	0	0	0	0	0	0	0	1	0	0	20140939	8	1	1	1	0	0	1	0	0.18	0	15.0986298141566
3010007	3	1	1	2	10	15.0986298141566	0	1	0	0	0	0	1	0	0	0	20140939	8	1	1	1	0	0	1	0	0.28	0	15.0986298141566
3010136	1	1	2	1	1	486.251917895326	0	1	0	0	0	0	0	1	0	0	20140939	6	3	0	0	0	0	2	0	0.2	0	1458.75575368598
3010137	1	1	3	1	1	391.106246639689	1	1	0	1	0	0	0	1	0	0	20140939	6	4	0	0	0	0	3	0	0.35	1	1564.42498655876
3010138	1	1	2	1	1	684.774098313755	0	1	0	0	0	0	0	1	0	0	20140939	6	3	0	0	0	0	2	0	0.2	0	2054.32229494126
3010139	1	1	2	1	1	614.753630131399	0	1	0	1	0	0	0	0	0	0	20140939	6	3	0	0	0	0	2	0	0.15	0	1844.2608903942
3010140	1	1	2	1	1	349.459819180334	0	1	0	0	0	0	1	1	0	0	20140939	6	2	0	0	0	0	2	0	0.3	0	698.919638360667
3010141	1	1	1	1	1	636.264915174736	0	0	0	0	0	0	0	1	0	0	20140939	6	1	0	0	0	0	1	0	0.1	0	636.264915174736
3010142	1	1	2	1	1	362.682369177935	0	1	0	0	0	0	0	1	0	0	20140939	6	2	0	0	0	0	2	0	0.2	0	725.36473835587
3010143	1	1	2	1	1	575.614095354686	0	1	0	1	0	0	0	1	0	0	20140939	6	4	0	0	0	0	2	0	0.25	0	2302.45638141874
3010144	1	1	1	1	1	561.204549596364	0	1	0	0	0	0	0	1	0	0	20140939	6	2	0	0	0	0	1	0	0.2	0	1122.40909919273
3010145	1	1	2	1	1	564.977944635693	1	1	0	0	0	0	0	1	0	0	20140939	6	3	0	0	0	0	2	0	0.3	0	1694.93383390708
3010146	1	1	3	1	1	416.123715835636	0	0	0	0	1	0	0	1	0	0	20140939	6	3	0	0	0	0	3	0	0.15	0	1248.37114750691
3010147	1	1	1	1	1	561.204549596364	0	0	0	0	0	0	0	1	0	0	20140939	6	2	0	0	0	0	1	0	0.1	0	1122.40909919273
3010148	1	1	3	3	6	452.187442606106	0	1	0	1	0	0	0	1	0	0	20140939	6	7	1	1	0	0	3	0	0.33	0	3165.31209824274
3010149	1	1	2	1	1	441.408395918302	0	1	0	1	0	0	0	0	0	0	20140939	6	2	0	0	0	0	2	0	0.15	0	882.816791836603
3010150	1	1	3	3	6	266.254924676203	0	1	0	0	0	0	1	1	0	0	20140939	6	3	1	1	0	0	3	0	0.38	1	798.764774028609
3010151	1	1	2	3	6	348.240892013592	1	1	0	1	0	0	0	1	0	0	20140939	6	5	1	1	0	0	2	0	0.43	1	1741.20446006796
3010152	1	1	1	3	6	362.952594456268	0	1	0	1	0	0	0	1	0	0	20140939	6	3	1	1	0	0	1	0	0.33	0	1088.85778336881
3010155	1	1	2	1	1	360.095969899326	1	1	0	0	0	0	1	1	0	0	20140939	6	3	0	0	0	0	2	0	0.4	1	1080.28790969798
3010156	1	1	1	1	1	668.961111426922	1	1	1	1	0	0	0	1	0	0	20140939	6	3	0	0	0	0	1	1	0.44	1	2006.88333428077
3010157	1	1	4	3	6	754.666216597205	0	1	0	1	0	0	0	1	0	0	20140939	6	10	1	1	0	0	4	0	0.33	0	7546.66216597205
3010171	1	1	1	1	1	580.498029828158	1	1	0	0	0	0	0	1	1	0	20140939	2	1	0	0	0	1	1	0	0.44	1	580.498029828158
3010631	1	1	3	1	2	130.998592833974	0	1	0	1	1	0	0	1	0	0	20140939	6	8	0	0	0	0	3	0	0.3	0	1047.9887426718
3010632	1	1	4	1	2	91.6331512889501	1	1	0	1	0	0	0	1	0	0	20140939	6	6	0	0	0	0	4	0	0.35	1	549.798907733701
3010633	1	1	3	1	1	567.513931157329	0	1	0	0	0	0	0	1	1	0	20140939	2	3	0	0	0	0	3	0	0.3	0	1702.54179347199
3010634	1	1	4	1	5	650.401597200517	1	1	1	1	0	0	0	1	0	1	20140939	4	9	1	0	0	0	4	0	0.54	1	5853.61437480465
3010636	1	1	2	3	5	428.768379892241	0	0	0	0	0	0	0	1	0	1	20140939	4	3	1	1	0	0	2	0	0.28	0	1286.30513967672
3010637	1	1	2	1	9	74.3386672069131	0	0	0	1	0	0	0	1	0	0	20140939	7	4	1	0	0	0	2	0	0.19	0	297.354668827652
3010638	1	1	2	1	2	63.8916927006652	0	1	0	1	0	0	0	1	0	0	20140939	6	5	0	0	0	0	2	0	0.25	0	319.458463503326
3010639	1	1	4	1	2	63.8916927006652	1	1	0	1	0	1	0	1	0	0	20140939	6	14	0	0	1	0	4	1	0.48	1	894.483697809312
3010641	1	1	2	1	1	350.963285759021	0	0	0	1	0	0	0	0	0	0	20140939	6	3	0	0	0	0	2	0	0.05	0	1052.88985727706
3010644	1	1	1	1	1	249.746160886764	0	1	0	0	0	0	0	1	0	0	20140939	6	2	0	0	0	0	1	0	0.2	0	499.492321773527
3010649	1	1	4	1	1	4821.141531421	1	1	0	0	0	0	1	1	0	0	20140939	6	2	0	0	0	0	4	0	0.4	1	9642.28306284201
3010649	2	1	4	1	1	4821.141531421	0	1	0	1	0	0	0	1	0	0	20140939	6	4	0	0	0	0	4	0	0.25	0	19284.566125684
3010650	1	1	3	1	1	2459.4908179549	0	1	0	1	0	0	0	1	0	0	20140939	6	4	0	0	0	0	3	0	0.25	0	9837.9632718196
3010651	1	1	2	1	1	254.415134112123	0	0	0	0	0	0	0	1	0	0	20140939	6	4	0	0	0	0	2	0	0.1	0	1017.66053644849
3010652	1	1	2	1	1	3834.00781944133	0	0	0	0	0	0	0	1	1	0	20140939	6	3	0	0	0	0	2	0	0.2	0	11502.023458324
3010653	1	1	2	2	3	132.038648771893	0	1	0	0	1	0	0	1	0	0	20140939	6	4	0	0	0	0	2	0	0.25	0	528.154595087572
3010656	1	1	2	5	3	91.3914191656427	0	0	0	0	0	0	0	0	0	0	20140939	6	2	0	1	0	0	2	0	0.04	0	182.782838331285
3010700	1	1	2	1	1	2528.27990333043	0	0	0	0	0	0	0	1	0	0	20140939	6	4	0	0	0	0	2	0	0.1	0	10113.1196133217
3010701	1	1	3	1	1	275.207754338275	0	1	1	0	0	1	0	1	0	0	20140939	6	4	0	0	0	0	3	0	0.3	0	1100.8310173531
3010702	1	1				81.2285091271434	0	1	0	1	0	0	1	1	1	0	20140939	7	7	0	0	0	0	1	1	0.49	1	568.599563890004
3010705	1	1	2	1	1	243.542479221519	1	1	0	0	0	0	0	1	0	0	20140939	6	7	0	0	0	0	2	1	0.34	1	1704.79735455064
3010706	1	1	3	1	1	140.694068924048	0	0	0	1	0	0	0	1	0	0	20140939	6	5	0	0	0	0	3	0	0.15	0	703.470344620242
3010707	1	1	3	1	1	223.57553117409	0	1	0	1	0	0	0	1	0	0	20140939	6	5	0	0	0	0	3	0	0.25	0	1117.87765587045
3010708	1	1	2	1	1	2126.755066632	0	0	0	0	1	0	0	1	0	1	20140939	6	3	0	0	0	0	2	0	0.25	0	6380.265199896
3010709	1	1	4	1	1	283.043027267202	0	1	0	0	0	0	0	1	0	1	20140939	6	5	0	0	0	0	4	0	0.3	0	1415.21513633601
3010710	1	1	1	1	1	283.149379288037	0	0	0	0	0	0	0	0	0	0	20140939	6	1	0	0	0	0	1	0	0	0	283.149379288037
3010719	1	1	1	5	4	113.392102912618	1	1	0	0	0	0	0	1	0	0	20140939	6	3	1	1	1	1	1	0	0.46	1	340.176308737855
3010720	1	1	2	6	4	106.116194677697	1	1	0	0	0	0	0	1	0	0	20140939	6	4	1	1	0	1	2	0	0.42	1	424.464778710789
3010721	1	1	1	5	1	155.515931378751	1	1	0	0	0	0	0	1	0	0	20140939	6	2	0	1	0	0	1	0	0.34	1	311.031862757502
3010722	1	1	3	1	1	323.786233110344	1	1	0	1	0	0	0	1	0	0	20140939	6	8	0	0	0	0	3	0	0.35	1	2590.28986488276
3010723	1	1	1	1	1	232.891977407951	0	1	0	0	0	0	1	1	0	0	20140939	6	1	0	0	0	0	1	0	0.3	0	232.891977407951
3010724	1	1	2	1	1	166.133484126677	0	1	0	1	0	0	0	1	0	0	20140939	6	3	0	0	0	0	2	0	0.25	0	498.400452380032
3010726	1	1	4	5	5	422.942958701757	0	0	0	1	0	0	0	1	0	0	20140939	4	6	1	1	0	0	4	0	0.23	0	2537.65775221054
3010729	1	1	1	3	5	204.339352497816	0	1	0	0	0	0	1	0	0	0	20140939	4	1	1	1	0	0	1	0	0.28	0	204.339352497816
3010730	1	1	1	2	1	155.994086015089	0	0	0	1	0	0	0	0	0	0	20140939	4	2	0	1	0	0	1	0	0.09	0	311.988172030177
3010731	1	1	3	2	2	179.603256146586	0	0	0	1	0	0	0	1	0	0	20140939	4	6	0	1	0	1	3	0	0.23	0	1077.61953687952
3010732	1	1	3	2	1	205.177396137654	0	1	0	1	0	0	0	1	0	1	20140939	4	4	0	1	0	0	3	0	0.39	1	820.709584550616
3010734	1	1	1	2	5	176.763686501716	0	1	0	0	0	0	0	1	0	0	20140939	4	1	1	0	1	0	1	0	0.28	0	176.763686501716
3010735	1	1	1	2	5	176.763686501716	0	0	0	0	0	0	0	0	0	0	20140939	4	1	1	0	0	0	1	0	0.04	0	176.763686501716
3010736	1	1	1	6	5	304.919008256273	0	1	0	1	0	0	0	1	1	0	20140939	4	4	1	1	1	0	1	1	0.51	1	1219.67603302509
3010737	1	1	1	2	5	204.339352497816	1	1	0	0	0	0	1	1	0	0	20140939	4	1	1	0	0	0	1	0	0.44	1	204.339352497816
3010738	1	1	1	2	5	204.224035612689	1	1	0	0	0	0	0	1	0	0	20140939	4	2	1	0	0	0	1	0	0.34	1	408.448071225378
3010739	1	1	1	6	5	237.230318455835	0	1	0	1	0	0	0	1	0	0	20140939	4	3	1	1	0	0	1	0	0.33	0	711.690955367506
3010740	1	1	2	2	5	318.085647708474	0	1	0	0	0	0	1	1	0	0	20140939	4	1	1	0	0	0	2	0	0.34	1	318.085647708474
3010741	1	1	1	6	5	405.7318577042	0	1	1	0	0	0	1	1	0	0	20140939	4	2	1	1	1	0	1	0	0.47	1	811.463715408401
3010742	1	1	2	5	5	366.859682561952	0	1	0	1	0	0	1	1	0	0	20140939	4	5	1	1	0	0	2	0	0.43	1	1834.29841280976
3010743	1	1	2	6	5	573.238809851087	0	1	0	0	0	0	0	1	0	0	20140939	4	5	1	1	0	0	2	0	0.28	0	2866.19404925544
3010744	1	1	2	1	1	143.864244253014	0	0	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	2	0	0.1	0	287.728488506029
3010745	1	1	2	2	1	121.120015724595	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	1	0	0	2	0	0.24	0	121.120015724595
3010746	1	1	1	2	1	121.120015724595	0	0	0	0	0	0	1	1	0	0	20140939	4	1	0	1	0	0	1	0	0.24	0	121.120015724595
3010747	1	1	1	2	1	121.120015724595	0	0	0	0	0	0	1	0	0	0	20140939	4	1	0	1	0	0	1	0	0.14	0	121.120015724595
3010748	1	1	3	2	1	239.145191752183	0	0	0	1	0	0	0	1	0	0	20140939	4	5	0	0	0	0	3	0	0.15	0	1195.72595876091
3010749	1	1	2	3	1	217.307237899728	0	1	0	0	0	0	0	1	0	0	20140939	4	4	0	1	0	0	2	0	0.24	0	869.228951598912
3010750	1	1	3	1	1	74.9159140367463	0	1	0	0	0	0	0	1	0	0	20140939	4	3	0	0	0	0	3	0	0.2	0	224.747742110239
3010751	1	1	2	3	1	159.079758761051	0	0	0	0	0	0	0	1	0	0	20140939	4	3	0	1	0	0	2	0	0.14	0	477.239276283153
3010752	1	1	3	2	1	171.64218808165	0	0	0	1	0	0	0	0	0	0	20140939	4	4	0	1	0	0	3	0	0.09	0	686.5687523266
3010753	1	1	2	2	1	159.079758761051	0	0	0	1	0	0	0	1	0	0	20140939	4	3	0	1	0	0	2	0	0.19	0	477.239276283153
3010754	1	1	3	4	1	156.995371912482	0	0	0	0	0	0	0	1	0	0	20140939	4	4	0	1	0	0	3	0	0.14	0	627.981487649928
3010755	1	1	3	6	5	422.772655333332	0	1	0	1	0	0	1	1	0	0	20140939	4	6	1	1	0	0	3	0	0.43	1	2536.63593199999
3010756	1	1	3	6	5	276.799408191031	0	1	0	1	0	0	0	1	0	0	20140939	4	6	1	1	0	0	3	0	0.33	0	1660.79644914619
3010757	1	1	2	6	5	609.309579312306	0	0	0	0	0	0	0	1	0	0	20140939	4	5	1	1	0	0	2	0	0.18	0	3046.54789656153
3010758	1	1	1	1	1	96.5977118788422	0	1	0	0	0	0	1	1	0	1	20140939	4	2	0	0	0	0	1	0	0.4	1	193.195423757684
3010759	1	1	5	2	5	333.960638727902	0	1	0	1	1	0	0	1	0	0	20140939	4	5	1	0	0	0	5	0	0.34	1	1669.80319363951
3010760	1	1	1	1	1	175.747653018974	0	0	0	1	0	0	0	1	0	0	20140939	4	4	0	0	0	1	1	1	0.23	0	702.990612075897
3010761	1	1	2	2	1	203.093009289085	1	1	1	1	0	0	0	1	1	0	20140939	4	5	0	0	0	0	2	0	0.5	1	1015.46504644542
3010762	1	1	2	1	1	217.739825458253	0	1	0	1	0	0	0	1	0	0	20140939	4	5	0	0	0	1	2	0	0.29	0	1088.69912729126
3010763	1	1	1	1	1	208.896888484922	0	1	0	1	0	0	0	1	0	0	20140939	4	6	0	0	0	1	1	1	0.33	0	1253.38133090953
3010764	1	1	1	2	1	140.750958539837	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	0	1	0	0.24	0	281.501917079675
3010766	1	1	1	2	1	139.700356454543	0	1	1	1	0	0	0	1	0	0	20140939	4	5	0	0	0	0	1	1	0.34	1	698.501782272714
3010767	1	1	2	5	1	199.810993389894	0	1	0	1	0	0	0	1	0	0	20140939	4	2	0	1	0	1	2	0	0.33	0	399.621986779788
3010768	1	1	6	1	1	81.923779177323	0	0	0	0	1	0	1	1	0	0	20140939	7	6	0	0	0	0	6	0	0.25	0	491.542675063938
3010769	1	1	1	1	1	127.282273666191	0	0	0	1	0	0	0	1	0	0	20140939	4	3	0	0	0	0	1	1	0.19	0	381.846820998573
3010770	1	1	3	3	1	136.670239217962	0	0	0	1	0	0	0	1	0	0	20140939	4	7	0	0	0	0	3	0	0.15	0	956.691674525737
3010773	1	1	2	1	1	304.932298453879	0	0	0	0	0	0	0	1	0	0	20140939	9	3	0	0	0	0	2	0	0.1	0	914.796895361636
3010774	1	1	3	1	1	90.5043699568618	0	0	0	0	0	0	0	1	0	0	20140939	4	4	0	0	0	0	3	0	0.1	0	362.017479827447
3010775	1	1	2	2	5	130.566044902592	0	0	0	0	0	0	0	1	0	0	20140939	4	3	1	1	0	0	2	0	0.18	0	391.698134707776
3010776	1	1	2	1	1	173.635072565675	0	0	0	1	0	0	0	1	0	0	20140939	4	4	0	0	0	0	2	0	0.15	0	694.5402902627
3010777	1	1	4	6	1	176.79744666171	1	1	0	1	0	0	0	1	0	0	20140939	4	6	0	1	0	0	4	0	0.39	1	1060.78467997026
3010778	1	1	2	6	2	285.420865534696	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	0	2	0	0.24	0	570.841731069392
3010779	1	1	2	6	2	245.74893044877	0	1	0	1	0	0	0	1	0	0	20140939	4	4	0	1	0	0	2	0	0.29	0	982.995721795078
3010780	1	1	1	6	1	151.183500772336	0	1	0	0	0	0	1	1	0	0	20140939	4	1	0	1	0	0	1	0	0.34	1	151.183500772336
3010781	1	1	1	6	1	285.506184442574	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	1	0	0	1	0	0.24	0	285.506184442574
3010782	1	1	2	6	2	373.912570309636	0	1	0	1	0	0	0	1	0	0	20140939	4	4	0	1	0	0	2	0	0.29	0	1495.65028123854
3010783	1	1	1	6	1	151.183500772336	1	1	0	0	0	0	1	1	0	0	20140939	4	1	0	1	0	0	1	0	0.44	1	151.183500772336
3010784	1	1	3	2	2	183.170392688941	0	1	0	1	0	0	0	1	1	0	20140939	7	4	0	0	0	0	3	0	0.35	1	732.681570755764
3010785	1	1	1	6	1	376.21884777678	1	1	0	1	1	0	0	1	1	0	20140939	4	7	0	1	0	1	1	1	0.62	1	2633.53193443746
3010786	1	1	2	6	2	397.705728835994	1	1	0	1	0	0	0	1	0	0	20140939	4	8	0	1	0	1	2	1	0.47	1	3181.64583068795
3010787	1	1	3	6	1	392.277063310639	1	1	1	1	1	0	0	1	0	0	20140939	4	10	0	1	0	0	3	1	0.53	1	3922.77063310639
3010788	1	1	4	6	1	457.818901009574	0	1	0	1	1	0	0	1	0	0	20140939	4	10	0	1	0	0	4	0	0.34	1	4578.18901009574
3010789	1	1	1	6	2	280.162837825097	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	1	1	0	0.28	0	560.325675650194
3010790	1	1	2	6	2	217.850819615664	1	1	0	0	1	0	1	1	0	0	20140939	4	3	0	1	0	1	2	0	0.53	1	653.552458846992
3010791	1	1	1	6	1	368.344631986099	0	1	0	1	1	0	0	1	1	0	20140939	4	6	0	1	0	1	1	1	0.52	1	2210.06779191659
3010792	1	1	2	6	1	284.102429445075	1	1	0	1	1	0	0	1	0	0	20140939	4	7	0	1	0	0	2	1	0.48	1	1988.71700611553
3010793	1	1	1	6	2	330.369503445707	0	1	1	1	1	0	0	1	1	0	20140939	4	3	0	1	0	1	1	0	0.53	1	991.108510337122
3010796	1	1	3	1	1	452.180410631279	0	0	0	1	1	0	0	1	0	0	20140939	6	4	0	0	0	0	3	0	0.2	0	1808.72164252512
3010797	1	1	2	2	5	826.920039737364	0	0	0	0	1	0	0	1	0	1	20140939	4	3	1	0	0	0	2	0	0.29	0	2480.76011921209
3010798	1	1	2	1	1	350.963285759021	0	0	0	0	0	0	0	1	0	0	20140939	6	3	0	0	0	0	2	0	0.1	0	1052.88985727706
3010799	1	1	1	1	1	2324.6658720124	0	1	0	0	0	0	1	1	0	0	20140939	7	2	0	0	0	0	1	0	0.3	0	4649.33174402479
3010799	2	1	1	1	1	2324.6658720124	0	0	0	0	0	0	1	0	0	0	20140939	7	1	0	0	0	0	1	0	0.1	0	2324.6658720124
3010799	3	1	2	1	1	2324.6658720124	0	0	0	0	0	0	0	1	0	0	20140939	7	4	0	0	0	0	2	0	0.1	0	9298.66348804959
3010800	1	1	3	1	1	181.65466088585	0	0	0	1	0	0	0	1	0	0	20140939	6	6	0	0	0	0	3	0	0.15	0	1089.9279653151
3010801	1	1	3	6	1	315.382903890922	0	1	0	1	1	0	0	1	0	0	20140939	4	9	0	1	0	0	3	0	0.34	1	2838.4461350183
3010802	1	1	3	1	1	305.86210262235	0	1	0	1	1	0	0	1	0	0	20140939	4	6	0	0	0	0	3	0	0.3	0	1835.1726157341
3010803	1	1	2	1	1	2053.82672518635	0	0	0	0	0	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0	0	6161.48017555905
3010804	1	1	3	1	1	247.781221211059	1	1	0	1	1	0	0	1	0	0	20140939	4	4	0	0	0	0	3	0	0.4	1	991.124884844236
3010805	1	1	3	1	1	251.259144122887	1	1	0	0	0	0	0	1	0	0	20140939	4	4	0	0	1	0	3	0	0.34	1	1005.03657649155
3010806	1	1	1	1	1	235.340384405481	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	0	0	0	1	0	0.2	0	235.340384405481
3010807	1	1	1	2	1	151.098181864458	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	1	0	0.2	0	302.196363728915
3010808	1	1	1	1	6	337.049651588579	0	1	0	1	0	0	0	1	0	0	20140939	4	3	1	0	0	0	1	0	0.29	0	1011.14895476574
3010809	1	1	2	2	1	151.098181864458	1	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	2	0	0.3	0	302.196363728915
3010810	1	1	1	2	1	130.695916366119	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	1	0	0.2	0	261.391832732238
3010811	1	1	1	1	1	286.969170459364	0	1	0	1	0	0	1	1	0	0	20140939	4	2	0	0	0	0	1	0	0.35	1	573.938340918728
3010815	1	1	3	6	5	337.175836079974	0	0	0	0	0	0	0	1	0	0	20140939	4	3	1	1	0	0	3	0	0.18	0	1011.52750823992
3010816	1	1	1	6	5	180.861716403212	0	1	0	0	0	0	0	1	0	0	20140939	4	2	1	1	0	0	1	0	0.28	0	361.723432806424
3010817	1	1	2	2	6	167.644153995054	0	0	0	0	0	0	1	1	0	0	20140939	4	2	1	0	0	0	2	0	0.24	0	335.288307990108
3010818	1	1	2	6	6	151.183500772336	1	1	0	0	0	0	1	1	0	0	20140939	4	1	1	1	0	0	2	0	0.48	1	151.183500772336
3010819	1	1	2	6	5	235.631541959315	0	1	0	1	0	0	0	1	0	0	20140939	4	5	1	1	0	0	2	0	0.33	0	1178.15770979658
3010820	1	1	2	2	5	254.713738336721	0	0	0	1	1	0	0	1	0	0	20140939	4	4	1	0	0	0	2	0	0.24	0	1018.85495334688
3010821	1	1	3	2	6	117.71285165668	1	1	0	0	0	0	0	1	0	0	20140939	4	4	1	0	0	0	3	0	0.34	1	470.851406626719
3010823	1	1	5	2	1	261.291835167253	0	1	0	0	0	0	0	1	0	0	20140939	4	5	0	0	0	0	5	0	0.2	0	1306.45917583626
3010825	1	1	2	2	1	117.71285165668	0	0	0	0	0	0	0	1	0	1	20140939	4	3	0	0	0	0	2	0	0.2	0	353.138554970039
3010826	1	1	3	6	1	249.244207227848	0	1	0	1	0	0	0	1	0	0	20140939	4	5	0	1	0	0	3	0	0.29	0	1246.22103613924
3010827	1	1	2	2	1	151.098181864458	1	1	0	0	0	0	1	1	0	0	20140939	4	2	0	0	0	0	2	0	0.4	1	302.196363728915
3010828	1	1	1	6	1	285.506184442574	0	1	0	0	0	0	1	1	0	0	20140939	4	1	0	1	0	0	1	0	0.34	1	285.506184442574
3010830	1	1	2	2	1	235.340384405481	0	1	0	0	0	0	0	1	1	0	20140939	4	1	0	0	0	0	2	0	0.3	0	235.340384405481
3010831	1	1	1	2	1	151.183500772336	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	0	0	0	1	0	0.2	0	151.183500772336
3010832	1	1	2	6	4	195.668449319555	0	1	1	1	1	0	1	1	0	0	20140939	4	3	1	1	0	0	2	0	0.53	1	587.005347958664
3010833	1	1	3	6	1	133.60861707464	0	1	0	0	0	0	0	1	0	0	20140939	4	4	0	1	0	0	3	0	0.24	0	534.434468298562
3010834	1	1	2	5	1	231.320567988341	0	1	0	1	0	1	0	1	1	0	20140939	4	3	0	1	0	0	2	0	0.44	1	693.961703965023
3010835	1	1	2	2	5	315.562770529364	0	0	0	0	0	0	0	0	0	0	20140939	4	2	1	0	0	0	2	0	0.04	0	631.125541058729
3010836	1	1	3	2	10	117.71285165668	0	0	0	0	0	0	0	1	0	0	20140939	4	6	1	0	0	0	3	0	0.14	0	706.277109940078
3010840	1	1	1	6	1	347.499063215384	0	1	0	0	0	0	1	1	0	0	20140939	4	7	0	1	0	0	1	1	0.38	1	2432.49344250769
3010841	1	1	1	6	1	151.183500772336	1	1	0	0	0	0	1	1	0	0	20140939	4	1	0	1	0	0	1	0	0.44	1	151.183500772336
3010842	1	1	3	4	1	277.142318060954	0	1	0	1	0	0	0	1	0	1	20140939	4	6	0	0	0	0	3	0	0.35	1	1662.85390836573
3010843	1	1	3	6	1	270.376851010204	1	1	0	1	0	0	0	1	0	0	20140939	4	7	0	1	0	0	3	0	0.39	1	1892.63795707143
3010844	1	1	1	6	1	401.115686707194	0	1	1	1	1	0	0	1	0	0	20140939	4	10	0	1	0	0	1	1	0.43	1	4011.15686707194
3010845	1	1	5	5	1	210.515864801143	0	1	0	1	0	0	0	1	0	0	20140939	4	5	0	1	0	0	5	0	0.29	0	1052.57932400572
3010846	1	1	1	5	1	276.183886991474	0	0	0	1	0	0	1	1	0	0	20140939	4	5	0	1	0	0	1	1	0.33	0	1380.91943495737
3010847	1	1	2	6	1	337.175836079974	0	0	0	0	1	0	1	1	0	0	20140939	4	3	0	1	0	0	2	0	0.29	0	1011.52750823992
3010848	1	1	1	2	1	235.340384405481	0	0	0	0	0	0	0	1	0	0	20140939	4	1	0	0	0	0	1	0	0.1	0	235.340384405481
3010849	1	1	3	2	1	220.255504297473	0	1	0	1	0	1	0	1	1	0	20140939	4	5	0	0	0	0	3	0	0.4	1	1101.27752148736
3010850	1	1	1	6	1	180.987900894607	0	1	0	0	0	0	1	1	0	0	20140939	4	2	0	1	0	0	1	0	0.34	1	361.975801789214
3010851	1	1	3	2	1	117.71285165668	1	1	0	0	0	0	1	1	1	0	20140939	4	5	0	0	0	0	3	0	0.5	1	588.564258283398
3010852	1	1	1	2	1	151.183500772336	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	0	0	0	1	0	0.2	0	151.183500772336
3010853	1	1	2	2	1	460.982154651302	1	1	0	1	1	0	0	1	0	0	20140939	4	6	0	0	0	0	2	0	0.4	1	2765.89292790781
3010854	1	1	5	5	1	261.766280399112	0	0	0	1	0	0	0	1	0	0	20140939	4	6	0	1	0	0	5	0	0.19	0	1570.59768239467
3010855	1	1	2	6	1	235.340384405481	0	1	0	0	0	0	1	1	0	0	20140939	4	1	0	1	0	0	2	0	0.34	1	235.340384405481
3010856	1	1	3	6	1	410.626468937	0	1	0	1	0	0	0	1	0	1	20140939	4	10	0	1	0	0	3	1	0.43	1	4106.26468937
3010857	1	1	1	6	1	235.340384405481	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	1	0	0	1	0	0.24	0	235.340384405481
3010858	1	1	2	5	1	315.562770529364	0	0	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	0	2	0	0.14	0	631.125541058729
3010859	1	1	1	5	1	217.850819615664	0	1	0	0	1	0	1	1	0	0	20140939	4	3	0	1	0	0	1	0	0.39	1	653.552458846992
3010860	1	1	3	5	1	190.198918210683	0	1	0	1	0	0	1	1	0	0	20140939	4	4	0	1	0	0	3	0	0.39	1	760.795672842731
3010861	1	1	2	6	1	250.020932830429	0	1	0	0	0	0	0	1	0	0	20140939	4	2	0	1	0	0	2	0	0.24	0	500.041865660858
