DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P3	P4005	P4015	P8520S3	P8520S5
2987619	1	1	3	1	4	2	1
2987622	1	1	2	1	6	1	1
2987623	1	1	2	4	6	1	1
2987624	1	1	1	1	4	1	1
2987625	1	1	1	1	4	1	1
2987626	1	1	1	1	4	1	1
2987627	1	1	2	1	6	2	1
2987628	1	1	1	1	4	1	1
2987629	1	1	1	1	6	2	1
2987630	1	1	1	1	4	1	1
2987631	1	1	1	1	4	1	1
2987633	1	1	1	1	6	2	1
2987634	1	1	1	1	4	1	1
2987635	1	1	1	1	4	2	2
2987637	1	1	1	1	4	1	1
2987639	1	1	1	1	4	2	2
2987640	1	1	3	4	7	2	2
2987641	1	1	3	3	6	2	1
2987642	1	1	1	1	4	1	1
2987643	1	1	3	1	6	2	2
2987644	1	1	1	1	6	2	1
2987645	1	1	3	5	6	2	2
2987646	1	1	1	1	4	1	1
2987647	1	1	3	3	7	2	1
2987648	1	1	3	5	6	2	2
2987649	1	1	3	1	6	2	2
2987650	1	1	1	1	4	1	1
2987651	1	1	3	5	6	2	2
2987653	1	1	1	1	4	1	1
2987654	1	1	3	5	6	2	2
2987655	1	1	3	1	7	2	1
2987656	1	1	1	1	6	1	1
2987657	1	1	1	1	4	1	1
2987658	1	1	1	1	4	1	1
2987659	1	1	1	1	4	1	1
2987660	1	1	1	1	6	2	2
2987661	1	1	3	3	2	2	1
2987662	1	1	3	1	6	1	1
2987663	1	1	1	1	6	2	1
2987664	1	1	1	1	4	1	1
2987665	1	1	1	1	4	1	1
2987666	1	1	3	1	7	1	1
2987667	1	1	3	4	6	1	1
2987668	1	1	1	1	4	2	1
2987669	1	1	3	5	6	2	2
2987670	1	1	3	1	4	2	2
2987671	1	1	1	1	4	1	1
2987672	1	1	1	1	4	1	1
2987673	1	1	3	3	6	2	1
2987674	1	1	1	1	4	1	1
2987675	1	1	1	1	4	1	1
2987677	1	1	3	1	4	1	1
2987678	1	1	3	1	6	2	1
2987679	1	1	3	5	6	2	2
2987681	1	1	3	1	6	2	2
2987682	1	1	3	1	6	2	1
2987683	1	1	3	1	6	2	1
2987684	1	1	1	1	4	1	1
2987685	1	1	3	1	6	2	2
2987686	1	1	1	1	4	1	1
2987687	1	1	3	5	7	2	2
2987688	1	1	3	4	6	2	1
2987689	1	1	3	5	6	2	2
2987690	1	1	3	1	3	1	1
2987691	1	1	3	1	6	2	1
2987692	1	1	3	2	6	2	1
2987693	1	1	3	1	4	2	1
2987694	1	1	1	1	4	1	1
2987695	1	1	3	1	4	2	1
2987696	1	1	1	1	6	1	1
2987698	1	1	3	3	6	2	1
2987700	1	1	1	1	4	1	1
2987701	1	1	1	1	4	1	1
2987702	1	1	3	5	6	2	2
2987703	1	1	3	5	7	2	2
2987704	1	1	1	1	4	2	2
2987705	1	1	3	1	6	2	1
2987706	1	1	3	1	6	2	2
2987707	1	1	3	1	4	2	1
2987708	1	1	3	3	6	2	1
2987709	1	1	3	1	6	2	1
2987710	1	1	1	1	4	1	1
2987711	1	1	3	1	6	2	1
2987712	1	1	1	1	4	1	1
2987713	1	1	1	1	6	2	2
2987714	1	1	3	1	6	2	1
2987715	1	1	1	1	4	1	1
2987716	1	1	1	1	4	1	1
2987717	1	1	1	1	4	1	1
2987718	1	1	3	5	6	2	2
2987719	1	1	1	1	4	1	2
2987720	1	1	1	1	4	1	1
2987721	1	1	1	1	6	1	1
2987722	1	1	1	1	4	1	1
2987723	1	1	3	4	6	2	1
2987724	1	1	2	5	6	2	1
2987726	1	1	1	1	4	1	1
2987727	1	1	3	1	6	2	1
2987728	1	1	1	1	4	1	1
2987729	1	1	3	1	6	2	1
2987730	1	1	1	1	4	1	1
2987731	1	1	1	1	6	1	1
2987732	1	1	3	1	6	2	1
2987733	1	1	1	1	6	1	1
2987734	1	1	1	1	6	1	1
2987735	1	1	3	1	6	2	1
2987737	1	1	1	1	4	1	1
2987738	1	1	3	1	6	2	1
2987739	1	1	1	1	4	1	1
2987740	1	1	1	1	4	1	1
2987741	1	1	1	1	4	1	1
2987742	1	1	1	1	4	1	1
2987743	1	1	3	1	4	2	1
2987744	1	1	3	1	7	2	1
2987745	1	1	1	1	4	1	1
2987746	1	1	1	1	4	1	1
2987747	1	1	1	3	6	1	1
2987748	1	1	1	1	4	1	1
2987749	1	1	1	1	4	1	1
2987750	1	1	3	4	7	2	1
2987751	1	1	2	1	4	1	1
2987752	1	1	1	1	4	1	1
2987753	1	1	1	1	4	1	1
2987754	1	1	1	1	6	1	1
2987755	1	1	3	3	7	2	1
2987756	1	1	3	4	6	2	1
2987757	1	1	1	1	6	1	1
2987758	1	1	1	1	6	1	1
2987759	1	1	1	7	5	2	1
2987760	1	1	3	5	7	2	2
2987761	1	1	1	1	4	2	2
2987762	1	1	3	1	6	2	1
2987763	1	1	3	3	6	2	1
2987764	1	1	3	4	7	2	2
2987765	1	1	1	1	4	1	1
2987766	1	1	1	1	4	1	1
2987767	1	1	1	1	4	1	1
2987768	1	1	3	3	6	2	1
2987769	1	1	1	4	6	1	1
2987770	1	1	1	1	4	1	1
2987771	1	1	3	4	7	2	1
2987772	1	1	3	3	7	2	1
2987773	1	1	1	1	4	1	1
2987774	1	1	1	1	6	2	1
2987775	1	1	1	1	4	1	1
2987776	1	1	1	1	4	1	1
2987777	1	1	1	1	4	1	1
2987778	1	1	3	3	7	2	1
2987779	1	1	1	1	4	1	1
2987780	1	1	3	6	6	2	1
2987781	1	1	3	1	6	2	1
2987783	1	1	3	1	6	2	1
2987784	1	1	3	1	7	2	1
2987785	1	1	3	1	6	2	1
2987786	1	1	3	3	6	2	1
2987787	1	1	3	3	6	2	1
2987788	1	1	1	1	4	1	1
2987789	1	1	1	1	7	1	1
2987790	1	1	1	1	6	1	1
2987792	1	1	1	1	4	1	1
2987793	1	1	1	1	4	1	1
2987795	1	1	3	3	6	2	1
2987796	1	1	1	3	6	2	1
2987797	1	1	1	1	4	1	1
2987798	1	1	1	1	4	1	1
2987799	1	1	1	1	4	1	1
2987800	1	1	3	1	6	2	1
2987801	1	1	3	1	6	2	1
2987802	1	1	3	1	6	2	1
2987803	1	1	3	1	6	2	1
2987804	1	1	3	1	5	2	1
2987805	1	1	3	1	6	2	1
2987806	1	1	1	1	4	1	2
2987807	1	1	3	1	6	2	2
2987808	1	1	3	5	5	2	2
2987809	1	1	1	1	4	1	1
2987810	1	1	1	1	6	1	1
2987811	1	1	2	2	4	2	1
2987812	1	1	1	1	4	1	1
2987813	1	1	3	1	6	2	1
2987814	1	1	2	1	4	2	2
2987815	1	1	1	1	6	1	1
2987816	1	1	2	1	4	2	1
2987817	1	1	2	1	6	2	1
2987818	1	1	1	1	6	1	1
2987819	1	1	1	1	6	1	1
2987820	1	1	1	1	6	1	1
2987821	1	1	2	1	4	2	2
2987822	1	1	2	1	6	2	2
2987823	1	1	3	3	6	2	1
2987824	1	1	3	5	6	2	2
2987825	1	1	1	1	4	1	1
2987826	1	1	1	1	4	1	1
2987827	1	1	3	1	5	2	2
2987828	1	1	1	1	4	1	1
2987829	1	1	1	1	4	1	1
2987830	1	1	3	2	6	2	2
2987831	1	1	2	1	6	1	2
2987832	1	1	1	1	4	1	1
2987833	1	1	3	1	6	1	2
2987834	1	1	3	5	5	2	2
2987835	1	1	3	1	6	2	1
2987836	1	1	2	1	6	1	1
2987837	1	1	3	5	6	2	2
2987838	1	1	1	1	4	2	1
2987839	1	1	1	1	4	1	1
2987840	1	1	1	1	4	1	1
2987841	1	1	1	1	4	1	1
2987842	1	1	1	1	4	1	1
2987843	1	1	1	1	4	1	1
2987844	1	1	1	1	4	1	1
2987845	1	1	1	1	6	1	1
2987846	1	1	1	1	4	1	1
2987847	1	1	1	1	4	1	1
2987848	1	1	1	1	4	1	1
2987849	1	1	1	1	4	1	1
2987850	1	1	1	1	4	1	1
2987851	1	1	3	1	6	2	1
2987852	1	1	3	1	4	2	1
2987853	1	1	2	1	4	1	1
2987854	1	1	1	1	4	1	1
2987855	1	1	1	1	4	1	1
2987856	1	1	1	1	4	1	1
2987857	1	1	3	2	6	2	2
2987858	1	1	3	1	6	1	1
2987860	1	1	1	1	6	1	1
2987861	1	1	3	5	5	2	2
2987862	1	1	3	5	5	2	1
2987863	1	1	3	1	6	2	1
2987864	1	1	1	1	4	1	1
2987865	1	1	1	1	4	1	1
2987866	1	1	1	1	4	1	1
2987867	1	1	3	3	7	2	1
2987868	1	1	1	1	4	1	1
2987869	1	1	3	1	6	2	1
2987870	1	1	1	1	6	1	1
2987871	1	1	1	1	6	1	1
2987872	1	1	1	1	6	1	1
2987873	1	1	1	1	4	1	1
2987874	1	1	2	1	4	2	2
2987875	1	1	3	1	6	2	1
2987876	1	1	1	1	4	1	1
2987877	1	1	3	1	6	2	1
2987878	1	1	1	1	4	1	1
2987879	1	1	3	1	6	2	1
2987880	1	1	3	1	6	2	2
2987881	1	1	1	1	4	1	1
2987882	1	1	3	3	6	2	2
2987883	1	1	3	5	6	2	2
2987884	1	1	1	1	4	1	1
2987885	1	1	3	5	5	2	2
2987886	1	1	1	1	4	1	1
2987887	1	1	2	1	4	1	1
2987888	1	1	3	5	6	2	2
2987889	1	1	3	1	6	2	2
2987890	1	1	3	4	7	2	2
2987891	1	1	3	1	6	2	2
2987892	1	1	1	1	3	1	1
2987893	1	1	3	1	6	2	2
2987894	1	1	1	1	4	1	1
2987895	1	1	3	1	6	2	1
2987896	1	1	3	1	6	2	2
2987897	1	1	3	3	6	2	2
2987898	1	1	1	5	6	1	1
2987899	1	1	1	1	4	1	1
2987900	1	1	3	1	6	2	1
2987901	1	1	1	1	4	1	1
2987902	1	1	1	1	4	1	1
2987903	1	1	1	1	6	1	1
2987904	1	1	3	1	6	2	2
2987905	1	1	3	1	6	2	1
2987907	1	1	1	1	6	1	1
2987908	1	1	3	1	6	2	2
2987909	1	1	1	1	6	1	1
2987910	1	1	1	1	6	1	1
2987911	1	1	1	5	6	1	1
2987912	1	1	3	1	7	2	2
2987913	1	1	1	1	4	1	1
2987914	1	1	3	2	6	2	2
2987915	1	1	3	1	4	2	2
2987916	1	1	3	1	4	2	1
2987917	1	1	1	1	4	1	1
2987918	1	1	1	1	6	2	1
2987919	1	1	1	1	4	1	1
2987920	1	1	3	1	7	2	1
2987921	1	1	3	1	6	2	1
2987922	1	1	1	1	4	1	1
2987923	1	1	1	1	4	1	1
2987924	1	1	3	1	6	2	1
2987925	1	1	3	1	4	2	1
2987926	1	1	3	1	6	2	2
2987927	1	1	1	1	4	1	1
2987928	1	1	3	5	7	2	1
2987929	1	1	3	1	6	1	1
2987930	1	1	3	1	6	2	1
2987931	1	1	3	3	6	2	1
2987932	1	1	3	1	6	2	1
2987933	1	1	1	1	4	1	1
2987934	1	1	1	1	4	1	1
2987935	1	1	3	5	7	2	2
2987936	1	1	3	1	6	2	2
2987937	1	1	3	2	6	2	1
2987938	1	1	1	1	4	1	1
2987939	1	1	2	5	7	2	2
2987940	1	1	1	1	4	1	1
2987941	1	1	2	1	6	2	2
2987942	1	1	3	1	6	2	1
2987943	1	1	3	1	4	2	2
2987944	1	1	1	1	4	1	1
2987946	1	1	1	1	4	1	1
2987947	1	1	3	3	6	2	1
2987948	1	1	3	1	7	2	1
2987949	1	1	3	1	4	2	2
2987950	1	1	1	1	4	2	2
2987951	1	1	1	1	4	1	1
2987952	1	1	3	1	7	2	1
2987953	1	1	1	1	4	1	1
2987954	1	1	3	5	5	2	2
2987955	1	1	3	1	6	2	2
2987956	1	1	3	3	7	2	1
2987957	1	1	1	1	4	1	1
2987958	1	1	3	2	6	2	2
2987959	1	1	3	1	6	2	1
2987960	1	1	1	1	7	1	1
2987961	1	1	3	1	6	2	1
2987962	1	1	1	1	6	1	1
2987963	1	1	1	1	4	1	1
2987964	1	1	1	2	2	1	1
2987966	1	1	1	1	4	1	1
2987967	1	1	3	1	6	2	2
2987968	1	1	3	1	4	2	2
2987969	1	1	1	1	6	1	2
2987970	1	1	3	1	6	2	1
2987971	1	1	1	1	4	1	1
2987972	1	1	1	1	4	1	1
2987973	1	1	2	1	4	1	1
2987975	1	1	1	1	4	1	1
2987976	1	1	1	1	6	1	1
2987977	1	1	1	1	6	1	1
2987978	1	1	1	1	4	1	1
2987979	1	1	3	3	6	2	1
2987980	1	1	1	1	4	1	1
2987984	1	1	1	1	4	1	1
2987985	1	1	1	1	4	1	1
2987986	1	1	2	1	4	1	1
2987987	1	1	3	1	6	2	1
2987988	1	1	2	1	4	1	1
2987989	1	1	3	5	6	2	1
2987990	1	1	3	1	6	2	1
2987991	1	1	3	5	7	2	1
2987992	1	1	3	1	6	2	1
2987993	1	1	3	1	4	2	2
2987994	1	1	1	1	4	1	1
2987995	1	1	3	1	6	2	1
2987996	1	1	2	5	5	1	1
2987997	1	1	2	4	6	1	1
2987998	1	1	1	1	3	1	1
2987999	1	1	1	1	4	1	1
2988000	1	1	3	1	4	2	2
2988001	1	1	1	1	4	1	1
2988002	1	1	1	1	4	1	1
2988003	1	1	1	1	4	1	1
2988004	1	1	1	1	4	1	1
2988005	1	1	1	1	4	1	1
2988006	1	1	3	1	6	2	1
2988007	1	1	2	1	4	2	1
2988008	1	1	1	1	4	1	1
2988009	1	1	1	2	4	1	1
2988010	1	1	1	1	4	1	1
2988011	1	1	2	1	4	1	1
2988013	1	1	3	1	6	2	1
2988014	1	1	3	1	6	2	1
2988016	1	1	1	1	6	1	1
2988017	1	1	1	1	6	1	1
2988018	1	1	1	1	6	1	1
2988020	1	1	1	1	4	1	1
2988021	1	1	2	1	4	1	1
2988022	1	1	1	1	4	1	1
2988023	1	1	1	1	4	1	1
2988024	1	1	2	1	4	1	1
2988025	1	1	1	1	4	1	1
2988026	1	1	1	1	6	1	1
2988027	1	1	1	1	4	1	1
2988028	1	1	1	1	6	1	1
2988029	1	1	1	1	4	1	2
2988030	1	1	1	1	6	1	2
2988031	1	1	2	1	6	1	1
2988032	1	1	1	1	4	1	1
2988033	1	1	2	1	4	1	1
2988034	1	1	1	1	6	1	1
2988035	1	1	1	1	4	1	1
2988036	1	1	1	1	6	1	1
2988037	1	1	1	1	4	1	1
2988038	1	1	1	1	6	1	1
2988039	1	1	1	1	6	1	1
2988040	1	1	1	1	6	1	1
2988041	1	1	1	1	4	1	1
2988042	1	1	1	1	4	1	1
2988043	1	1	1	1	6	1	1
2988044	1	1	1	1	4	1	1
2988045	1	1	1	1	4	1	1
2988046	1	1	1	1	1	1	1
2988047	1	1	2	4	6	2	1
2988048	1	1	1	1	4	1	1
2988049	1	1	2	1	4	1	1
2988050	1	1	1	1	4	1	1
2988051	1	1	1	1	7	1	1
2988052	1	1	1	1	4	1	1
2988053	1	1	1	4	6	1	1
2988054	1	1	1	1	4	1	1
2988055	1	1	2	1	4	1	1
2988056	1	1	1	1	4	1	1
2988057	1	1	1	1	4	1	1
2988058	1	1	2	1	4	1	1
2988059	1	1	1	1	6	1	2
2988060	1	1	1	1	4	1	1
2988062	1	1	1	1	4	1	1
2988063	1	1	1	1	6	1	1
2988064	1	1	1	1	6	1	1
2988065	1	1	1	1	4	1	1
2988066	1	1	1	1	6	1	1
2988068	1	1	2	1	4	1	1
2988069	1	1	1	1	4	1	1
2988070	1	1	1	1	4	1	1
2988071	1	1	3	1	6	2	2
2988072	1	1	3	1	6	2	2
2988073	1	1	3	1	4	2	2
2988074	1	1	2	4	7	2	2
2988075	1	1	3	2	7	2	1
2988076	1	1	3	2	6	2	1
2988077	1	1	3	2	6	2	2
2988078	1	1	1	1	4	1	1
2988079	1	1	3	1	6	2	1
2988080	1	1	2	1	6	2	1
2988081	1	1	1	1	4	1	1
2988082	1	1	2	1	4	1	1
2988083	1	1	1	1	6	1	1
2988084	1	1	3	1	7	2	1
2988085	1	1	2	1	4	1	1
2988086	1	1	1	1	6	1	1
2988087	1	1	1	1	4	1	1
2988088	1	1	1	1	4	1	1
2988089	1	1	1	1	4	1	1
2988090	1	1	3	1	7	2	1
2988091	1	1	1	1	4	1	1
2988092	1	1	1	1	4	1	1
2988093	1	1	2	1	4	1	1
2988094	1	1	1	1	5	1	1
2988095	1	1	1	1	4	1	1
2988096	1	1	2	3	6	1	1
2988097	1	1	2	3	5	1	1
2988098	1	1	3	1	6	2	2
2988099	1	1	1	2	4	1	1
2988101	1	1	3	2	6	2	1
2988102	1	1	3	5	5	2	2
2988103	1	1	1	1	4	1	1
2988104	1	1	1	1	4	1	1
2988105	1	1	3	5	5	2	2
2988106	1	1	3	1	4	2	1
2988108	1	1	1	1	4	1	1
2988109	1	1	3	1	6	2	1
2988110	1	1	1	1	4	1	1
2988111	1	1	3	1	6	2	2
2988112	1	1	1	1	4	1	1
2988113	1	1	2	1	6	2	2
2988114	1	1	2	1	4	1	1
2988115	1	1	3	1	4	2	2
2988116	1	1	3	2	6	2	2
2988117	1	1	1	1	6	1	1
2988119	1	1	3	4	6	2	2
2988120	1	1	3	1	6	2	1
2988121	1	1	3	1	6	2	1
2988122	1	1	1	1	4	1	1
2988123	1	1	3	2	5	2	2
2988124	1	1	3	3	6	2	1
2988125	1	1	1	1	4	1	1
2988126	1	1	1	2	4	1	1
2988127	1	1	1	1	4	1	1
2988128	1	1	1	1	3	1	1
2988129	1	1	3	1	4	2	1
2988130	1	1	2	1	4	1	1
2988131	1	1	3	1	6	2	2
2988133	1	1	1	1	4	1	1
2988134	1	1	3	4	6	2	2
2988135	1	1	3	2	7	2	1
2988136	1	1	1	1	4	1	1
2988137	1	1	1	1	4	1	1
2988138	1	1	1	1	4	1	1
2988139	1	1	3	1	6	2	1
2988140	1	1	1	1	4	1	1
2988141	1	1	1	1	4	1	1
2988142	1	1	3	1	6	2	1
2988143	1	1	2	6	6	1	1
2988144	1	1	3	1	6	2	1
2988145	1	1	1	1	4	1	1
2988146	1	1	3	1	6	2	2
2988147	1	1	3	1	6	2	1
2988149	1	1	3	2	4	2	1
2988150	1	1	1	1	6	1	1
2988151	1	1	2	3	6	2	1
2988152	1	1	1	1	4	1	1
2988153	1	1	1	1	4	1	1
2988154	1	1	3	1	6	2	1
2988155	1	1	2	1	4	1	1
2988156	1	1	1	1	4	1	1
2988157	1	1	3	1	4	2	1
2988158	1	1	3	1	4	2	1
2988159	1	1	2	1	6	1	1
2988160	1	1	1	1	4	1	1
2988161	1	1	2	1	6	2	1
2988162	1	1	3	1	4	2	1
2988163	1	1	1	1	6	1	1
2988164	1	1	3	1	6	2	2
2988165	1	1	3	3	7	2	2
2988166	1	1	2	1	6	1	1
2988167	1	1	1	1	4	1	1
2988168	1	1	2	1	6	1	1
2988169	1	1	3	1	6	2	2
2988171	1	1	3	1	6	2	2
2988172	1	1	3	1	6	2	2
2988173	1	1	2	1	6	1	1
2988174	1	1	2	5	6	1	1
2988175	1	1	1	1	4	1	1
2988176	1	1	1	1	4	1	1
2988177	1	1	3	1	4	2	1
2988178	1	1	3	1	6	2	2
2988179	1	1	3	3	7	2	2
2988180	1	1	3	1	6	2	1
2988181	1	1	3	4	7	2	2
2988182	1	1	3	2	6	2	2
2988183	1	1	2	3	5	1	1
2988184	1	1	3	1	4	2	1
2988185	1	1	3	1	7	2	1
2988186	1	1	3	3	4	2	1
2988187	1	1	3	1	6	2	1
2988188	1	1	3	1	4	2	1
2988189	1	1	1	1	4	1	1
2988190	1	1	1	1	4	1	1
2988191	1	1	1	1	6	1	1
2988192	1	1	3	4	6	2	1
2988193	1	1	2	1	4	1	1
2988194	1	1	3	1	6	2	1
2988195	1	1	1	1	6	1	1
2988196	1	1	3	1	5	2	2
2988197	1	1	2	8	6	1	1
2988198	1	1	3	1	6	2	1
2988199	1	1	3	1	6	2	1
2988200	1	1	2	7	6	1	1
2988201	1	1	2	3	5	1	1
2988202	1	1	1	1	6	1	1
2988203	1	1	1	1	4	1	1
2988204	1	1	2	3	6	2	1
2988205	1	1	3	5	6	2	2
2988206	1	1	1	1	4	1	1
2988207	1	1	1	1	4	1	1
2988209	1	1	2	1	6	2	1
2988210	1	1	2	1	4	1	1
2988211	1	1	1	1	3	1	1
2988212	1	1	3	1	6	2	1
2988213	1	1	3	1	6	2	1
2988214	1	1	3	4	6	2	1
2988215	1	1	2	1	6	1	1
2988216	1	1	3	3	6	2	1
2988217	1	1	3	2	5	2	2
2988219	1	1	3	1	6	2	1
2988220	1	1	2	1	4	1	1
2988221	1	1	3	1	6	2	1
2988222	1	1	3	1	4	2	1
2988223	1	1	1	1	4	1	1
2988224	1	1	2	1	6	1	1
2988225	1	1	3	1	6	2	2
2988226	1	1	1	1	4	1	1
2988227	1	1	3	1	6	2	1
2988228	1	1	3	3	6	2	1
2988229	1	1	3	5	5	2	2
2988230	1	1	3	5	5	2	2
2988231	1	1	3	1	4	2	1
2988232	1	1	3	1	4	2	1
2988233	1	1	2	1	6	1	1
2988234	1	1	2	1	4	2	1
2988235	1	1	3	1	6	2	2
2988236	1	1	3	2	6	2	1
2988237	1	1	1	1	4	1	1
2988238	1	1	1	1	4	1	1
2988239	1	1	3	1	6	2	1
2988240	1	1	1	1	6	1	1
2988241	1	1	2	1	6	1	1
2988242	1	1	1	1	4	1	1
2988243	1	1	1	1	4	1	1
2988244	1	1	1	1	4	1	1
2988245	1	1	3	3	7	2	2
2988246	1	1	1	1	4	1	1
2988247	1	1	1	1	4	1	1
2988248	1	1	1	1	4	1	1
2988249	1	1	1	1	3	1	2
2988250	1	1	3	1	6	2	1
2988251	1	1	3	1	6	2	2
2988252	1	1	1	1	4	1	1
2988253	1	1	3	1	6	2	1
2988254	1	1	1	1	4	1	2
2988255	1	1	3	1	4	2	1
2988256	1	1	3	4	7	2	1
2988257	1	1	3	1	7	2	2
2988258	1	1	3	2	4	2	2
2988259	1	1	1	1	6	1	1
2988260	1	1	1	1	4	1	1
2988261	1	1	3	1	6	2	1
2988262	1	1	3	1	6	2	2
2988263	1	1	3	4	7	2	1
2988264	1	1	3	1	6	2	1
2988265	1	1	3	1	4	2	1
2988266	1	1	1	1	6	1	2
2988267	1	1	3	1	4	2	1
2988268	1	1	2	1	6	1	1
2988269	1	1	1	1	6	1	1
2988270	1	1	3	1	6	2	1
2988271	1	1	3	1	6	2	1
2988272	1	1	2	1	4	1	1
2988273	1	1	1	5	6	1	1
2988274	1	1	3	1	6	2	1
2988275	1	1	3	2	6	2	1
2988276	1	1	2	3	7	2	1
2988277	1	1	2	1	5	2	1
2988278	1	1	3	1	6	2	1
2988279	1	1	1	1	6	1	2
2988280	1	1	3	1	4	2	1
2988281	1	1	2	1	6	1	1
2988282	1	1	2	3	7	2	1
2988283	1	1	1	5	4	2	1
2988284	1	1	1	1	4	1	1
2988285	1	1	1	1	4	1	1
2988286	1	1	1	1	4	1	1
2988287	1	1	3	1	6	2	1
2988288	1	1	1	1	6	1	2
2988289	1	1	1	1	6	1	1
2988290	1	1	3	1	6	2	2
2988291	1	1	3	1	4	2	1
2988292	1	1	3	1	6	2	1
2988293	1	1	1	1	4	1	1
2988294	1	1	1	5	6	2	1
2988295	1	1	1	5	6	2	2
2988296	1	1	1	1	3	1	1
2988297	1	1	3	1	4	2	1
2988298	1	1	2	1	6	1	1
2988300	1	1	3	2	6	2	1
2988301	1	1	3	1	7	2	2
2988302	1	1	3	1	6	2	1
2988303	1	1	1	1	3	1	1
2988304	1	1	2	7	5	2	1
2988305	1	1	1	1	4	1	1
2988306	1	1	1	1	4	1	1
2988307	1	1	3	3	6	2	1
2988308	1	1	1	1	4	1	1
2988309	1	1	3	1	4	2	1
2988310	1	1	3	1	6	2	1
2988311	1	1	3	1	6	2	2
2988312	1	1	3	1	6	2	2
2988313	1	1	1	1	6	1	2
2988314	1	1	2	7	5	1	1
2988315	1	1	3	1	6	2	2
2988316	1	1	2	1	6	1	1
2988317	1	1	3	1	4	2	1
2988318	1	1	2	1	6	1	1
2988319	1	1	3	1	4	2	1
2988320	1	1	3	1	4	2	1
2988321	1	1	1	1	4	1	1
2988322	1	1	3	1	6	2	1
2988323	1	1	3	1	4	2	1
2988324	1	1	3	1	6	2	1
2988325	1	1	2	1	6	2	1
2988326	1	1	1	1	4	1	1
2988327	1	1	3	1	4	2	1
2988328	1	1	1	1	4	1	1
2988329	1	1	3	1	6	2	1
2988330	1	1	1	1	4	1	1
2988331	1	1	1	1	4	1	1
2988332	1	1	3	1	4	2	2
2988335	1	1	1	1	6	1	1
2988336	1	1	1	1	4	1	1
2988337	1	1	2	3	6	2	1
2988338	1	1	3	1	4	2	2
2988339	1	1	3	1	7	2	1
2988340	1	1	1	1	4	1	1
2988341	1	1	3	1	4	2	2
2988342	1	1	2	1	6	1	1
2988343	1	1	3	1	4	2	1
2988344	1	1	3	1	6	2	1
2988345	1	1	1	1	4	1	1
2988346	1	1	3	1	6	2	2
2988347	1	1	2	1	4	1	1
2988348	1	1	3	1	6	2	1
2988349	1	1	3	1	4	2	1
2988350	1	1	1	1	4	1	1
2988351	1	1	1	1	4	1	1
2988352	1	1	1	1	6	1	1
2988353	1	1	1	2	6	1	1
2988354	1	1	1	1	6	1	1
2988355	1	1	3	1	6	2	1
2988356	1	1	2	1	4	1	1
2988357	1	1	1	7	7	1	1
2988358	1	1	1	1	4	1	1
2988359	1	1	2	1	7	2	2
2988360	1	1	1	1	4	1	1
2988361	1	1	1	1	4	1	1
2988362	1	1	3	1	7	2	1
2988363	1	1	1	1	4	1	1
2988364	1	1	1	1	3	1	1
2988365	1	1	3	1	6	2	2
2988366	1	1	1	1	4	1	1
2988367	1	1	3	1	7	2	1
2988368	1	1	3	1	4	2	1
2988369	1	1	2	7	5	2	1
2988370	1	1	1	1	4	1	1
2988371	1	1	3	1	4	2	1
2988372	1	1	3	3	7	2	1
2988373	1	1	3	1	4	2	1
2988374	1	1	3	1	6	2	1
2988375	1	1	1	1	4	1	1
2988376	1	1	1	1	6	1	1
2988377	1	1	1	1	4	1	1
2988378	1	1	2	1	4	1	1
2988379	1	1	1	1	4	1	1
2988380	1	1	2	1	6	2	1
2988381	1	1	3	1	4	2	1
2988382	1	1	3	1	4	2	2
2988383	1	1	3	5	5	2	1
2988384	1	1	1	1	4	1	1
2988385	1	1	2	1	4	1	1
2988386	1	1	3	1	4	1	1
2988387	1	1	1	1	6	1	1
2988388	1	1	3	7	7	2	2
2988389	1	1	3	5	5	2	2
2988390	1	1	1	1	4	1	1
2988391	1	1	1	1	6	1	1
2988392	1	1	2	1	4	1	1
2988393	1	1	1	1	4	1	1
2988394	1	1	1	1	4	1	1
2988395	1	1	3	2	6	2	1
2988396	1	1	3	1	6	2	1
2988397	1	1	1	1	4	2	2
2988398	1	1	1	1	4	1	2
2988399	1	1	2	1	6	2	1
2988400	1	1	1	1	4	2	1
2988401	1	1	3	1	4	2	1
2988402	1	1	1	1	4	1	1
2988403	1	1	3	3	6	2	1
2988404	1	1	1	1	4	2	1
2988405	1	1	3	1	6	2	1
2988406	1	1	1	1	6	1	1
2988407	1	1	3	2	6	2	1
2988408	1	1	1	1	6	1	1
2988409	1	1	2	1	6	2	1
2988410	1	1	1	1	6	1	1
2988411	1	1	1	1	6	1	1
2988412	1	1	3	2	7	2	1
2988413	1	1	1	1	4	2	2
2988414	1	1	3	1	4	2	2
2988415	1	1	1	1	4	1	1
2988416	1	1	3	1	6	2	1
2988417	1	1	2	4	7	2	1
2988418	1	1	1	1	4	1	1
2988419	1	1	1	1	4	1	1
2988420	1	1	3	1	6	2	1
2988421	1	1	1	1	6	1	1
2988422	1	1	3	1	4	2	1
2988424	1	1	1	1	4	1	1
2988425	1	1	1	1	4	1	1
2988426	1	1	1	1	4	2	2
2988427	1	1	3	1	4	1	1
2988428	1	1	1	1	4	1	1
2988429	1	1	1	1	5	1	1
2988431	1	1	1	1	4	1	1
2988433	1	1	2	1	4	1	1
2988434	1	1	1	1	4	1	1
