PERIODO	DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	ORDEN	P6040	FEX_C	P6090	P5665	P8563	P51	P55	P6160	P8586	P8587	P8587S1	P1088	P1088S1	P6180	P6240	P6250	P6260	P6270	P6351	P6390S1	P7250	P6920
20140939	2974744	2	1	2	16	342.326184756915	1	2				1	2	4	8				6	2	1			3611		2
20140939	2974744	3	1	3	15	342.326184756915	1	2				1	1			3	8	1	3	2	2	2				2
20140939	2974744	4	1	4	17	342.326184756915	1	2				1	2	4	9				1					5529		2
20140939	2974744	5	1	5	1	342.326184756915	1	2		2	1															
20140939	2974744	6	1	6	25	342.326184756915	1	2				1	2	7	3				1					5233		2
20140939	2974745	1	1	1	68	1662.34118723877	1	2				2	2	1	0				1					5211		2
20140939	2974745	2	1	2	61	1662.34118723877	1	2				1	2	3	3				4	2	2	1		5224		2
20140939	2974745	3	1	3	38	1662.34118723877	1	2				1	2	5	11				4	2	2	2				1
20140939	2974745	4	1	4	34	1662.34118723877	1	2				1	2	9	4				1					5231		1
20140939	2974746	1	1	1	67	278.707576293416	1	2				1	2	4	6				6	2	2	2				3
20140939	2974747	1	1	1	48	161.931034715053	1	2				1	2	4	6				4	1				9500		2
20140939	2974747	2	1	2	57	161.931034715053	1	2				1	2	5	11				1					6031		2
20140939	2974747	3	1	3	27	161.931034715053	2	2				1	2	5	11				2	2	2	2	1		3	2
20140939	2974748	1	1	1	64	585.051399170258	1	2				1	2	6	1				6	1				5244		3
20140939	2974748	2	1	2	95	585.051399170258	1	2				1	2	3	5				4	2	2	2				2
20140939	2974749	1	1	1	50	600.465415309075	1	1	1			1	2	4	6				4	1				9500		2
20140939	2974749	2	1	2	29	600.465415309075	1	2				1	2	13	2				1					9303		1
20140939	2974749	3	1	3	23	600.465415309075	1	2				1	1			7	3	2	3	2	2	2				2
20140939	2974750	1	1	1	56	1242.1977583773	1	2				2	2	1	0				1					4521		2
20140939	2974750	1	2	1	44	1242.1977583773	1	2				1	2	3	5				1					4521		2
20140939	2974750	1	3	1	50	1242.1977583773	1	2				1	2	3	3				2	2	2	2	1		1	2
20140939	2974750	2	1	2	15	1242.1977583773	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2974750	2	2	2	27	1242.1977583773	1	2				2	2	1	0				4	2	2	2				2
20140939	2974750	2	3	2	30	1242.1977583773	1	2				1	2	4	6				4	2	2	2				2
20140939	2974750	3	1	3	13	1242.1977583773	1	2				1	1			2	4	1	3	2	2	2				2
20140939	2974750	3	2	3	5	1242.1977583773	1	2				2	1			1	1	1								
20140939	2974750	3	3	3	7	1242.1977583773	1	2				1	1			2	1	2								
20140939	2974750	4	1	4	79	1242.1977583773	1	2				1	2	3	3				5							2
20140939	2974750	4	2	4	2	1242.1977583773	1	2		1	1															
20140939	2974750	5	1	5	85	1242.1977583773	1	2				1	2	3	4				5							2
20140939	2974750	5	2	5	1	1242.1977583773	1	2		1	1															
20140939	2974750	6	1	6	73	1242.1977583773	1	2				1	2	3	3				5							2
20140939	2974750	7	1	7	51	1242.1977583773	1	2				1	2	4	6				1					0		2
20140939	2974750	8	1	8	12	1242.1977583773	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974751	1	1	1	22	675.596700464128	1	2				1	1			7	3	1	3	1				5530		2
20140939	2974751	2	1	2	19	675.596700464128	1	2				1	1			7	1	1	3	2	2	2				2
20140939	2974752	1	1	1	58	198.809235391771	1	2				1	2	3	3				1					5225		2
20140939	2974752	2	1	2	44	198.809235391771	1	2				1	2	3	2				4	2	2	2				2
20140939	2974753	1	1	1	31	377.707633305773	1	2				1	2	3	4				2	1				6042		2
20140939	2974753	2	1	2	26	377.707633305773	1	2				1	2	5	13				4	2	2	2	1		24	2
20140939	2974753	3	1	3	8	377.707633305773	1	2				1	1			2	2	2								
20140939	2974753	4	1	4	4	377.707633305773	1	2		2	2															
20140939	2974754	1	1	1	46	2266.77423404526	1	1	1			1	2	4	6				1					7493		2
20140939	2974754	2	1	2	18	2266.77423404526	1	2				1	1			4	10	1	3	2	2	2				2
20140939	2974754	3	1	3	15	2266.77423404526	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2974755	1	1	1	49	383.852989597625	1	2				1	2	5	11				1					4521		2
20140939	2974755	2	1	2	47	383.852989597625	1	2				1	2	9	4				1					6424		1
20140939	2974755	3	1	3	19	383.852989597625	1	2				1	1			7	5	2	3	2	2	2				2
20140939	2974756	1	1	1	17	564.898926966872	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2974756	2	1	2	17	564.898926966872	1	2				1	1			3	9	2	3	2	2	2				2
20140939	2974757	1	1	1	59	708.460706435903	1	2				1	2	11	5				1					9241		1
20140939	2974757	2	1	2	54	708.460706435903	1	2				1	2	11	5				1					9303		1
20140939	2974757	3	1	3	33	708.460706435903	1	2				1	2	11	5				1					8511		1
20140939	2974758	1	1	1	24	641.144287513096	1	2				1	2	3	5				1					9500		2
20140939	2974758	2	1	2	7	641.144287513096	1	2				1	1			2	2	2								
20140939	2974758	3	1	3	3	641.144287513096	1	2		2	1															
20140939	2974758	4	1	4	1	641.144287513096	1	1	1	3	1															
20140939	2974759	1	1	1	47	502.57664231637	1	2				1	2	4	7				1					7524		1
20140939	2974759	2	1	2	35	502.57664231637	1	2				1	2	5	11				4	2	2	2				2
20140939	2974759	3	1	3	15	502.57664231637	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974759	4	1	4	13	502.57664231637	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974759	5	1	5	9	502.57664231637	1	2				1	1			2	2	2								
20140939	2974760	1	1	1	77	699.446783176408	1	2				1	2	3	5				4	2	2	2				3
20140939	2974760	2	1	2	54	699.446783176408	1	2				1	2	3	5				1					4552		2
20140939	2974760	3	1	3	53	699.446783176408	1	2				1	2	5	11				4	2	2	2	1		20	2
20140939	2974761	1	1	1	55	1735.98137486226	1	2				1	2	5	11				1					9191		2
20140939	2974761	2	1	2	47	1735.98137486226	1	2				1	2	7	2				4	2	2	2				2
20140939	2974761	3	1	3	22	1735.98137486226	2	2				1	1			7	3	2	3	2	2	2	1		2	2
20140939	2974761	4	1	4	17	1735.98137486226	1	2				1	1			7	4	2	3	2	2	2				2
20140939	2974762	1	1	1	69	1953.09001034414	1	2				1	2	3	5				1					5262		2
20140939	2974763	1	1	1	66	2094.35710756711	1	2				1	2	3	1				1					1810		1
20140939	2974763	2	1	2	56	2094.35710756711	1	2				1	2	3	5				1					5271		2
20140939	2974763	3	1	3	29	2094.35710756711	1	2				1	1			7	5	1	3	2	2	2				2
20140939	2974763	4	1	4	17	2094.35710756711	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2974764	1	1	1	75	1745.57540880424	1	2				1	2	11	6				1					2423		2
20140939	2974764	2	1	2	74	1745.57540880424	1	2				1	2	5	11				4	2	2	2				2
20140939	2974765	1	1	1	55	1948.79267220195	1	2				1	2	3	5				1					7493		2
20140939	2974765	2	1	2	12	1948.79267220195	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2974765	3	1	3	10	1948.79267220195	1	2				1	1			2	4	2								
20140939	2974766	1	1	1	50	1039.60577667145	1	2				1	2	5	11				6	2	2	2				3
20140939	2974766	1	2	1	58	1039.60577667145	2	2				1	2	3	4				2	1				5271		2
20140939	2974766	2	1	2	34	1039.60577667145	1	2				1	2	7	1				4	1				5261		2
20140939	2974767	1	1	1	54	862.547440802238	1	2				1	2	4	7				1					5219		2
20140939	2974767	2	1	2	28	862.547440802238	1	2				1	2	5	11				1					9500		2
20140939	2974768	1	1	1	60	891.133367722644	1	2				1	2	3	4				6	2	2	2	1		4	2
20140939	2974768	2	1	2	55	891.133367722644	1	2				1	2	4	9				1					7512		1
20140939	2974768	3	1	3	36	891.133367722644	1	2				1	2	4	8				1					7522		1
20140939	2974768	4	1	4	9	891.133367722644	1	2				1	1			2	4	2								
20140939	2974768	5	1	5	34	891.133367722644	1	2				1	2	11	6				4	2	2	2				2
20140939	2974768	6	1	6	19	891.133367722644	2	2				1	1			7	1	2	3	2	2	2				2
20140939	2974768	7	1	7	7	891.133367722644	1	2				1	1			2	2	2								
20140939	2974770	1	1	1	32	349.838300808074	1	2				1	2	5	11				1					5211		2
20140939	2974770	2	1	2	24	349.838300808074	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2974770	3	1	3	52	349.838300808074	1	2				1	2	4	8				4	2	2	2				2
20140939	2974770	4	1	4	29	349.838300808074	1	2				1	2	3	4				2	2	2	2	1		30	2
20140939	2974770	5	1	5	21	349.838300808074	1	2				1	2	5	11				1					5244		2
20140939	2974771	1	1	1	40	1772.2808712248	1	2				1	2	5	11				1					1931		2
20140939	2974771	2	1	2	18	1772.2808712248	1	2				1	1			5	2	2	3	2	2	2				2
20140939	2974771	3	1	3	2	1772.2808712248	1	2		4	1															
20140939	2974771	4	1	4	41	1772.2808712248	1	2				1	2	3	5				1					5521		1
20140939	2974771	5	1	5	16	1772.2808712248	1	2				1	2	4	8				4	2	2	2				2
20140939	2974772	1	1	1	49	997.106440645054	1	2				1	2	11	6				1					9191		1
20140939	2974772	2	1	2	84	997.106440645054	1	2				1	2	3	2				6	2	2	2				2
20140939	2974772	3	1	3	74	997.106440645054	1	2				1	2	3	2				4	2	2	2				2
20140939	2974773	1	1	1	73	256.398378950337	1	2				2	2	1	0				4	2	2	2				2
20140939	2974774	1	1	1	41	1993.21789115413	1	1	6			1	2	5	11				1					7524		1
20140939	2974774	2	1	2	30	1993.21789115413	1	2				1	2	11	5				1					7411		2
20140939	2974774	3	1	3	8	1993.21789115413	1	2				1	1			2	3	2								
20140939	2974774	4	1	4	66	1993.21789115413	1	2				1	2	4	8				4	2	2	2				2
20140939	2974774	5	1	5	69	1993.21789115413	2	2				1	2	3	4				4	2	2	2				2
20140939	2974775	1	1	1	43	2018.30315970582	1	2				1	2	3	5				1					1810		2
20140939	2974775	2	1	2	13	2018.30315970582	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2974775	3	1	3	3	2018.30315970582	1	2		2	1															
20140939	2974776	1	1	1	31	1174.12159793586	1	2				1	2	9	2				1					4521		2
20140939	2974776	1	2	1	15	1174.12159793586	2	2				1	1			3	9	2	3	2	2	2				2
20140939	2974776	2	1	2	21	1174.12159793586	1	2				1	2	4	9				4	2	2	2	2			2
20140939	2974776	3	1	3	3	1174.12159793586	1	2		1	1															
20140939	2974776	4	1	4	1	1174.12159793586	1	2		2	1															
20140939	2974777	1	1	1	41	315.306551300369	1	2				1	2	3	5				2	2	2	2	1		3	2
20140939	2974777	2	1	2	42	315.306551300369	1	2				1	2	3	5				4	2	2	2				2
20140939	2974777	3	1	3	3	315.306551300369	1	2		2	1															
20140939	2974778	1	1	1	52	1101.93801292618	1	2				1	2	3	5				1					8511		1
20140939	2974778	2	1	2	47	1101.93801292618	2	2				1	2	3	1				4	2	2	2				2
20140939	2974779	1	1	1	66	831.951757596177	1	2				1	2	3	2				1					5233		2
20140939	2974779	2	1	2	69	831.951757596177	1	2				1	2	3	1				1					5233		2
20140939	2974780	1	1	1	69	1017.03406254787	1	2				1	2	3	5				5							2
20140939	2974780	1	2	1	40	1017.03406254787	1	2				1	2	11	6				1					8046		1
20140939	2974780	2	1	2	58	1017.03406254787	1	2				1	2	3	4				4	2	2	2				2
20140939	2974781	1	1	1	49	1083.45652796016	1	2				1	2	3	5				6	1				5223		2
20140939	2974781	2	1	2	49	1083.45652796016	1	2				1	2	3	5				4	1				6421		2
20140939	2974781	3	1	3	15	1083.45652796016	1	2				1	1			4	10	2	3	2	2	2				2
20140939	2974782	1	1	1	36	736.297450512004	1	2				2	2	1	0				1					140		2
20140939	2974782	2	1	2	44	736.297450512004	1	2				1	2	3	3				4	2	2	2				2
20140939	2974782	3	1	3	27	736.297450512004	1	2				1	2	3	3				1					6041		1
20140939	2974782	4	1	4	14	736.297450512004	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2974782	5	1	5	10	736.297450512004	1	2				1	1			2	3	2								
20140939	2974782	6	1	6	10	736.297450512004	1	2				1	1			2	1	2								
20140939	2974783	1	1	1	51	1019.23588778731	1	2				1	2	5	11				4	1				5261		2
20140939	2974783	2	1	2	50	1019.23588778731	1	2				1	2	5	11				1					8512		1
20140939	2974783	3	1	3	84	1019.23588778731	1	2				1	2	3	4				4	2	2	2				2
20140939	2974784	1	1	1	72	878.792735133818	1	2				1	2	3	3				4	2	2	1		4541		3
20140939	2974785	1	1	1	40	779.397965203505	2	2				1	2	3	3				1					111		2
20140939	2974785	2	1	2	26	779.397965203505	1	2				1	2	3	5				4	2	2	2				2
20140939	2974785	3	1	3	6	779.397965203505	1	2				1	1			2	1	2								
20140939	2974785	4	1	4	4	779.397965203505	1	2		2	1															
20140939	2974786	1	1	1	62	831.951757596177	1	2				1	2	3	5				1					9302		2
20140939	2974786	2	1	2	56	831.951757596177	1	2				1	2	4	7				4	2	2	2				2
20140939	2974787	1	1	1	26	1101.93801292618	1	2				1	1			7	3	2	1					8042		1
20140939	2974787	2	1	2	29	1101.93801292618	1	2				1	2	9	3				1					5125		1
20140939	2974788	1	1	1	71	1762.41105219762	1	2				1	2	3	5				6	2	2	2				3
20140939	2974788	2	1	2	54	1762.41105219762	1	2				1	2	3	5				4	2	2	2				2
20140939	2974789	1	1	1	37	383.852989597625	1	2				1	2	3	3				4	2	2	2				2
20140939	2974789	2	1	2	43	383.852989597625	1	2				1	2	5	11				1					5239		2
20140939	2974789	3	1	3	21	383.852989597625	1	2				1	2	7	2				1					5229		2
20140939	2974790	1	1	1	63	448.243853599829	1	2				2	2	3	1				1					5221		2
20140939	2974790	2	1	2	56	448.243853599829	1	2				1	2	3	5				4	2	2	2				2
20140939	2974790	3	1	3	22	448.243853599829	2	2				1	2	4	9				1					4521		2
20140939	2974790	4	1	4	16	448.243853599829	1	2				2	2	3	2				4	2	2	2				2
20140939	2974790	5	1	5	34	448.243853599829	1	2				1	2	3	4				4	1				5529		2
20140939	2974790	6	1	6	15	448.243853599829	1	2				1	1			2	4	1	3	2	2	2				2
20140939	2974790	7	1	7	14	448.243853599829	1	2				1	1			2	5	2	3	2	2	2				2
20140939	2974791	1	1	1	50	409.763244267344	1	2				1	2	3	3				1					5271		2
20140939	2974791	2	1	2	19	409.763244267344	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2974791	3	1	3	11	409.763244267344	1	2				1	1			2	5	2								
20140939	2974791	4	1	4	7	409.763244267344	1	2				1	1			2	2	2								
20140939	2974792	1	1	1	49	316.998274582777	1	2				1	2	7	3				1					7512		1
20140939	2974792	2	1	2	79	316.998274582777	1	2				1	2	3	5				5							2
20140939	2974792	3	1	3	17	316.998274582777	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2974793	1	1	1	46	1116.64144838867	1	2				2	2	1	0				1					111		2
20140939	2974793	2	1	2	35	1116.64144838867	1	2				1	2	3	3				4	1				9301		2
20140939	2974793	3	1	3	9	1116.64144838867	1	2				1	1			2	3	1								
20140939	2974793	4	1	4	15	1116.64144838867	1	2				1	2	4	7				4	1				5261		2
20140939	2974793	5	1	5	1	1116.64144838867	1	2		2	1															
20140939	2974794	1	1	1	41	2305.41304760116	1	2				1	2	4	8				1					5223		2
20140939	2974794	2	1	2	41	2305.41304760116	1	2				1	2	4	6				1					5239		1
20140939	2974794	3	1	3	21	2305.41304760116	2	2				1	1			6	3	2	3	2	2	1		5239		2
20140939	2974794	4	1	4	7	2305.41304760116	1	2				1	1			2	2	2								
20140939	2974794	5	1	5	4	2305.41304760116	1	2		2	1															
20140939	2974794	6	1	6	20	2305.41304760116	1	2				1	2	5	11				1					5239		1
20140939	2974794	7	1	7	17	2305.41304760116	1	2				1	2	4	8				4	2	2	2				2
20140939	2974794	8	1	8	0	2305.41304760116	1	2		2	2															
20140939	2974795	1	1	1	77	1979.30701634245	1	2				1	2	3	5				4	2	2	2				2
20140939	2974795	2	1	2	56	1979.30701634245	1	2				1	2	3	5				1					7493		2
20140939	2974795	3	1	3	22	1979.30701634245	1	2				1	2	5	11				2	2	2	2	1		4	2
20140939	2974795	4	1	4	21	1979.30701634245	1	2				1	2	5	11				1					9309		2
20140939	2974795	5	1	5	6	1979.30701634245	1	2				1	1			2	1	1								
20140939	2974795	6	1	6	7	1979.30701634245	1	2				1	1			2	2	1								
20140939	2974796	1	1	1	32	939.861582999752	1	2				1	2	9	3				1					9302		2
20140939	2974796	2	1	2	12	939.861582999752	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2974796	3	1	3	0	939.861582999752	2	2		2	1															
20140939	2974797	1	1	1	54	556.471635428564	1	2				1	2	3	4				1					5225		2
20140939	2974797	2	1	2	19	556.471635428564	1	2				1	2	5	11				2	2	2	1		5225		2
20140939	2974797	3	1	3	15	556.471635428564	1	2				1	2	3	5				6	2	2	2				2
20140939	2974798	1	1	1	77	838.206059907281	1	2				1	2	3	2				6	2	2	2				2
20140939	2974798	2	1	2	70	838.206059907281	1	2				1	2	3	2				1					5233		2
20140939	2974798	3	1	3	24	838.206059907281	1	2				1	1			7	5	2	3	2	2	2				2
20140939	2974799	1	1	1	47	328.415004712238	1	2				2	2	1	0				4	2	2	2				2
20140939	2974799	2	1	2	56	328.415004712238	1	2				1	2	3	5				1					5211		2
20140939	2974799	3	1	3	28	328.415004712238	1	2				2	2	1	0				6	2	2	2				2
20140939	2974799	4	1	4	16	328.415004712238	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2974800	1	1	1	29	2752.93497601553	1	2				1	2	3	3				1					2310		1
20140939	2974800	2	1	2	38	2752.93497601553	1	2				1	2	13	5				1					8043		1
20140939	2974800	3	1	3	6	2752.93497601553	1	2				1	1			2	1	2								
20140939	2974800	4	1	4	16	2752.93497601553	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2974801	1	1	1	41	579.968181693276	1	2				1	2	3	5				1					6310		2
20140939	2974801	2	1	2	37	579.968181693276	1	2				1	2	3	3				1					9500		2
20140939	2974801	3	1	3	16	579.968181693276	1	2				1	1			4	10	1	3	2	2	2				2
20140939	2974801	4	1	4	10	579.968181693276	1	2				1	1			2	5	1								
20140939	2974802	1	1	1	36	1036.5895847179	1	1	1			1	2	7	3				1					5219		2
20140939	2974802	2	1	2	36	1036.5895847179	1	2				1	2	3	5				1					117		2
20140939	2974802	3	1	3	7	1036.5895847179	1	2				1	1			2	2	1								
20140939	2974802	4	1	4	7	1036.5895847179	1	2				1	1			2	2	1								
20140939	2974802	5	1	5	79	1036.5895847179	1	2				2	2	1	0				1					117		2
20140939	2974803	1	1	1	28	446.254071603029	1	2				1	2	7	2				1					8511		3
20140939	2974803	2	1	2	26	446.254071603029	1	2				1	1			7	5	2	1					7524		1
20140939	2974803	3	1	3	13	446.254071603029	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2974803	4	1	4	10	446.254071603029	1	2				1	1			2	5	2								
20140939	2974804	1	1	1	69	309.810228608586	1	2				1	2	3	5				6	2	2	2				3
20140939	2974804	2	1	2	51	309.810228608586	1	2				1	2	3	1				4	2	2	2				2
20140939	2974804	3	1	3	22	309.810228608586	1	2				1	2	5	11				4	2	2	2	1		4	2
20140939	2974805	1	1	1	55	715.701571194962	1	2				1	2	3	5				1					6031		2
20140939	2974805	2	1	2	44	715.701571194962	1	2				1	2	3	3				4	1				5225		2
20140939	2974805	3	1	3	21	715.701571194962	1	2				1	2	4	9				6	2	2	2				2
20140939	2974805	4	1	4	17	715.701571194962	1	2				1	2	3	5				1					4521		2
20140939	2974805	5	1	5	21	715.701571194962	1	2				1	2	5	11				4	2	2	2				2
20140939	2974805	6	1	6	1	715.701571194962	1	2		2	1															
20140939	2974806	1	1	1	73	2729.75792931572	1	2				1	2	3	5				4	2	2	2				3
20140939	2974806	2	1	2	41	2729.75792931572	2	2				1	2	5	11				1					1929		2
20140939	2974806	3	1	3	52	2729.75792931572	1	2				1	2	5	11				1					7523		1
20140939	2974807	1	1	1	29	744.409153507552	1	2				1	2	5	11				1					4542		1
20140939	2974807	2	1	2	25	744.409153507552	1	2				1	2	9	2				4	1				6421		2
20140939	2974807	3	1	3	3	744.409153507552	1	2		1	1															
20140939	2974807	4	1	4	1	744.409153507552	1	2		2	1															
20140939	2974808	1	1	1	39	783.305962889555	1	2				1	2	4	9				1					3611		2
20140939	2974808	2	1	2	37	783.305962889555	1	2				1	2	2	1				4	1				5231		2
20140939	2974808	3	1	3	14	783.305962889555	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2974808	4	1	4	10	783.305962889555	1	2				1	1			2	5	2								
20140939	2974808	5	1	5	3	783.305962889555	1	2		1	2															
20140939	2974809	1	1	1	25	979.28750723218	1	2				1	2	4	6				1					5020		1
20140939	2974809	2	1	2	22	979.28750723218	1	2				1	2	5	10				4	2	2	2				2
20140939	2974809	3	1	3	3	979.28750723218	1	2		1	1															
20140939	2974810	1	1	1	31	2778.74877590572	1	2				1	2	5	11				1					5529		1
20140939	2974810	2	1	2	27	2778.74877590572	1	2				1	2	5	11				4	2	2	2				2
20140939	2974810	3	1	3	10	2778.74877590572	1	2				1	1			2	4	1								
20140939	2974810	4	1	4	3	2778.74877590572	1	2		1	1															
20140939	2974811	1	1	1	70	2277.96412545965	1	2				1	2	3	3				4	2	2	2				2
20140939	2974812	1	1	1	45	359.586029845854	1	2				1	2	4	7				1					5234		2
20140939	2974812	2	1	2	18	359.586029845854	1	2				1	1			4	11	2	3	2	2	2	2			2
20140939	2974813	1	1	1	59	198.809235391771	1	2				1	2	8	4				6	2	2	2				3
20140939	2974813	2	1	2	93	198.809235391771	1	2				2	2	3	3				5							2
20140939	2974814	1	1	1	28	2937.32437498499	1	2				1	2	5	11				1					6021		2
20140939	2974815	1	1	1	52	645.748030202945	1	2				1	2	5	11				5							2
20140939	2974815	2	1	2	45	645.748030202945	1	2				1	2	5	11				4	2	2	2				2
20140939	2974815	3	1	3	22	645.748030202945	1	2				1	1			7	4	2	3	2	2	2				2
20140939	2974815	4	1	4	20	645.748030202945	1	2				1	1			7	1	2	3	2	2	2				2
20140939	2974815	5	1	5	12	645.748030202945	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974816	1	1	1	24	2515.00626590791	1	2				1	2	7	1				1					8519		2
20140939	2974816	2	1	2	22	2515.00626590791	1	2				1	2	5	11				1					6599		2
20140939	2974817	1	1	1	82	256.398378950337	1	2				2	2	1	0				6	2	2	2				2
20140939	2974818	1	1	1	59	386.538761798544	1	2				1	2	5	11				4	2	2	2				2
20140939	2974818	2	1	2	33	386.538761798544	1	2				1	2	5	11				4	2	2	2				2
20140939	2974818	3	1	3	12	386.538761798544	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974818	4	1	4	11	386.538761798544	1	2				1	1			2	5	2								
20140939	2974819	1	1	1	74	225.227353816722	1	2				1	2	5	11				4	2	2	2				2
20140939	2974819	2	1	2	80	225.227353816722	1	2				1	2	5	11				6	2	2	2				2
20140939	2974819	3	1	3	52	225.227353816722	1	2				1	2	11	6				1					7411		2
20140939	2974820	1	1	1	50	252.905469294965	1	2				1	2	11	6				1					7512		1
20140939	2974820	2	1	2	52	252.905469294965	1	2				1	2	7	2				1					8511		1
20140939	2974821	1	1	1	44	2796.4451669339	2	2				1	2	3	5				1					4521		2
20140939	2974821	2	1	2	43	2796.4451669339	1	2				2	2	1	0				1					5229		2
20140939	2974821	3	1	3	22	2796.4451669339	1	2				1	2	5	10				1					5229		2
20140939	2974821	4	1	4	18	2796.4451669339	1	2				1	2	5	11				4	2	2	2				2
20140939	2974821	5	1	5	13	2796.4451669339	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2974822	1	1	1	49	371.730803329656	1	2				1	2	5	11				1					5225		1
20140939	2974822	2	1	2	29	371.730803329656	1	2				1	2	5	11				4	2	2	2				2
20140939	2974822	3	1	3	21	371.730803329656	1	2				1	1			5	3	2	3	2	2	2				2
20140939	2974822	4	1	4	18	371.730803329656	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2974822	5	1	5	11	371.730803329656	1	2				1	1			3	6	2								
20140939	2974822	6	1	6	3	371.730803329656	1	2		1	2															
20140939	2974823	1	1	1	37	508.655153608433	1	2				1	2	7	2				1					8512		1
20140939	2974823	2	1	2	29	508.655153608433	1	2				1	2	7	2				4	2	2	2				2
20140939	2974823	3	1	3	11	508.655153608433	1	2				1	1			3	6	2								
20140939	2974823	4	1	4	7	508.655153608433	1	2				1	1			2	1	2								
20140939	2974823	5	1	5	23	508.655153608433	1	2				1	1			7	3	2	3	2	2	2				2
20140939	2974824	1	1	1	64	232.21021655347	1	2				1	2	4	7				4	1				5529		2
20140939	2974824	2	1	2	26	232.21021655347	1	2				1	2	5	11				4	2	2	2				2
20140939	2974824	3	1	3	5	232.21021655347	1	2				1	1			1	1	2								
20140939	2974824	4	1	4	2	232.21021655347	1	2		2	1															
20140939	2974826	1	1	1	48	866.722107979821	1	2				1	2	3	5				1					140		2
20140939	2974826	2	1	2	45	866.722107979821	1	1	3			1	2	3	5				4	2	2	2				2
20140939	2974827	1	1	1	51	772.265832242158	1	2				1	1			8	1	2	1					8012		1
20140939	2974828	1	1	1	51	1145.43745788276	9	2				1	2	11	5				1					5239		2
20140939	2974828	2	1	2	15	1145.43745788276	2	2				1	1			3	8	1	3	2	2	2				2
20140939	2974828	3	1	3	22	1145.43745788276	1	2				1	1			7	3	2	1					4542		2
20140939	2974828	4	1	4	90	1145.43745788276	1	2				1	2	3	3				5							2
20140939	2974829	1	1	1	59	245.309970364316	1	1	1			1	2	5	11				1					121		2
20140939	2974829	2	1	2	55	245.309970364316	1	2				1	2	3	2				1					116		2
20140939	2974830	1	1	1	51	363.765708777008	1	2				1	2	3	4				1					9500		2
20140939	2974830	2	1	2	16	363.765708777008	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974830	3	1	3	13	363.765708777008	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2974831	1	1	1	47	443.905734402057	1	2				1	2	5	11				1					117		2
20140939	2974831	2	1	2	37	443.905734402057	1	2				1	2	5	11				4	2	2	2	2			2
20140939	2974831	3	1	3	15	443.905734402057	1	2				1	1			3	9	1	3	2	2	2				2
20140939	2974831	4	1	4	0	443.905734402057	1	2		2	1															
20140939	2974833	1	1	1	62	919.570630167302	1	2				1	2	3	5				4	1				5261		2
20140939	2974833	2	1	2	34	919.570630167302	1	2				1	2	5	11				1					6031		2
20140939	2974833	3	1	3	4	919.570630167302	1	2		5	2															
20140939	2974833	4	1	4	34	919.570630167302	1	2				1	2	5	11				1					1810		1
20140939	2974833	5	1	5	6	919.570630167302	1	2				1	1			2	1	2								
20140939	2974834	1	1	1	20	1115.47505839737	1	2				1	2	5	10				1					5521		2
20140939	2974834	2	1	2	17	1115.47505839737	1	2				1	2	5	10				4	2	2	2				2
20140939	2974834	3	1	3	35	1115.47505839737	1	2				1	2	3	5				4	2	2	2				2
20140939	2974834	4	1	4	16	1115.47505839737	1	2				1	2	4	6				1					121		2
20140939	2974834	5	1	5	4	1115.47505839737	1	2		1	1															
20140939	2974835	1	1	1	65	366.105245007329	1	2				1	2	3	2				1					111		2
20140939	2974835	2	1	2	44	366.105245007329	1	2				1	2	3	2				1					116		2
20140939	2974836	1	1	1	67	211.425356998271	1	2				1	2	3	3				1					111		2
20140939	2974836	2	1	2	72	211.425356998271	1	2				1	2	3	3				4	2	2	2				2
20140939	2974837	1	1	1	52	305.140906740495	1	2				1	2	3	4				1					111		2
20140939	2974837	2	1	2	30	305.140906740495	1	2				1	2	3	5				1					201		2
20140939	2974837	3	1	3	11	305.140906740495	1	2				1	1			2	4	1								
20140939	2974839	1	1	1	40	809.27345631448	1	2				1	2	3	2				1					5521		2
20140939	2974839	2	1	2	18	809.27345631448	1	2				1	2	4	7				1					5040		2
